839.97719,964,
841.18816,966,
842.39891,964,
843.60944,963,
844.81975,971,
846.02984,966,
847.23971,977,
848.44936,997,
849.65879,988,
850.868,991,
852.07699,971,
853.28576,962,
854.49431,958,
855.70264,963,
856.91075,963,
858.11864,970,
859.32631,964,
860.53376,962,
861.741,960,
862.94801,962,
864.1548,959,
865.36137,968,
866.56772,960,
867.77385,968,
868.97976,971,
870.18545,973,
871.39092,990,
872.59617,1012,
873.8012,979,
875.00601,966,
876.2106,963,
877.41497,963,
878.61913,960,
879.82306,968,
881.02677,963,
882.23026,963,
883.43353,976,
884.63658,966,
885.83941,965,
887.04202,967,
888.24441,962,
889.44658,960,
890.64854,963,
891.85027,961,
893.05178,964,
894.25307,964,
895.45414,970,
896.65499,967,
897.85562,959,
899.05603,959,
900.25623,961,
901.4562,969,
902.65595,962,
903.85548,967,
905.05479,962,
906.25388,960,
907.45276,965,
908.65141,968,
909.84984,965,
911.04805,959,
912.24604,964,
913.44381,962,
914.64137,970,
915.8387,966,
917.03581,963,
918.2327,961,
919.42937,962,
920.62582,966,
921.82206,963,
923.01807,958,
924.21386,961,
925.40943,963,
926.60478,967,
927.79992,963,
928.99483,970,
930.18952,964,
931.38399,959,
932.57825,969,
933.77228,971,
934.96609,965,
936.15968,960,
937.35305,969,
938.54621,963,
939.73914,959,
940.93185,963,
942.12434,968,
943.31662,967,
944.50867,971,
945.7005,966,
946.89211,965,
948.08351,964,
949.27468,958,
950.46563,962,
951.65636,965,
952.84688,968,
954.03717,962,
955.22724,960,
956.41709,972,
957.60673,971,
958.79614,967,
959.98533,959,
961.17431,960,
962.36306,962,
963.55159,968,
964.7399,965,
965.928,967,
967.11587,966,
968.30352,961,
969.49096,962,
970.67817,965,
971.86516,959,
973.05194,963,
974.23849,969,
975.42482,959,
976.61094,967,
977.79683,962,
978.9825,966,
980.16795,971,
981.35319,971,
982.5382,957,
983.72299,961,
984.90757,970,
986.09192,962,
987.27606,962,
988.45997,963,
989.64366,973,
990.82714,963,
992.01039,967,
993.19342,967,
994.37624,965,
995.55883,969,
996.7412,963,
997.92336,965,
999.10529,969,
1000.287,969,
1001.4685,966,
1002.6498,958,
1003.8308,968,
1005.0117,968,
1006.1923,986,
1007.3727,982,
1008.5528,976,
1009.7328,964,
1010.9125,971,
1012.092,965,
1013.2713,973,
1014.4504,964,
1015.6293,974,
1016.8079,966,
1017.9863,964,
1019.1645,969,
1020.3425,960,
1021.5202,973,
1022.6978,967,
1023.8751,973,
1025.0522,967,
1026.2291,964,
1027.4057,963,
1028.5821,975,
1029.7584,967,
1030.9344,963,
1032.1101,957,
1033.2857,975,
1034.461,961,
1035.6361,965,
1036.811,959,
1037.9857,966,
1039.1602,972,
1040.3344,963,
1041.5084,968,
1042.6822,970,
1043.8558,961,
1045.0291,971,
1046.2023,968,
1047.3752,968,
1048.5479,959,
1049.7203,964,
1050.8926,971,
1052.0646,969,
1053.2365,971,
1054.408,970,
1055.5794,962,
1056.7506,968,
1057.9215,967,
1059.0922,968,
1060.2627,963,
1061.433,956,
1062.6031,969,
1063.7729,968,
1064.9425,965,
1066.1119,964,
1067.2811,969,
1068.45,961,
1069.6188,969,
1070.7873,960,
1071.9556,960,
1073.1237,965,
1074.2915,970,
1075.4591,962,
1076.6266,965,
1077.7938,962,
1078.9607,967,
1080.1275,967,
1081.294,973,
1082.4603,971,
1083.6264,960,
1084.7923,963,
1085.958,969,
1087.1234,963,
1088.2886,965,
1089.4536,964,
1090.6184,966,
1091.7829,970,
1092.9473,970,
1094.1114,971,
1095.2753,966,
1096.439,962,
1097.6024,971,
1098.7657,966,
1099.9287,970,
1101.0915,971,
1102.254,964,
1103.4164,964,
1104.5785,961,
1105.7405,965,
1106.9022,969,
1108.0636,959,
1109.2249,966,
1110.3859,973,
1111.5467,968,
1112.7073,971,
1113.8677,966,
1115.0279,971,
1116.1878,965,
1117.3475,966,
1118.507,965,
1119.6663,970,
1120.8254,971,
1121.9842,969,
1123.1428,961,
1124.3012,970,
1125.4594,972,
1126.6173,968,
1127.7751,968,
1128.9326,969,
1130.0899,967,
1131.247,968,
1132.4038,970,
1133.5605,968,
1134.7169,965,
1135.8731,965,
1137.029,965,
1138.1848,963,
1139.3403,966,
1140.4957,971,
1141.6508,963,
1142.8056,963,
1143.9603,976,
1145.1147,966,
1146.2689,963,
1147.4229,976,
1148.5767,965,
1149.7303,971,
1150.8836,969,
1152.0367,973,
1153.1896,972,
1154.3423,965,
1155.4948,969,
1156.647,976,
1157.799,962,
1158.9508,973,
1160.1024,970,
1161.2538,971,
1162.4049,973,
1163.5558,970,
1164.7065,968,
1165.857,970,
1167.0072,972,
1168.1573,972,
1169.3071,975,
1170.4567,976,
1171.6061,970,
1172.7552,979,
1173.9042,976,
1175.0529,967,
1176.2014,973,
1177.3497,976,
1178.4977,973,
1179.6456,971,
1180.7932,969,
1181.9406,973,
