6.000256231E+00  -3.777232394E-02
6.006831854E+00  1.713505983E-01
6.013407478E+00  -1.847921312E-01
6.019983101E+00  -1.676556468E-01
6.026558724E+00  3.643460870E-01
6.033134347E+00  -2.293182164E-01
6.039709971E+00  3.210917711E-01
6.046285594E+00  2.322673425E-02
6.052861217E+00  -4.729846418E-01
6.059436840E+00  -2.516022921E-01
6.066012464E+00  5.138013959E-01
6.072588087E+00  -1.238550618E-01
6.079163710E+00  3.212022781E-01
6.085739334E+00  -1.937512010E-01
6.092314957E+00  1.723871380E-01
6.098890580E+00  -7.585369051E-02
6.105466203E+00  2.007968426E-01
6.112041827E+00  -9.100770950E-01
6.118617450E+00  -1.878527701E-01
6.125193073E+00  5.132257342E-01
6.131768696E+00  1.245993018E+00
6.138344320E+00  1.170876846E-01
6.144919943E+00  -3.460233510E-01
6.151495566E+00  -7.251849174E-01
6.158071190E+00  -1.921551079E-01
6.164646813E+00  5.908349156E-01
6.171222436E+00  3.699946105E-01
6.177798059E+00  1.663005829E+00
6.184373683E+00  1.592735887E+00
6.190949306E+00  2.060131311E+00
6.197524929E+00  1.287043095E+00
6.204100552E+00  -3.084551096E-01
6.210676176E+00  -5.740678906E-01
6.217251799E+00  3.941835836E-02
6.223827422E+00  2.292537838E-01
6.230403045E+00  -9.328710288E-02
6.236978669E+00  5.687232688E-02
6.243554292E+00  1.537637472E+00
6.250129915E+00  2.985239744E+00
6.256705539E+00  3.602340221E+00
6.263281162E+00  2.470131874E+00
6.269856785E+00  1.979609728E-01
6.276432408E+00  -5.230711699E-01
6.283008032E+00  -1.602320522E-01
6.289583655E+00  -3.006976843E-01
6.296159278E+00  6.274359673E-02
6.302734901E+00  2.604683936E-01
6.309310525E+00  1.632158995E+00
6.315886148E+00  1.902242303E+00
6.322461771E+00  3.218494892E+00
6.329037394E+00  4.013225079E+00
6.335613018E+00  4.621093273E+00
6.342188641E+00  5.193101406E+00
6.348764264E+00  3.549803019E+00
6.355339888E+00  3.479565144E+00
