6.006831854E+00  -1.515298244E-02
6.013407478E+00  2.217153460E-02
6.019983101E+00  1.362151504E-01
6.026558724E+00  -2.691611648E-01
6.033134347E+00  -1.629699767E-01
6.039709971E+00  3.594240248E-01
6.046285594E+00  4.045882523E-01
6.052861217E+00  -3.421194851E-01
6.059436840E+00  -3.828620911E-01
6.066012464E+00  2.320245951E-01
6.072588087E+00  1.118364453E+00
6.079163710E+00  9.329632521E-01
6.085739334E+00  1.219375372E+00
6.092314957E+00  2.474871725E-01
6.098890580E+00  -1.055093184E-01
6.105466203E+00  -1.080662310E-01
6.112041827E+00  -4.843167067E-01
6.118617450E+00  -1.934130341E-01
6.125193073E+00  1.394180059E-01
6.131768696E+00  1.203866720E+00
6.138344320E+00  2.192260265E+00
6.144919943E+00  2.130388021E+00
6.151495566E+00  1.725208282E+00
6.158071190E+00  1.540890932E+00
6.164646813E+00  5.517270565E-01
6.171222436E+00  -5.759387612E-01
6.177798059E+00  -7.088716626E-01
6.184373683E+00  -7.459753007E-02
6.190949306E+00  7.229583263E-01
6.197524929E+00  1.575885057E+00
6.204100552E+00  1.945570469E+00
6.210676176E+00  8.600739837E-01
6.217251799E+00  -3.418941423E-02
6.223827422E+00  -7.505203038E-02
6.230403045E+00  -5.502809286E-01
6.236978669E+00  -9.570225477E-01
6.243554292E+00  -7.026806474E-01
6.250129915E+00  9.254370928E-01
6.256705539E+00  1.983933926E+00
6.263281162E+00  3.185208082E+00
6.269856785E+00  2.837273836E+00
6.276432408E+00  3.126905680E+00
6.283008032E+00  3.641175747E+00
6.289583655E+00  4.081258297E+00
6.296159278E+00  3.262265205E+00
6.302734901E+00  2.956232071E+00
6.309310525E+00  1.785512090E+00
6.315886148E+00  2.045703650E+00
6.322461771E+00  2.802074194E+00
6.329037394E+00  2.761648893E+00
6.335613018E+00  2.907509565E+00
6.342188641E+00  3.200942755E+00
6.348764264E+00  4.603130817E+00
6.355339888E+00  5.048697472E+00
6.361915511E+00  4.823499203E+00
6.368491134E+00  5.041966438E+00
6.375066757E+00  4.429335117E+00
6.381642381E+00  3.378735304E+00
6.388218004E+00  2.138866425E+00
6.394793627E+00  1.638616443E+00
6.401369250E+00  1.728908062E+00
6.407944874E+00  2.966783285E+00
6.414520497E+00  4.055257320E+00
6.421096120E+00  5.249009609E+00
6.427671743E+00  4.823812485E+00
6.434247367E+00  3.532552719E+00
6.440822990E+00  2.658930302E+00
6.447398613E+00  1.748663545E+00
6.453974237E+00  2.426160097E+00
6.460549860E+00  2.426042080E+00
6.467125483E+00  1.961835861E+00
6.473701106E+00  8.097541928E-01
6.480276730E+00  1.081685305E+00
6.486852353E+00  1.235971332E+00
6.493427976E+00  1.431686997E+00
6.500003599E+00  1.938573360E+00
6.506579223E+00  3.313810110E+00
6.513154846E+00  4.551677704E+00
6.519730469E+00  4.123595715E+00
6.526306092E+00  2.693687439E+00
6.532881716E+00  1.583610177E+00
6.539457339E+00  1.480789542E+00
6.546032962E+00  2.927901745E+00
6.552608586E+00  3.739357471E+00
6.559184209E+00  5.040103912E+00
6.565759832E+00  4.304670811E+00
6.572335455E+00  4.878157616E+00
6.578911079E+00  5.881741524E+00
6.585486702E+00  5.246122837E+00
6.592062325E+00  4.431743145E+00
6.598637948E+00  5.285232544E+00
6.605213572E+00  5.075796604E+00
6.611789195E+00  5.554063320E+00
6.618364818E+00  6.570013523E+00
6.624940441E+00  6.855464935E+00
6.631516065E+00  6.971833706E+00
6.638091688E+00  6.011317253E+00
6.644667311E+00  5.885719299E+00
6.651242935E+00  5.638710022E+00
6.657818558E+00  5.842801571E+00
6.664394181E+00  6.353739738E+00
6.670969804E+00  5.018023968E+00
6.677545428E+00  3.806931257E+00
6.684121051E+00  3.788924456E+00
6.690696674E+00  3.442386866E+00
6.697272297E+00  1.543797016E+00
6.703847921E+00  3.246656805E-02
6.710423544E+00  2.112160623E-01
6.716999167E+00  5.881648660E-01
6.723574790E+00  1.322771072E+00
6.730150414E+00  1.117673874E+00
6.736726037E+00  1.431827188E+00
6.743301660E+00  1.853303790E+00
6.749877284E+00  2.621026516E+00
6.756452907E+00  4.632829666E+00
6.763028530E+00  6.382235050E+00
6.769604153E+00  6.992636204E+00
6.776179777E+00  7.918970108E+00
6.782755400E+00  7.969696999E+00
6.789331023E+00  6.880538940E+00
6.795906646E+00  5.473424911E+00
6.802482270E+00  4.605225563E+00
6.809057893E+00  4.560581684E+00
6.815633516E+00  4.446194172E+00
6.822209139E+00  5.027005196E+00
6.828784763E+00  5.515261650E+00
6.835360386E+00  5.479691029E+00
6.841936009E+00  6.926548004E+00
6.848511633E+00  7.899219513E+00
6.855087256E+00  6.964299679E+00
6.861662879E+00  5.826568127E+00
6.868238502E+00  4.698853493E+00
6.874814126E+00  3.740744114E+00
6.881389749E+00  2.161603689E+00
6.887965372E+00  2.101664543E+00
6.894540995E+00  3.953797340E+00
6.901116619E+00  4.887185097E+00
6.907692242E+00  6.207180977E+00
6.914267865E+00  7.059163570E+00
6.920843488E+00  6.335517406E+00
6.927419112E+00  5.634132385E+00
6.933994735E+00  4.085799217E+00
6.940570358E+00  3.059784651E+00
6.947145982E+00  2.812274933E+00
6.953721605E+00  2.885314941E+00
6.960297228E+00  2.789436817E+00
6.966872851E+00  2.606700182E+00
6.973448475E+00  2.874496222E+00
6.980024098E+00  1.231557488E+00
6.986599721E+00  -1.586879194E-01
6.993175344E+00  -6.356911063E-01
6.999750968E+00  7.936789393E-01
7.006326591E+00  2.177313805E+00
7.012902214E+00  3.759719133E+00
7.019477837E+00  3.489101410E+00
7.026053461E+00  4.512976646E+00
7.032629084E+00  4.577829361E+00
7.039204707E+00  5.060359955E+00
7.045780331E+00  4.446729183E+00
7.052355954E+00  3.997834206E+00
7.058931577E+00  4.170927525E+00
7.065507200E+00  3.544657469E+00
7.072082824E+00  3.781697989E+00
7.078658447E+00  3.716382027E+00
7.085234070E+00  4.827341557E+00
7.091809693E+00  5.468936920E+00
7.098385317E+00  5.933006763E+00
7.104960940E+00  4.516236305E+00
7.111536563E+00  3.588990211E+00
7.118112186E+00  3.412437439E+00
7.124687810E+00  4.473499775E+00
7.131263433E+00  5.109355927E+00
7.137839056E+00  4.770127296E+00
7.144414680E+00  5.033524990E+00
7.150990303E+00  3.674669027E+00
7.157565926E+00  3.717849493E+00
7.164141549E+00  4.168463707E+00
7.170717173E+00  3.464926004E+00
7.177292796E+00  3.141031504E+00
7.183868419E+00  2.842813015E+00
7.190444042E+00  3.473329067E+00
7.197019666E+00  3.871145964E+00
7.203595289E+00  4.205862045E+00
7.210170912E+00  5.852635384E+00
7.216746535E+00  7.083364487E+00
7.223322159E+00  7.521293640E+00
7.229897782E+00  6.641762257E+00
7.236473405E+00  4.967043877E+00
7.243049029E+00  3.702592611E+00
7.249624652E+00  4.337881565E+00
