# == pyFAI calibration ==
# Distance Sample to Detector: 0.400151958433 m
# PONI: 1.472e-01, 1.496e-01 m
# Rotations: -0.001085 0.000539 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.152 mm
# Center: x=1500.210, y=1474.586 pix
# Tilt: 0.069 deg  TiltPlanRot: 26.426 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 1.000e-04, 1.000e-04 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.12969e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
6.309310525E+00  3.121623993E+00
6.315886148E+00  4.339046478E+00
6.322461771E+00  4.466704845E+00
6.329037394E+00  4.754526138E+00
6.335613018E+00  5.160258293E+00
6.342188641E+00  4.341679573E+00
6.348764264E+00  4.344132900E+00
6.355339888E+00  4.254616737E+00
6.361915511E+00  5.981126785E+00
6.368491134E+00  6.779308319E+00
6.375066757E+00  7.853324413E+00
6.381642381E+00  7.294850349E+00
6.388218004E+00  7.227629185E+00
6.394793627E+00  6.705434322E+00
6.401369250E+00  7.802895069E+00
6.407944874E+00  6.490006447E+00
6.414520497E+00  7.215125084E+00
6.421096120E+00  7.494554996E+00
6.427671743E+00  8.252861023E+00
6.434247367E+00  7.647309780E+00
6.440822990E+00  7.198706150E+00
6.447398613E+00  5.840446949E+00
6.453974237E+00  5.596725464E+00
6.460549860E+00  5.979242802E+00
6.467125483E+00  8.180069923E+00
6.473701106E+00  1.049400139E+01
6.480276730E+00  1.195673943E+01
6.486852353E+00  1.315861034E+01
6.493427976E+00  1.297626495E+01
6.500003599E+00  1.286052036E+01
6.506579223E+00  1.293598747E+01
6.513154846E+00  1.256674671E+01
6.519730469E+00  1.111784172E+01
6.526306092E+00  1.142428207E+01
6.532881716E+00  1.237162209E+01
6.539457339E+00  1.160422039E+01
6.546032962E+00  9.916853905E+00
6.552608586E+00  8.499593735E+00
6.559184209E+00  8.691229820E+00
6.565759832E+00  8.493922234E+00
6.572335455E+00  9.150101662E+00
6.578911079E+00  1.008046246E+01
6.585486702E+00  1.123356056E+01
6.592062325E+00  1.116589355E+01
6.598637948E+00  1.078822994E+01
6.605213572E+00  1.101184082E+01
6.611789195E+00  1.079536915E+01
6.618364818E+00  1.109208965E+01
6.624940441E+00  1.127446079E+01
6.631516065E+00  1.090340519E+01
6.638091688E+00  1.115603924E+01
6.644667311E+00  1.226390076E+01
6.651242935E+00  1.279004574E+01
6.657818558E+00  1.267396927E+01
6.664394181E+00  1.321817303E+01
6.670969804E+00  1.280179501E+01
6.677545428E+00  1.271825027E+01
6.684121051E+00  1.190814972E+01
6.690696674E+00  1.113117504E+01
6.697272297E+00  9.209492683E+00
6.703847921E+00  7.767261028E+00
6.710423544E+00  7.457193851E+00
6.716999167E+00  8.073608398E+00
6.723574790E+00  8.756281853E+00
6.730150414E+00  9.463603020E+00
6.736726037E+00  9.373947144E+00
6.743301660E+00  9.189869881E+00
6.749877284E+00  1.076287365E+01
6.756452907E+00  1.132314491E+01
6.763028530E+00  1.138555527E+01
6.769604153E+00  9.658850670E+00
6.776179777E+00  9.163318634E+00
6.782755400E+00  7.355302811E+00
6.789331023E+00  5.906741619E+00
6.795906646E+00  5.948328018E+00
6.802482270E+00  7.278737068E+00
6.809057893E+00  8.930295944E+00
6.815633516E+00  9.309602737E+00
6.822209139E+00  8.854996681E+00
6.828784763E+00  8.229911804E+00
6.835360386E+00  8.616085052E+00
6.841936009E+00  9.004328728E+00
6.848511633E+00  1.006488228E+01
6.855087256E+00  1.004512024E+01
6.861662879E+00  8.671648979E+00
6.868238502E+00  8.414950371E+00
6.874814126E+00  8.286992073E+00
6.881389749E+00  7.587563992E+00
6.887965372E+00  6.360821724E+00
6.894540995E+00  5.109886646E+00
6.901116619E+00  4.754369259E+00
6.907692242E+00  5.030271530E+00
6.914267865E+00  5.344727039E+00
6.920843488E+00  5.595583916E+00
6.927419112E+00  5.776876926E+00
6.933994735E+00  5.213449955E+00
6.940570358E+00  4.419846058E+00
6.947145982E+00  4.651823521E+00
6.953721605E+00  4.431020260E+00
6.960297228E+00  4.472687721E+00
6.966872851E+00  4.607569695E+00
6.973448475E+00  4.336104870E+00
6.980024098E+00  4.359675884E+00
6.986599721E+00  3.273728371E+00
6.993175344E+00  3.470357180E+00
6.999750968E+00  4.334596157E+00
7.006326591E+00  6.016391277E+00
7.012902214E+00  6.614190102E+00
7.019477837E+00  5.945940018E+00
7.026053461E+00  5.728526592E+00
7.032629084E+00  5.023816109E+00
7.039204707E+00  5.180305004E+00
7.045780331E+00  5.832869530E+00
7.052355954E+00  6.768243790E+00
7.058931577E+00  6.857875824E+00
7.065507200E+00  6.678041935E+00
7.072082824E+00  5.493485928E+00
7.078658447E+00  4.498383999E+00
7.085234070E+00  5.123468876E+00
7.091809693E+00  5.486956596E+00
7.098385317E+00  5.913832664E+00
7.104960940E+00  6.457087994E+00
7.111536563E+00  6.045425892E+00
7.118112186E+00  5.212265491E+00
7.124687810E+00  5.723181725E+00
7.131263433E+00  6.045878887E+00
7.137839056E+00  6.327240467E+00
7.144414680E+00  6.962915421E+00
7.150990303E+00  6.870996952E+00
7.157565926E+00  7.321131706E+00
7.164141549E+00  8.203318596E+00
7.170717173E+00  7.284994602E+00
7.177292796E+00  6.439308167E+00
7.183868419E+00  5.644146442E+00
7.190444042E+00  6.028284550E+00
7.197019666E+00  7.591599464E+00
7.203595289E+00  9.572020531E+00
7.210170912E+00  1.051730919E+01
7.216746535E+00  9.781641006E+00
7.223322159E+00  9.770484924E+00
7.229897782E+00  1.089836884E+01
7.236473405E+00  1.096338654E+01
7.243049029E+00  9.404775620E+00
7.249624652E+00  7.970878601E+00
7.256200275E+00  7.113435745E+00
7.262775898E+00  7.618925571E+00
7.269351522E+00  7.150560379E+00
7.275927145E+00  6.476796150E+00
7.282502768E+00  5.511369228E+00
7.289078391E+00  4.807923794E+00
7.295654015E+00  3.885931969E+00
7.302229638E+00  2.582988501E+00
7.308805261E+00  1.788201571E+00
7.315380884E+00  2.271779776E+00
7.321956508E+00  2.627408981E+00
7.328532131E+00  3.581818819E+00
7.335107754E+00  4.090968609E+00
7.341683378E+00  4.284379482E+00
7.348259001E+00  4.444377899E+00
7.354834624E+00  4.526598454E+00
7.361410247E+00  3.989329576E+00
7.367985871E+00  4.512745380E+00
7.374561494E+00  4.489872456E+00
7.381137117E+00  3.928930521E+00
7.387712740E+00  3.533167839E+00
7.394288364E+00  2.839529991E+00
7.400863987E+00  3.594639540E+00
7.407439610E+00  4.499180317E+00
7.414015233E+00  5.336806774E+00
7.420590857E+00  6.296899796E+00
7.427166480E+00  4.605673790E+00
7.433742103E+00  3.839413166E+00
7.440317727E+00  3.752113581E+00
7.446893350E+00  4.178073883E+00
7.453468973E+00  3.946940899E+00
7.460044596E+00  4.812670231E+00
7.466620220E+00  4.652506828E+00
7.473195843E+00  4.738962173E+00
7.479771466E+00  3.537428856E+00
7.486347089E+00  3.530405045E+00
7.492922713E+00  3.741180658E+00
7.499498336E+00  3.854204893E+00
7.506073959E+00  3.474368811E+00
7.512649582E+00  2.384821415E+00
7.519225206E+00  2.063087702E+00
7.525800829E+00  1.724529147E+00
7.532376452E+00  1.161701918E+00
7.538952076E+00  -8.816018701E-02
7.545527699E+00  -9.316208363E-01
7.552103322E+00  -1.479782224E+00
7.558678945E+00  6.167539358E-01
7.565254569E+00  1.831216335E+00
7.571830192E+00  4.017010212E+00
7.578405815E+00  5.446046352E+00
7.584981438E+00  6.477438450E+00
7.591557062E+00  6.786262035E+00
7.598132685E+00  6.538108826E+00
7.604708308E+00  7.325365067E+00
7.611283931E+00  7.987761497E+00
7.617859555E+00  9.569400787E+00
7.624435178E+00  9.252834320E+00
7.631010801E+00  9.844164848E+00
7.637586425E+00  1.044296455E+01
7.644162048E+00  1.149304771E+01
7.650737671E+00  1.159716606E+01
7.657313294E+00  1.210489273E+01
7.663888918E+00  1.266999149E+01
7.670464541E+00  1.337199402E+01
7.677040164E+00  1.269226742E+01
7.683615787E+00  1.190586185E+01
7.690191411E+00  1.053901958E+01
7.696767034E+00  1.055155277E+01
7.703342657E+00  1.025626659E+01
7.709918281E+00  1.072228336E+01
7.716493904E+00  1.090297031E+01
7.723069527E+00  1.103193092E+01
7.729645150E+00  1.077046967E+01
7.736220774E+00  1.012263107E+01
7.742796397E+00  9.839491844E+00
7.749372020E+00  1.024876022E+01
7.755947643E+00  1.011463356E+01
7.762523267E+00  8.249131203E+00
7.769098890E+00  6.500380516E+00
7.775674513E+00  6.183766842E+00
7.782250136E+00  6.173247337E+00
7.788825760E+00  6.005359173E+00
7.795401383E+00  4.930490494E+00
7.801977006E+00  4.727824688E+00
7.808552630E+00  5.610618591E+00
7.815128253E+00  5.745248318E+00
7.821703876E+00  5.520741940E+00
7.828279499E+00  3.859332800E+00
7.834855123E+00  3.941556215E+00
7.841430746E+00  3.826860666E+00
7.848006369E+00  4.698237896E+00
7.854581992E+00  5.370037079E+00
7.861157616E+00  5.900273323E+00
7.867733239E+00  6.539845467E+00
7.874308862E+00  7.457149029E+00
7.880884485E+00  9.839150429E+00
7.887460109E+00  9.624785423E+00
7.894035732E+00  9.446854591E+00
7.900611355E+00  9.179875374E+00
7.907186979E+00  9.613909721E+00
7.913762602E+00  9.307589531E+00
7.920338225E+00  9.731183052E+00
7.926913848E+00  1.098290348E+01
7.933489472E+00  1.297494125E+01
7.940065095E+00  1.431725121E+01
7.946640718E+00  1.571940804E+01
7.953216341E+00  1.710535049E+01
7.959791965E+00  1.796933365E+01
7.966367588E+00  2.125728035E+01
7.972943211E+00  2.445466232E+01
7.979518834E+00  2.810066605E+01
7.986094458E+00  3.006504059E+01
7.992670081E+00  3.386938858E+01
7.999245704E+00  3.658120728E+01
8.005821328E+00  3.899308395E+01
8.012396951E+00  4.245374680E+01
8.018972574E+00  4.654727554E+01
8.025548197E+00  5.047833252E+01
8.032123821E+00  5.539396667E+01
8.038699444E+00  6.212674713E+01
8.045275067E+00  6.938766479E+01
8.051850690E+00  7.729051971E+01
8.058426314E+00  8.447937775E+01
8.065001937E+00  9.385073090E+01
8.071577560E+00  1.044299698E+02
8.078153183E+00  1.188728485E+02
8.084728807E+00  1.361837311E+02
8.091304430E+00  1.569592743E+02
8.097880053E+00  1.802477722E+02
8.104455677E+00  2.067820892E+02
8.111031300E+00  2.376378479E+02
8.117606923E+00  2.743687134E+02
8.124182546E+00  3.214404602E+02
8.130758170E+00  3.722748718E+02
8.137333793E+00  4.281951599E+02
8.143909416E+00  4.900454712E+02
8.150485039E+00  5.449326782E+02
8.157060663E+00  6.016677246E+02
8.163636286E+00  6.395895386E+02
8.170211909E+00  6.696046753E+02
8.176787532E+00  6.808606567E+02
8.183363156E+00  6.795062866E+02
8.189938779E+00  6.681260376E+02
8.196514402E+00  6.491559448E+02
8.203090026E+00  6.189060669E+02
8.209665649E+00  5.766394653E+02
8.216241272E+00  5.353001099E+02
8.222816895E+00  4.887585754E+02
8.229392519E+00  4.375651550E+02
8.235968142E+00  3.886148987E+02
8.242543765E+00  3.434986267E+02
8.249119388E+00  3.052027588E+02
8.255695012E+00  2.705607910E+02
8.262270635E+00  2.392187653E+02
8.268846258E+00  2.131069183E+02
8.275421881E+00  1.907985382E+02
8.281997505E+00  1.737926941E+02
8.288573128E+00  1.582539978E+02
8.295148751E+00  1.446824951E+02
8.301724375E+00  1.304444580E+02
8.308299998E+00  1.172703857E+02
8.314875621E+00  1.055768509E+02
8.321451244E+00  9.710607910E+01
8.328026868E+00  9.177851868E+01
8.334602491E+00  8.613717651E+01
8.341178114E+00  8.003998566E+01
8.347753737E+00  7.479947662E+01
8.354329361E+00  7.007679749E+01
8.360904984E+00  6.640028381E+01
8.367480607E+00  6.364493942E+01
8.374056230E+00  6.354903793E+01
8.380631854E+00  6.170290375E+01
8.387207477E+00  6.014949799E+01
8.393783100E+00  5.816125107E+01
8.400358724E+00  5.755406189E+01
8.406934347E+00  5.775123215E+01
8.413509970E+00  5.798319626E+01
8.420085593E+00  5.719766235E+01
8.426661217E+00  5.656548309E+01
8.433236840E+00  5.419257355E+01
8.439812463E+00  5.314381790E+01
8.446388086E+00  5.165207291E+01
8.452963710E+00  5.030078506E+01
8.459539333E+00  4.925981903E+01
8.466114956E+00  4.836213303E+01
8.472690579E+00  4.609937286E+01
8.479266203E+00  4.240117645E+01
8.485841826E+00  3.886856842E+01
8.492417449E+00  3.416020203E+01
8.498993073E+00  3.200796509E+01
8.505568696E+00  2.969161224E+01
8.512144319E+00  2.749040794E+01
8.518719942E+00  2.476370049E+01
8.525295566E+00  2.461693764E+01
8.531871189E+00  2.457305527E+01
8.538446812E+00  2.400411224E+01
8.545022435E+00  2.174506950E+01
8.551598059E+00  1.978176498E+01
8.558173682E+00  1.936518288E+01
8.564749305E+00  2.000656700E+01
8.571324928E+00  1.939099312E+01
8.577900552E+00  1.795012093E+01
8.584476175E+00  1.687929153E+01
8.591051798E+00  1.588458633E+01
8.597627422E+00  1.588058949E+01
8.604203045E+00  1.641665268E+01
8.610778668E+00  1.649867249E+01
8.617354291E+00  1.581320858E+01
8.623929915E+00  1.604389763E+01
8.630505538E+00  1.653501511E+01
8.637081161E+00  1.838865471E+01
8.643656784E+00  1.937047577E+01
8.650232408E+00  1.968315697E+01
8.656808031E+00  2.023737526E+01
8.663383654E+00  2.131051254E+01
8.669959277E+00  2.220630646E+01
8.676534901E+00  2.159080505E+01
8.683110524E+00  2.055582809E+01
8.689686147E+00  1.975764847E+01
8.696261771E+00  1.995995712E+01
8.702837394E+00  1.994206619E+01
8.709413017E+00  1.952722740E+01
8.715988640E+00  1.832531166E+01
8.722564264E+00  1.852577972E+01
8.729139887E+00  1.858126640E+01
8.735715510E+00  1.703669167E+01
8.742291133E+00  1.536715031E+01
8.748866757E+00  1.395739841E+01
8.755442380E+00  1.370293331E+01
8.762018003E+00  1.127366829E+01
8.768593626E+00  1.048501778E+01
8.775169250E+00  1.048540592E+01
8.781744873E+00  1.105899906E+01
8.788320496E+00  9.161837578E+00
8.794896120E+00  8.041465759E+00
8.801471743E+00  7.339960575E+00
8.808047366E+00  6.494323254E+00
8.814622989E+00  5.556789875E+00
8.821198613E+00  4.746592522E+00
8.827774236E+00  3.100346804E+00
8.834349859E+00  2.283579588E+00
8.840925482E+00  2.126859188E+00
8.847501106E+00  3.474917650E+00
8.854076729E+00  3.835089207E+00
8.860652352E+00  5.652211666E+00
8.867227975E+00  7.041049480E+00
8.873803599E+00  8.252112389E+00
8.880379222E+00  7.792263508E+00
8.886954845E+00  8.312413216E+00
8.893530469E+00  8.331637383E+00
8.900106092E+00  9.083375931E+00
8.906681715E+00  9.927534103E+00
8.913257338E+00  1.055703068E+01
8.919832962E+00  1.173167992E+01
8.926408585E+00  1.258971882E+01
8.932984208E+00  1.364243507E+01
8.939559831E+00  1.306664371E+01
8.946135455E+00  1.352793217E+01
8.952711078E+00  1.269823837E+01
8.959286701E+00  1.180662823E+01
8.965862324E+00  1.237123299E+01
8.972437948E+00  1.523342514E+01
8.979013571E+00  1.687031746E+01
8.985589194E+00  1.653246498E+01
8.992164818E+00  1.481172466E+01
8.998740441E+00  1.441811848E+01
9.005316064E+00  1.658901215E+01
9.011891687E+00  1.783911133E+01
9.018467311E+00  1.942872238E+01
9.025042934E+00  2.255028343E+01
9.031618557E+00  2.467210579E+01
9.038194180E+00  2.634550667E+01
9.044769804E+00  2.637863159E+01
9.051345427E+00  2.667777634E+01
9.057921050E+00  2.691777992E+01
9.064496673E+00  2.796830559E+01
9.071072297E+00  2.971414948E+01
9.077647920E+00  3.051520538E+01
9.084223543E+00  3.104776573E+01
9.090799167E+00  3.155990219E+01
9.097374790E+00  3.371667099E+01
9.103950413E+00  3.627053070E+01
9.110526036E+00  3.857599258E+01
9.117101660E+00  4.179957199E+01
9.123677283E+00  4.454528046E+01
9.130252906E+00  4.818130112E+01
9.136828529E+00  5.174133301E+01
9.143404153E+00  5.622782135E+01
9.149979776E+00  5.866080093E+01
9.156555399E+00  6.152514648E+01
9.163131022E+00  6.374859619E+01
9.169706646E+00  6.714757538E+01
9.176282269E+00  6.846280670E+01
9.182857892E+00  7.028952789E+01
9.189433516E+00  7.152277374E+01
9.196009139E+00  7.197310638E+01
9.202584762E+00  7.095890808E+01
9.209160385E+00  6.916475677E+01
9.215736009E+00  6.725035858E+01
9.222311632E+00  6.702091217E+01
9.228887255E+00  6.614636993E+01
9.235462878E+00  6.441337585E+01
9.242038502E+00  6.245771408E+01
9.248614125E+00  6.035314560E+01
9.255189748E+00  5.786338425E+01
9.261765372E+00  5.561054230E+01
9.268340995E+00  5.370549774E+01
9.274916618E+00  5.079917908E+01
9.281492241E+00  4.836233139E+01
9.288067865E+00  4.801609802E+01
9.294643488E+00  4.761941528E+01
9.301219111E+00  4.796773911E+01
9.307794734E+00  4.871200180E+01
9.314370358E+00  5.042989349E+01
9.320945981E+00  5.359655380E+01
9.327521604E+00  5.727258301E+01
9.334097227E+00  6.112209702E+01
9.340672851E+00  6.631114960E+01
9.347248474E+00  7.278706360E+01
9.353824097E+00  8.158502960E+01
9.360399721E+00  9.231984711E+01
9.366975344E+00  1.064095154E+02
9.373550967E+00  1.235737991E+02
9.380126590E+00  1.428200684E+02
9.386702214E+00  1.661131897E+02
9.393277837E+00  1.953799438E+02
9.399853460E+00  2.315324860E+02
9.406429083E+00  2.733052063E+02
9.413004707E+00  3.129241943E+02
9.419580330E+00  3.506023560E+02
9.426155953E+00  3.817268982E+02
9.432731576E+00  4.176557922E+02
9.439307200E+00  4.451409302E+02
9.445882823E+00  4.835705566E+02
9.452458446E+00  5.053718872E+02
9.459034070E+00  5.288803711E+02
9.465609693E+00  5.309104614E+02
9.472185316E+00  5.083142090E+02
9.478760939E+00  4.686985168E+02
9.485336563E+00  4.179154663E+02
9.491912186E+00  3.558624573E+02
9.498487809E+00  3.111777039E+02
9.505063432E+00  2.683967896E+02
9.511639056E+00  2.351759949E+02
9.518214679E+00  2.086143951E+02
9.524790302E+00  1.874937286E+02
9.531365925E+00  1.701528473E+02
9.537941549E+00  1.560956421E+02
9.544517172E+00  1.450100708E+02
9.551092795E+00  1.376881256E+02
9.557668419E+00  1.325843811E+02
9.564244042E+00  1.301397552E+02
9.570819665E+00  1.293053894E+02
9.577395288E+00  1.298508148E+02
9.583970912E+00  1.322804413E+02
9.590546535E+00  1.383920746E+02
9.597122158E+00  1.449157257E+02
9.603697781E+00  1.523098907E+02
9.610273405E+00  1.580647736E+02
9.616849028E+00  1.644953461E+02
9.623424651E+00  1.687002563E+02
9.630000274E+00  1.719460754E+02
9.636575898E+00  1.742704315E+02
9.643151521E+00  1.753623047E+02
9.649727144E+00  1.755263824E+02
9.656302768E+00  1.737875824E+02
9.662878391E+00  1.706674042E+02
9.669454014E+00  1.668235626E+02
9.676029637E+00  1.614113617E+02
9.682605261E+00  1.554776764E+02
9.689180884E+00  1.478477325E+02
9.695756507E+00  1.399189758E+02
9.702332130E+00  1.308936005E+02
9.708907754E+00  1.233531418E+02
9.715483377E+00  1.166574783E+02
9.722059000E+00  1.099482193E+02
9.728634623E+00  1.030534973E+02
9.735210247E+00  9.540788269E+01
9.741785870E+00  8.898990631E+01
9.748361493E+00  8.350903320E+01
9.754937117E+00  7.740422821E+01
9.761512740E+00  7.238203430E+01
9.768088363E+00  6.761675262E+01
9.774663986E+00  6.230320740E+01
9.781239610E+00  5.713718033E+01
9.787815233E+00  5.235987091E+01
9.794390856E+00  4.892487717E+01
9.800966479E+00  4.513148499E+01
9.807542103E+00  4.174530792E+01
9.814117726E+00  3.841572571E+01
9.820693349E+00  3.550306320E+01
9.827268972E+00  3.475972748E+01
9.833844596E+00  3.386293793E+01
9.840420219E+00  3.243521500E+01
9.846995842E+00  2.936177063E+01
9.853571466E+00  2.658153534E+01
9.860147089E+00  2.310423088E+01
9.866722712E+00  2.106018829E+01
9.873298335E+00  2.054994774E+01
9.879873959E+00  2.252708244E+01
9.886449582E+00  2.440170288E+01
9.893025205E+00  2.528851128E+01
9.899600828E+00  2.703267479E+01
9.906176452E+00  2.850524902E+01
9.912752075E+00  3.100940704E+01
9.919327698E+00  3.299970245E+01
9.925903321E+00  3.536768723E+01
9.932478945E+00  3.857865906E+01
9.939054568E+00  4.155640793E+01
9.945630191E+00  4.301817703E+01
9.952205815E+00  4.487115860E+01
9.958781438E+00  4.848738861E+01
9.965357061E+00  5.307093811E+01
9.971932684E+00  5.863349533E+01
9.978508308E+00  6.487181091E+01
9.985083931E+00  7.056319427E+01
9.991659554E+00  7.520568085E+01
9.998235177E+00  8.073381805E+01
1.000481080E+01  8.803087616E+01
1.001138642E+01  9.607389832E+01
1.001796205E+01  1.037891235E+02
1.002453767E+01  1.113196182E+02
1.003111329E+01  1.187088242E+02
1.003768892E+01  1.258580933E+02
1.004426454E+01  1.331541290E+02
1.005084016E+01  1.409748535E+02
1.005741579E+01  1.476771851E+02
1.006399141E+01  1.535013733E+02
1.007056703E+01  1.588179779E+02
1.007714266E+01  1.647637329E+02
1.008371828E+01  1.692023926E+02
1.009029390E+01  1.729200897E+02
1.009686953E+01  1.742815247E+02
1.010344515E+01  1.731334076E+02
1.011002077E+01  1.700728607E+02
1.011659640E+01  1.647468567E+02
1.012317202E+01  1.595342712E+02
1.012974764E+01  1.531758270E+02
1.013632327E+01  1.452969818E+02
1.014289889E+01  1.371384430E+02
1.014947451E+01  1.292475281E+02
1.015605014E+01  1.214870148E+02
1.016262576E+01  1.123988647E+02
1.016920138E+01  1.036705399E+02
1.017577701E+01  9.601245117E+01
1.018235263E+01  8.997193146E+01
1.018892825E+01  8.289414978E+01
1.019550388E+01  7.739185333E+01
1.020207950E+01  7.112174225E+01
1.020865512E+01  6.520875549E+01
1.021523075E+01  6.084718704E+01
1.022180637E+01  5.617614365E+01
1.022838199E+01  5.289478302E+01
1.023495762E+01  4.977307129E+01
1.024153324E+01  4.639005661E+01
1.024810886E+01  4.261774826E+01
1.025468448E+01  3.983987045E+01
1.026126011E+01  3.914230728E+01
1.026783573E+01  3.936337280E+01
1.027441135E+01  3.946052170E+01
1.028098698E+01  3.972960281E+01
1.028756260E+01  4.084925461E+01
1.029413822E+01  4.049911499E+01
1.030071385E+01  4.068448639E+01
1.030728947E+01  3.972221375E+01
1.031386509E+01  3.932756805E+01
1.032044072E+01  3.888428879E+01
1.032701634E+01  3.739719772E+01
1.033359196E+01  3.715922165E+01
1.034016759E+01  3.636806107E+01
1.034674321E+01  3.592748260E+01
1.035331883E+01  3.610306549E+01
1.035989446E+01  3.565697098E+01
1.036647008E+01  3.452569199E+01
1.037304570E+01  3.345186615E+01
1.037962133E+01  3.379532242E+01
1.038619695E+01  3.385925293E+01
1.039277257E+01  3.320173645E+01
1.039934820E+01  3.288524628E+01
1.040592382E+01  3.321102905E+01
1.041249944E+01  3.277916718E+01
1.041907507E+01  3.211014175E+01
1.042565069E+01  3.125667572E+01
1.043222631E+01  3.008691597E+01
1.043880194E+01  2.892555618E+01
1.044537756E+01  2.833703804E+01
1.045195318E+01  2.789263916E+01
1.045852881E+01  2.804351807E+01
1.046510443E+01  2.819591904E+01
1.047168005E+01  2.823947716E+01
1.047825568E+01  2.784117317E+01
1.048483130E+01  2.603908348E+01
1.049140692E+01  2.364081383E+01
1.049798255E+01  2.084068489E+01
1.050455817E+01  1.867627907E+01
1.051113379E+01  1.702746582E+01
1.051770942E+01  1.828338432E+01
1.052428504E+01  1.842643547E+01
1.053086066E+01  1.810357094E+01
1.053743629E+01  1.679523087E+01
1.054401191E+01  1.544181538E+01
1.055058753E+01  1.442952442E+01
1.055716316E+01  1.240675831E+01
1.056373878E+01  1.215472889E+01
1.057031440E+01  1.125786591E+01
1.057689002E+01  1.084893608E+01
1.058346565E+01  9.778964043E+00
1.059004127E+01  1.032719231E+01
1.059661689E+01  9.897373199E+00
1.060319252E+01  9.285832405E+00
1.060976814E+01  8.581863403E+00
1.061634376E+01  8.040767670E+00
1.062291939E+01  7.358766556E+00
1.062949501E+01  5.759418488E+00
1.063607063E+01  5.297824383E+00
1.064264626E+01  6.585233688E+00
1.064922188E+01  9.086898804E+00
1.065579750E+01  1.089844036E+01
1.066237313E+01  1.083129787E+01
1.066894875E+01  1.041029072E+01
1.067552437E+01  1.026960850E+01
1.068210000E+01  1.122850323E+01
1.068867562E+01  1.142702389E+01
1.069525124E+01  1.134067249E+01
1.070182687E+01  1.083899021E+01
1.070840249E+01  1.039259911E+01
1.071497811E+01  1.129047680E+01
1.072155374E+01  1.205598164E+01
1.072812936E+01  1.160163116E+01
1.073470498E+01  9.004011154E+00
1.074128061E+01  7.671250820E+00
1.074785623E+01  6.553964138E+00
1.075443185E+01  6.068100452E+00
1.076100748E+01  5.199925423E+00
1.076758310E+01  4.470376492E+00
1.077415872E+01  3.635259628E+00
1.078073435E+01  4.702336788E+00
1.078730997E+01  4.744806290E+00
1.079388559E+01  4.419365883E+00
1.080046122E+01  3.916410208E+00
1.080703684E+01  3.015694857E+00
1.081361246E+01  3.171784878E+00
1.082018809E+01  2.654680014E+00
1.082676371E+01  9.741314650E-01
1.083333933E+01  -5.798311830E-01
1.083991496E+01  2.261862010E-01
1.084649058E+01  1.682711482E+00
1.085306620E+01  2.598343611E+00
