839.97719,4785,
841.18816,4783,
842.39891,4790,
843.60944,4791,
844.81975,4800,
846.02984,4791,
847.23971,4845,
848.44936,4910,
849.65879,4932,
850.868,4891,
852.07699,4831,
853.28576,4811,
854.49431,4783,
855.70264,4792,
856.91075,4801,
858.11864,4802,
859.32631,4789,
860.53376,4803,
861.741,4813,
862.94801,4801,
864.1548,4796,
865.36137,4817,
866.56772,4796,
867.77385,4799,
868.97976,4807,
870.18545,4824,
871.39092,4933,
872.59617,4971,
873.8012,4919,
875.00601,4816,
876.2106,4807,
877.41497,4793,
878.61913,4792,
879.82306,4785,
881.02677,4805,
882.23026,4783,
883.43353,4805,
884.63658,4797,
885.83941,4801,
887.04202,4803,
888.24441,4798,
889.44658,4798,
890.64854,4780,
891.85027,4788,
893.05178,4787,
894.25307,4795,
895.45414,4793,
896.65499,4799,
897.85562,4796,
899.05603,4793,
900.25623,4801,
901.4562,4783,
902.65595,4790,
903.85548,4798,
905.05479,4801,
906.25388,4768,
907.45276,4798,
908.65141,4797,
909.84984,4791,
911.04805,4803,
912.24604,4796,
913.44381,4805,
914.64137,4791,
915.8387,4799,
917.03581,4797,
918.2327,4794,
919.42937,4799,
920.62582,4793,
921.82206,4783,
923.01807,4814,
924.21386,4799,
925.40943,4809,
926.60478,4798,
927.79992,4781,
928.99483,4786,
930.18952,4796,
931.38399,4790,
932.57825,4795,
933.77228,4795,
934.96609,4791,
936.15968,4799,
937.35305,4797,
938.54621,4805,
939.73914,4788,
940.93185,4792,
942.12434,4796,
943.31662,4788,
944.50867,4806,
945.7005,4805,
946.89211,4789,
948.08351,4790,
949.27468,4803,
950.46563,4799,
951.65636,4814,
952.84688,4803,
954.03717,4782,
955.22724,4798,
956.41709,4797,
957.60673,4794,
958.79614,4787,
959.98533,4790,
961.17431,4791,
962.36306,4786,
963.55159,4792,
964.7399,4786,
965.928,4805,
967.11587,4789,
968.30352,4797,
969.49096,4792,
970.67817,4804,
971.86516,4786,
973.05194,4791,
974.23849,4792,
975.42482,4785,
976.61094,4795,
977.79683,4806,
978.9825,4796,
980.16795,4792,
981.35319,4809,
982.5382,4792,
983.72299,4787,
984.90757,4806,
986.09192,4811,
