# == pyFAI calibration ==
# Distance Sample to Detector: 0.400151958433 m
# PONI: 1.472e-01, 1.496e-01 m
# Rotations: -0.001085 0.000539 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.152 mm
# Center: x=1500.210, y=1474.586 pix
# Tilt: 0.069 deg  TiltPlanRot: 26.426 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 1.000e-04, 1.000e-04 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.12969e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
6.868238502E+00  7.657598019E+00
6.874814126E+00  6.056123734E+00
6.881389749E+00  4.442561626E+00
6.887965372E+00  3.724170923E+00
6.894540995E+00  2.510802984E+00
6.901116619E+00  2.126623154E+00
6.907692242E+00  2.286382914E+00
6.914267865E+00  2.485074282E+00
6.920843488E+00  1.908091187E+00
6.927419112E+00  1.442467093E+00
6.933994735E+00  1.723268628E+00
6.940570358E+00  1.457821250E+00
6.947145982E+00  1.830407977E-01
6.953721605E+00  -2.557521313E-02
6.960297228E+00  2.170543224E-01
6.966872851E+00  6.597988605E-01
6.973448475E+00  1.593055129E+00
6.980024098E+00  2.459589958E+00
6.986599721E+00  2.773977518E+00
6.993175344E+00  2.192423105E+00
6.999750968E+00  6.265343428E-01
7.006326591E+00  1.532382131E+00
7.012902214E+00  2.098487616E+00
7.019477837E+00  2.696014881E+00
7.026053461E+00  2.370466709E+00
7.032629084E+00  2.143927097E+00
7.039204707E+00  1.163494825E+00
7.045780331E+00  1.006942511E+00
7.052355954E+00  9.063456059E-01
7.058931577E+00  8.745423555E-01
7.065507200E+00  8.501273394E-02
7.072082824E+00  4.250968993E-01
7.078658447E+00  1.214741945E+00
7.085234070E+00  1.679154873E+00
7.091809693E+00  2.133859158E+00
7.098385317E+00  2.072583199E+00
7.104960940E+00  2.692161322E+00
7.111536563E+00  6.195841432E-01
7.118112186E+00  3.397330344E-01
7.124687810E+00  2.979192734E-01
7.131263433E+00  1.054515690E-01
7.137839056E+00  6.856335998E-01
7.144414680E+00  2.168296814E+00
7.150990303E+00  3.299959421E+00
7.157565926E+00  4.462381840E+00
7.164141549E+00  4.593957424E+00
7.170717173E+00  2.925066233E+00
7.177292796E+00  2.820360422E+00
7.183868419E+00  3.733848333E+00
7.190444042E+00  4.026276112E+00
7.197019666E+00  3.623823643E+00
7.203595289E+00  3.716835499E+00
7.210170912E+00  5.135799408E+00
7.216746535E+00  7.024199009E+00
7.223322159E+00  8.014784813E+00
7.229897782E+00  7.867759228E+00
7.236473405E+00  7.663157463E+00
7.243049029E+00  6.567453384E+00
7.249624652E+00  5.564024925E+00
7.256200275E+00  5.654815197E+00
7.262775898E+00  6.743634701E+00
7.269351522E+00  6.787524700E+00
7.275927145E+00  6.176643848E+00
7.282502768E+00  6.206432343E+00
7.289078391E+00  6.243627548E+00
7.295654015E+00  6.631049633E+00
7.302229638E+00  6.217873573E+00
7.308805261E+00  5.318123817E+00
7.315380884E+00  3.573956013E+00
7.321956508E+00  2.627041817E+00
7.328532131E+00  2.502846241E+00
7.335107754E+00  3.313263655E+00
7.341683378E+00  2.903100729E+00
7.348259001E+00  2.015114546E+00
7.354834624E+00  2.160618067E+00
7.361410247E+00  3.201509714E+00
7.367985871E+00  3.140311956E+00
7.374561494E+00  2.400442600E+00
7.381137117E+00  2.098676682E+00
7.387712740E+00  1.842017651E+00
7.394288364E+00  1.660804033E+00
7.400863987E+00  2.153726101E+00
7.407439610E+00  4.032747269E+00
7.414015233E+00  6.045953274E+00
7.420590857E+00  6.410657406E+00
7.427166480E+00  5.401777267E+00
7.433742103E+00  5.020291328E+00
7.440317727E+00  3.821848631E+00
7.446893350E+00  1.980246902E+00
7.453468973E+00  1.082840323E+00
7.460044596E+00  6.368857622E-01
7.466620220E+00  7.897575498E-01
7.473195843E+00  1.030118585E+00
7.479771466E+00  1.908134580E+00
7.486347089E+00  2.340162039E+00
7.492922713E+00  3.286482334E+00
7.499498336E+00  2.788411856E+00
7.506073959E+00  3.297892809E+00
7.512649582E+00  4.118900776E+00
7.519225206E+00  5.419164181E+00
7.525800829E+00  4.680850983E+00
7.532376452E+00  3.780648232E+00
7.538952076E+00  2.187030315E+00
7.545527699E+00  1.711238384E+00
7.552103322E+00  8.769122362E-01
7.558678945E+00  9.044685364E-01
7.565254569E+00  2.214522123E+00
7.571830192E+00  3.015291929E+00
7.578405815E+00  3.369498968E+00
7.584981438E+00  3.495151043E+00
7.591557062E+00  3.679609776E+00
7.598132685E+00  3.704885006E+00
7.604708308E+00  3.084456205E+00
7.611283931E+00  1.717571974E+00
7.617859555E+00  2.955020368E-01
7.624435178E+00  -6.354709864E-01
7.631010801E+00  -1.115456462E+00
7.637586425E+00  -3.808169067E-01
7.644162048E+00  1.226491779E-01
7.650737671E+00  1.260704637E+00
7.657313294E+00  1.926005840E+00
7.663888918E+00  1.515641451E+00
7.670464541E+00  1.399393320E+00
7.677040164E+00  9.319428802E-01
7.683615787E+00  1.306384325E+00
7.690191411E+00  2.085473299E+00
7.696767034E+00  3.405725479E+00
7.703342657E+00  4.200557709E+00
7.709918281E+00  5.499602795E+00
7.716493904E+00  7.134757996E+00
7.723069527E+00  7.378855705E+00
7.729645150E+00  8.452493668E+00
7.736220774E+00  9.288191795E+00
7.742796397E+00  1.077843571E+01
7.749372020E+00  1.127810955E+01
7.755947643E+00  1.130860138E+01
7.762523267E+00  9.835134506E+00
7.769098890E+00  8.757002831E+00
7.775674513E+00  8.233251572E+00
7.782250136E+00  8.088919640E+00
7.788825760E+00  7.869240761E+00
7.795401383E+00  8.544713974E+00
7.801977006E+00  1.067761040E+01
7.808552630E+00  1.113192940E+01
7.815128253E+00  1.114468575E+01
7.821703876E+00  1.048899746E+01
7.828279499E+00  9.372032166E+00
7.834855123E+00  7.460399628E+00
7.841430746E+00  6.900657654E+00
7.848006369E+00  6.912089348E+00
7.854581992E+00  7.514241695E+00
7.861157616E+00  6.459544659E+00
7.867733239E+00  4.442298889E+00
7.874308862E+00  2.914594173E+00
7.880884485E+00  3.285043955E+00
7.887460109E+00  3.495936155E+00
7.894035732E+00  4.855268002E+00
7.900611355E+00  4.440068722E+00
7.907186979E+00  5.802945614E+00
7.913762602E+00  5.261638641E+00
7.920338225E+00  4.498632908E+00
7.926913848E+00  6.466922283E+00
7.933489472E+00  8.188842773E+00
7.940065095E+00  9.760954857E+00
7.946640718E+00  9.352096558E+00
7.953216341E+00  1.059254169E+01
7.959791965E+00  1.076687622E+01
7.966367588E+00  1.200345230E+01
7.972943211E+00  1.320212173E+01
7.979518834E+00  1.447857666E+01
7.986094458E+00  1.350809765E+01
7.992670081E+00  1.374234867E+01
7.999245704E+00  1.455879688E+01
8.005821328E+00  1.735494614E+01
8.012396951E+00  1.901318169E+01
8.018972574E+00  2.151502609E+01
8.025548197E+00  2.290402794E+01
8.032123821E+00  2.470128822E+01
8.038699444E+00  2.733222198E+01
8.045275067E+00  3.077742386E+01
8.051850690E+00  3.560490036E+01
8.058426314E+00  3.972788239E+01
8.065001937E+00  4.356009293E+01
8.071577560E+00  4.629649734E+01
8.078153183E+00  4.953978729E+01
8.084728807E+00  5.368268585E+01
8.091304430E+00  5.816088104E+01
8.097880053E+00  6.409999084E+01
8.104455677E+00  7.136977386E+01
8.111031300E+00  7.986437988E+01
8.117606923E+00  8.762884521E+01
8.124182546E+00  9.806462860E+01
8.130758170E+00  1.084135056E+02
8.137333793E+00  1.202443848E+02
8.143909416E+00  1.345411987E+02
8.150485039E+00  1.521204071E+02
8.157060663E+00  1.716446075E+02
8.163636286E+00  1.937222137E+02
8.170211909E+00  2.197540894E+02
8.176787532E+00  2.505043945E+02
8.183363156E+00  2.846913452E+02
8.189938779E+00  3.273720093E+02
8.196514402E+00  3.747851562E+02
8.203090026E+00  4.304614258E+02
8.209665649E+00  4.990804443E+02
8.216241272E+00  5.712926025E+02
8.222816895E+00  6.456353149E+02
8.229392519E+00  7.217545776E+02
8.235968142E+00  7.784774170E+02
8.242543765E+00  8.194990845E+02
8.249119388E+00  8.270084839E+02
8.255695012E+00  8.330318604E+02
8.262270635E+00  8.174476318E+02
8.268846258E+00  8.008464966E+02
8.275421881E+00  7.782665405E+02
8.281997505E+00  7.626627808E+02
8.288573128E+00  7.458179321E+02
8.295148751E+00  7.261621094E+02
8.301724375E+00  6.879804077E+02
8.308299998E+00  6.573852539E+02
8.314875621E+00  6.043184204E+02
8.321451244E+00  5.611951294E+02
8.328026868E+00  5.058179626E+02
8.334602491E+00  4.498042603E+02
8.341178114E+00  3.848649597E+02
8.347753737E+00  3.333946838E+02
8.354329361E+00  2.876693726E+02
8.360904984E+00  2.551573334E+02
8.367480607E+00  2.242722168E+02
8.374056230E+00  2.007733917E+02
8.380631854E+00  1.795046844E+02
8.387207477E+00  1.614139252E+02
8.393783100E+00  1.435607605E+02
8.400358724E+00  1.281074066E+02
8.406934347E+00  1.147379837E+02
8.413509970E+00  1.054960556E+02
8.420085593E+00  9.757894135E+01
8.426661217E+00  9.251649475E+01
8.433236840E+00  8.743621063E+01
8.439812463E+00  8.217651367E+01
8.446388086E+00  7.762319183E+01
8.452963710E+00  7.350089264E+01
8.459539333E+00  6.984819794E+01
8.466114956E+00  6.726084137E+01
8.472690579E+00  6.638237762E+01
8.479266203E+00  6.648965454E+01
8.485841826E+00  6.670423889E+01
8.492417449E+00  6.535571289E+01
8.498993073E+00  6.467010498E+01
8.505568696E+00  6.301555634E+01
8.512144319E+00  6.235050964E+01
8.518719942E+00  5.934191132E+01
8.525295566E+00  5.772213364E+01
8.531871189E+00  5.488710403E+01
8.538446812E+00  5.159214401E+01
8.545022435E+00  5.054079437E+01
8.551598059E+00  4.955525589E+01
8.558173682E+00  4.731808853E+01
8.564749305E+00  4.423694229E+01
8.571324928E+00  3.993772888E+01
8.577900552E+00  3.691013718E+01
8.584476175E+00  3.324835205E+01
8.591051798E+00  2.995086288E+01
8.597627422E+00  2.801518250E+01
8.604203045E+00  2.644615746E+01
8.610778668E+00  2.565293503E+01
8.617354291E+00  2.415990829E+01
8.623929915E+00  2.250465775E+01
8.630505538E+00  2.177946281E+01
8.637081161E+00  2.113276100E+01
8.643656784E+00  2.121739197E+01
8.650232408E+00  2.022770691E+01
8.656808031E+00  2.068667984E+01
8.663383654E+00  2.217588425E+01
8.669959277E+00  2.309525871E+01
8.676534901E+00  2.293849754E+01
8.683110524E+00  2.303426743E+01
8.689686147E+00  2.140605545E+01
8.696261771E+00  2.197530746E+01
8.702837394E+00  2.263661575E+01
8.709413017E+00  2.395938110E+01
8.715988640E+00  2.442560005E+01
8.722564264E+00  2.556122017E+01
8.729139887E+00  2.529940987E+01
8.735715510E+00  2.760068321E+01
8.742291133E+00  2.722242928E+01
8.748866757E+00  2.759781456E+01
8.755442380E+00  2.695638657E+01
8.762018003E+00  2.627818108E+01
8.768593626E+00  2.632154655E+01
8.775169250E+00  2.618857765E+01
8.781744873E+00  2.513663864E+01
8.788320496E+00  2.331175804E+01
8.794896120E+00  2.035361290E+01
8.801471743E+00  1.861036873E+01
8.808047366E+00  1.738526154E+01
8.814622989E+00  1.742146492E+01
8.821198613E+00  1.692699242E+01
8.827774236E+00  1.561961365E+01
8.834349859E+00  1.401152802E+01
8.840925482E+00  1.335858250E+01
8.847501106E+00  1.312414074E+01
8.854076729E+00  1.301374817E+01
8.860652352E+00  1.229739952E+01
8.867227975E+00  1.174118233E+01
8.873803599E+00  9.863135338E+00
8.880379222E+00  9.169576645E+00
8.886954845E+00  8.802566528E+00
8.893530469E+00  7.822621346E+00
8.900106092E+00  5.902076721E+00
8.906681715E+00  5.562390327E+00
8.913257338E+00  6.457345486E+00
8.919832962E+00  8.258795738E+00
8.926408585E+00  6.758716583E+00
8.932984208E+00  6.492737770E+00
8.939559831E+00  5.890538216E+00
8.946135455E+00  6.224575520E+00
8.952711078E+00  6.150123596E+00
8.959286701E+00  7.713088989E+00
8.965862324E+00  8.250886917E+00
8.972437948E+00  9.330431938E+00
8.979013571E+00  1.101034164E+01
8.985589194E+00  1.175500393E+01
8.992164818E+00  1.161914444E+01
8.998740441E+00  1.384450340E+01
9.005316064E+00  1.537644386E+01
9.011891687E+00  1.728044701E+01
9.018467311E+00  1.807122040E+01
9.025042934E+00  1.916777420E+01
9.031618557E+00  2.017075729E+01
9.038194180E+00  2.027164459E+01
9.044769804E+00  2.010967255E+01
9.051345427E+00  2.025278282E+01
9.057921050E+00  2.114392281E+01
9.064496673E+00  2.155025864E+01
9.071072297E+00  2.179169083E+01
9.077647920E+00  2.210901642E+01
9.084223543E+00  2.319566727E+01
9.090799167E+00  2.410396576E+01
9.097374790E+00  2.503124428E+01
9.103950413E+00  2.567727852E+01
9.110526036E+00  2.771547318E+01
9.117101660E+00  3.051160622E+01
9.123677283E+00  3.254718399E+01
9.130252906E+00  3.506102371E+01
9.136828529E+00  3.823627853E+01
9.143404153E+00  4.156370926E+01
9.149979776E+00  4.286904526E+01
9.156555399E+00  4.423580170E+01
9.163131022E+00  4.524848938E+01
9.169706646E+00  4.727382278E+01
9.176282269E+00  4.769365311E+01
9.182857892E+00  4.795037842E+01
9.189433516E+00  4.797662735E+01
9.196009139E+00  4.956243515E+01
9.202584762E+00  5.062968445E+01
9.209160385E+00  5.279457855E+01
9.215736009E+00  5.449314880E+01
9.222311632E+00  5.570390320E+01
9.228887255E+00  5.567732620E+01
9.235462878E+00  5.650080109E+01
9.242038502E+00  5.899317169E+01
9.248614125E+00  6.154944611E+01
9.255189748E+00  6.390593719E+01
9.261765372E+00  6.479847717E+01
9.268340995E+00  6.599220276E+01
9.274916618E+00  6.536746979E+01
9.281492241E+00  6.441157532E+01
9.288067865E+00  6.375783539E+01
9.294643488E+00  6.459618378E+01
9.301219111E+00  6.563561249E+01
9.307794734E+00  6.463101196E+01
9.314370358E+00  6.306433105E+01
9.320945981E+00  6.116068268E+01
9.327521604E+00  6.098649979E+01
9.334097227E+00  5.994073105E+01
9.340672851E+00  5.919869614E+01
9.347248474E+00  5.694696045E+01
9.353824097E+00  5.604444122E+01
9.360399721E+00  5.431198120E+01
9.366975344E+00  5.272130966E+01
9.373550967E+00  5.285694122E+01
9.380126590E+00  5.328680420E+01
9.386702214E+00  5.543526077E+01
9.393277837E+00  5.674524307E+01
9.399853460E+00  5.828174591E+01
9.406429083E+00  5.941787720E+01
9.413004707E+00  6.363757706E+01
9.419580330E+00  6.941258240E+01
9.426155953E+00  7.587088776E+01
9.432731576E+00  8.317318726E+01
9.439307200E+00  9.234786224E+01
9.445882823E+00  1.024960327E+02
9.452458446E+00  1.145283966E+02
9.459034070E+00  1.304943237E+02
9.465609693E+00  1.498020630E+02
9.472185316E+00  1.730791016E+02
9.478760939E+00  2.012238922E+02
9.485336563E+00  2.350294495E+02
9.491912186E+00  2.772770691E+02
9.498487809E+00  3.276195984E+02
9.505063432E+00  3.860038147E+02
9.511639056E+00  4.468462524E+02
9.518214679E+00  5.070019226E+02
9.524790302E+00  5.597691650E+02
9.531365925E+00  6.126909180E+02
9.537941549E+00  6.425147095E+02
9.544517172E+00  6.585267944E+02
9.551092795E+00  6.601455078E+02
9.557668419E+00  6.609660645E+02
9.564244042E+00  6.504552612E+02
9.570819665E+00  6.254309082E+02
9.577395288E+00  5.969384766E+02
9.583970912E+00  5.635394287E+02
9.590546535E+00  5.230109863E+02
9.597122158E+00  4.886261902E+02
9.603697781E+00  4.446188660E+02
9.610273405E+00  3.996349487E+02
9.616849028E+00  3.584673767E+02
9.623424651E+00  3.202035217E+02
9.630000274E+00  2.885675049E+02
9.636575898E+00  2.604796753E+02
9.643151521E+00  2.346680145E+02
9.649727144E+00  2.110744324E+02
9.656302768E+00  1.934742737E+02
9.662878391E+00  1.791990509E+02
9.669454014E+00  1.674543304E+02
9.676029637E+00  1.563020782E+02
9.682605261E+00  1.489229584E+02
9.689180884E+00  1.432734985E+02
9.695756507E+00  1.383605347E+02
9.702332130E+00  1.352592468E+02
9.708907754E+00  1.327274475E+02
9.715483377E+00  1.300185547E+02
9.722059000E+00  1.292932129E+02
9.728634623E+00  1.285460663E+02
9.735210247E+00  1.280022125E+02
9.741785870E+00  1.258315811E+02
9.748361493E+00  1.261362457E+02
9.754937117E+00  1.266964951E+02
9.761512740E+00  1.263448563E+02
9.768088363E+00  1.244714966E+02
9.774663986E+00  1.206140213E+02
9.781239610E+00  1.158754730E+02
9.787815233E+00  1.111938782E+02
9.794390856E+00  1.067679672E+02
9.800966479E+00  1.020064621E+02
9.807542103E+00  9.726142120E+01
9.814117726E+00  9.144545746E+01
9.820693349E+00  8.513867188E+01
9.827268972E+00  8.186596680E+01
9.833844596E+00  7.722306061E+01
9.840420219E+00  7.305517578E+01
9.846995842E+00  6.599610138E+01
9.853571466E+00  5.989935303E+01
9.860147089E+00  5.267654419E+01
9.866722712E+00  4.707034683E+01
9.873298335E+00  4.327020264E+01
9.879873959E+00  4.100802612E+01
9.886449582E+00  3.941466141E+01
9.893025205E+00  3.897250366E+01
9.899600828E+00  3.923426056E+01
9.906176452E+00  3.847919846E+01
9.912752075E+00  3.946704865E+01
9.919327698E+00  3.737892151E+01
9.925903321E+00  3.235198593E+01
9.932478945E+00  2.948922539E+01
9.939054568E+00  2.622613716E+01
9.945630191E+00  2.474577522E+01
9.952205815E+00  2.584203148E+01
9.958781438E+00  2.646944618E+01
9.965357061E+00  2.780617905E+01
9.971932684E+00  2.894690514E+01
9.978508308E+00  3.179488373E+01
9.985083931E+00  3.323140335E+01
9.991659554E+00  3.543414307E+01
9.998235177E+00  3.839864349E+01
1.000481080E+01  4.300864029E+01
1.001138642E+01  4.511270905E+01
1.001796205E+01  5.264926910E+01
1.002453767E+01  5.660312653E+01
1.003111329E+01  5.673693466E+01
1.003768892E+01  5.764535904E+01
1.004426454E+01  5.993284988E+01
1.005084016E+01  6.300951385E+01
1.005741579E+01  6.880744171E+01
1.006399141E+01  7.375286102E+01
1.007056703E+01  7.847757721E+01
1.007714266E+01  8.323936462E+01
1.008371828E+01  8.802060699E+01
1.009029390E+01  9.291015625E+01
1.009686953E+01  9.887380219E+01
1.010344515E+01  1.047362289E+02
1.011002077E+01  1.104529800E+02
1.011659640E+01  1.174708328E+02
1.012317202E+01  1.243175888E+02
1.012974764E+01  1.309707794E+02
1.013632327E+01  1.354543304E+02
1.014289889E+01  1.419659729E+02
1.014947451E+01  1.470315857E+02
1.015605014E+01  1.514817200E+02
1.016262576E+01  1.549160004E+02
1.016920138E+01  1.578392792E+02
1.017577701E+01  1.599957123E+02
1.018235263E+01  1.606304016E+02
1.018892825E+01  1.596608429E+02
1.019550388E+01  1.597945099E+02
1.020207950E+01  1.589767303E+02
1.020865512E+01  1.564267426E+02
1.021523075E+01  1.535571136E+02
1.022180637E+01  1.492579803E+02
1.022838199E+01  1.445005188E+02
1.023495762E+01  1.379365540E+02
1.024153324E+01  1.304166565E+02
1.024810886E+01  1.207728348E+02
1.025468448E+01  1.121510544E+02
1.026126011E+01  1.033847961E+02
1.026783573E+01  9.459949493E+01
1.027441135E+01  8.562032318E+01
1.028098698E+01  7.864646149E+01
1.028756260E+01  7.335510254E+01
1.029413822E+01  6.869738007E+01
1.030071385E+01  6.473281860E+01
1.030728947E+01  5.963714218E+01
1.031386509E+01  5.696205521E+01
1.032044072E+01  5.421287918E+01
1.032701634E+01  5.190370941E+01
1.033359196E+01  4.842071915E+01
1.034016759E+01  4.505095673E+01
1.034674321E+01  4.252677917E+01
1.035331883E+01  4.145212936E+01
1.035989446E+01  4.104715347E+01
1.036647008E+01  4.330934906E+01
1.037304570E+01  4.395446777E+01
1.037962133E+01  4.415676117E+01
1.038619695E+01  4.351919556E+01
1.039277257E+01  4.392744446E+01
1.039934820E+01  4.397618103E+01
1.040592382E+01  4.459307098E+01
1.041249944E+01  4.372434616E+01
1.041907507E+01  4.289876175E+01
1.042565069E+01  4.059477615E+01
1.043222631E+01  3.857796478E+01
1.043880194E+01  3.690100861E+01
1.044537756E+01  3.535487747E+01
1.045195318E+01  3.301423645E+01
1.045852881E+01  3.242641068E+01
1.046510443E+01  3.116264534E+01
1.047168005E+01  3.166236496E+01
1.047825568E+01  3.178491020E+01
1.048483130E+01  3.086277390E+01
1.049140692E+01  2.896331024E+01
1.049798255E+01  2.720368958E+01
1.050455817E+01  2.639248085E+01
1.051113379E+01  2.586219025E+01
1.051770942E+01  2.462452126E+01
1.052428504E+01  2.316773987E+01
1.053086066E+01  2.274574471E+01
1.053743629E+01  2.166467857E+01
1.054401191E+01  2.275705338E+01
1.055058753E+01  2.227823257E+01
1.055716316E+01  2.183807755E+01
1.056373878E+01  2.085454941E+01
1.057031440E+01  2.024365997E+01
1.057689002E+01  1.880960274E+01
1.058346565E+01  1.862903404E+01
1.059004127E+01  1.789140320E+01
1.059661689E+01  1.558546829E+01
1.060319252E+01  1.242558098E+01
1.060976814E+01  1.080333138E+01
1.061634376E+01  1.005122852E+01
1.062291939E+01  8.884592056E+00
1.062949501E+01  9.656921387E+00
1.063607063E+01  9.528843880E+00
1.064264626E+01  1.208676529E+01
1.064922188E+01  1.346982288E+01
1.065579750E+01  1.475221062E+01
1.066237313E+01  1.453790379E+01
1.066894875E+01  1.503878498E+01
1.067552437E+01  1.428607178E+01
1.068210000E+01  1.412201309E+01
1.068867562E+01  1.427752590E+01
1.069525124E+01  1.538782215E+01
1.070182687E+01  1.532444096E+01
1.070840249E+01  1.470989323E+01
1.071497811E+01  1.546795940E+01
1.072155374E+01  1.597847176E+01
1.072812936E+01  1.651481438E+01
1.073470498E+01  1.572341919E+01
1.074128061E+01  1.577854633E+01
1.074785623E+01  1.493404675E+01
1.075443185E+01  1.541691589E+01
1.076100748E+01  1.533109856E+01
1.076758310E+01  1.475857067E+01
1.077415872E+01  1.414654064E+01
1.078073435E+01  1.427278519E+01
1.078730997E+01  1.482084084E+01
1.079388559E+01  1.534631920E+01
1.080046122E+01  1.514262486E+01
1.080703684E+01  1.390501785E+01
1.081361246E+01  1.324966240E+01
1.082018809E+01  1.297631359E+01
1.082676371E+01  1.246383572E+01
1.083333933E+01  1.116384697E+01
1.083991496E+01  1.043226433E+01
1.084649058E+01  1.050586987E+01
1.085306620E+01  1.161705112E+01
