839.97719,4752,
841.18816,4749,
842.39891,4754,
843.60944,4744,
844.81975,4745,
846.02984,4768,
847.23971,4799,
848.44936,4856,
849.65879,4873,
850.868,4801,
852.07699,4771,
853.28576,4747,
854.49431,4748,
855.70264,4749,
856.91075,4755,
858.11864,4753,
859.32631,4746,
860.53376,4751,
861.741,4746,
862.94801,4751,
864.1548,4751,
865.36137,4739,
866.56772,4746,
867.77385,4759,
868.97976,4762,
870.18545,4832,
871.39092,4899,
872.59617,4889,
873.8012,4815,
875.00601,4758,
876.2106,4742,
877.41497,4749,
878.61913,4765,
879.82306,4757,
881.02677,4753,
882.23026,4739,
883.43353,4745,
884.63658,4746,
885.83941,4753,
887.04202,4752,
888.24441,4748,
889.44658,4745,
890.64854,4758,
891.85027,4756,
893.05178,4738,
894.25307,4750,
895.45414,4743,
896.65499,4745,
897.85562,4742,
899.05603,4747,
900.25623,4750,
901.4562,4747,
902.65595,4751,
903.85548,4748,
905.05479,4749,
906.25388,4742,
907.45276,4755,
908.65141,4743,
909.84984,4762,
911.04805,4751,
912.24604,4755,
913.44381,4756,
914.64137,4742,
915.8387,4750,
917.03581,4756,
918.2327,4749,
919.42937,4748,
920.62582,4757,
921.82206,4743,
923.01807,4751,
924.21386,4755,
925.40943,4747,
926.60478,4741,
927.79992,4756,
928.99483,4751,
930.18952,4749,
931.38399,4751,
932.57825,4758,
933.77228,4765,
934.96609,4760,
936.15968,4741,
937.35305,4744,
938.54621,4760,
939.73914,4748,
940.93185,4750,
942.12434,4758,
943.31662,4759,
944.50867,4744,
945.7005,4751,
946.89211,4760,
948.08351,4735,
949.27468,4754,
950.46563,4755,
951.65636,4746,
952.84688,4753,
954.03717,4747,
955.22724,4768,
956.41709,4750,
957.60673,4755,
958.79614,4756,
959.98533,4745,
961.17431,4746,
962.36306,4742,
963.55159,4745,
964.7399,4761,
965.928,4764,
967.11587,4758,
968.30352,4765,
969.49096,4751,
970.67817,4745,
971.86516,4750,
973.05194,4760,
974.23849,4742,
975.42482,4742,
976.61094,4758,
977.79683,4750,
978.9825,4758,
980.16795,4757,
981.35319,4748,
982.5382,4754,
983.72299,4748,
984.90757,4754,
986.09192,4755,
987.27606,4750,
988.45997,4767,
989.64366,4764,
990.82714,4747,
992.01039,4776,
993.19342,4748,
994.37624,4742,
995.55883,4764,
996.7412,4761,
997.92336,4753,
999.10529,4754,
1000.287,4747,
1001.4685,4754,
1002.6498,4749,
1003.8308,4771,
1005.0117,4802,
1006.1923,4834,
1007.3727,4792,
1008.5528,4750,
1009.7328,4743,
1010.9125,4748,
1012.092,4752,
1013.2713,4740,
1014.4504,4746,
1015.6293,4763,
1016.8079,4770,
1017.9863,4762,
1019.1645,4766,
1020.3425,4749,
1021.5202,4748,
1022.6978,4740,
1023.8751,4748,
1025.0522,4745,
1026.2291,4759,
1027.4057,4750,
1028.5821,4747,
1029.7584,4756,
1030.9344,4759,
1032.1101,4745,
1033.2857,4751,
1034.461,4767,
1035.6361,4750,
1036.811,4736,
1037.9857,4748,
1039.1602,4745,
1040.3344,4757,
1041.5084,4738,
1042.6822,4756,
1043.8558,4749,
1045.0291,4775,
1046.2023,4758,
1047.3752,4747,
1048.5479,4758,
1049.7203,4760,
1050.8926,4765,
1052.0646,4757,
1053.2365,4748,
1054.408,4752,
1055.5794,4759,
1056.7506,4765,
1057.9215,4760,
1059.0922,4759,
1060.2627,4749,
1061.433,4751,
1062.6031,4776,
1063.7729,4763,
1064.9425,4757,
1066.1119,4743,
1067.2811,4756,
1068.45,4756,
1069.6188,4762,
1070.7873,4756,
1071.9556,4750,
1073.1237,4748,
1074.2915,4748,
1075.4591,4745,
1076.6266,4760,
1077.7938,4755,
1078.9607,4749,
1080.1275,4755,
1081.294,4755,
1082.4603,4751,
1083.6264,4753,
1084.7923,4756,
1085.958,4760,
1087.1234,4747,
1088.2886,4750,
1089.4536,4735,
1090.6184,4769,
1091.7829,4765,
1092.9473,4771,
1094.1114,4772,
1095.2753,4764,
1096.439,4766,
1097.6024,4755,
1098.7657,4753,
1099.9287,4769,
1101.0915,4747,
1102.254,4763,
1103.4164,4775,
1104.5785,4755,
1105.7405,4752,
1106.9022,4751,
1108.0636,4763,
1109.2249,4760,
1110.3859,4747,
1111.5467,4756,
1112.7073,4762,
1113.8677,4758,
1115.0279,4748,
1116.1878,4747,
1117.3475,4760,
1118.507,4759,
1119.6663,4760,
1120.8254,4760,
1121.9842,4752,
1123.1428,4761,
1124.3012,4752,
1125.4594,4762,
1126.6173,4742,
1127.7751,4759,
1128.9326,4763,
1130.0899,4754,
1131.247,4746,
1132.4038,4764,
1133.5605,4750,
1134.7169,4762,
1135.8731,4753,
1137.029,4753,
1138.1848,4756,
