839.97719,4749,
841.18816,4765,
842.39891,4765,
843.60944,4755,
844.81975,4764,
846.02984,4774,
847.23971,4798,
848.44936,4864,
849.65879,4849,
850.868,4798,
852.07699,4786,
853.28576,4779,
854.49431,4766,
855.70264,4752,
856.91075,4768,
858.11864,4772,
859.32631,4760,
860.53376,4768,
861.741,4771,
862.94801,4772,
864.1548,4773,
865.36137,4779,
866.56772,4776,
867.77385,4768,
868.97976,4785,
870.18545,4806,
871.39092,4874,
872.59617,4890,
873.8012,4845,
875.00601,4776,
876.2106,4759,
877.41497,4766,
878.61913,4762,
879.82306,4755,
881.02677,4766,
882.23026,4757,
883.43353,4767,
884.63658,4763,
885.83941,4764,
887.04202,4767,
888.24441,4773,
889.44658,4754,
890.64854,4766,
891.85027,4757,
893.05178,4769,
894.25307,4765,
895.45414,4761,
896.65499,4768,
897.85562,4755,
899.05603,4759,
900.25623,4772,
901.4562,4760,
902.65595,4747,
903.85548,4765,
905.05479,4767,
906.25388,4761,
907.45276,4767,
908.65141,4768,
909.84984,4751,
911.04805,4773,
912.24604,4774,
913.44381,4760,
914.64137,4764,
915.8387,4768,
917.03581,4765,
918.2327,4761,
919.42937,4765,
920.62582,4761,
921.82206,4769,
923.01807,4749,
924.21386,4762,
925.40943,4755,
926.60478,4760,
927.79992,4759,
928.99483,4760,
930.18952,4757,
931.38399,4751,
932.57825,4760,
933.77228,4763,
934.96609,4764,
936.15968,4768,
937.35305,4767,
938.54621,4756,
939.73914,4763,
940.93185,4753,
942.12434,4756,
943.31662,4763,
944.50867,4761,
945.7005,4771,
946.89211,4768,
948.08351,4773,
949.27468,4749,
950.46563,4772,
951.65636,4755,
952.84688,4766,
954.03717,4764,
955.22724,4755,
956.41709,4745,
957.60673,4765,
958.79614,4759,
959.98533,4758,
961.17431,4767,
962.36306,4751,
963.55159,4752,
964.7399,4760,
965.928,4768,
967.11587,4760,
968.30352,4764,
969.49096,4761,
970.67817,4767,
971.86516,4768,
973.05194,4764,
974.23849,4767,
975.42482,4764,
976.61094,4779,
977.79683,4771,
978.9825,4773,
980.16795,4780,
981.35319,4776,
982.5382,4761,
983.72299,4760,
984.90757,4763,
986.09192,4764,
987.27606,4777,
988.45997,4774,
989.64366,4768,
990.82714,4778,
992.01039,4772,
993.19342,4760,
994.37624,4767,
995.55883,4764,
996.7412,4774,
997.92336,4754,
999.10529,4766,
1000.287,4752,
1001.4685,4749,
1002.6498,4757,
1003.8308,4762,
1005.0117,4808,
1006.1923,4823,
1007.3727,4790,
1008.5528,4778,
1009.7328,4778,
1010.9125,4772,
1012.092,4775,
1013.2713,4779,
1014.4504,4776,
1015.6293,4776,
1016.8079,4764,
1017.9863,4770,
1019.1645,4773,
1020.3425,4756,
1021.5202,4757,
1022.6978,4775,
1023.8751,4767,
1025.0522,4768,
1026.2291,4765,
1027.4057,4760,
1028.5821,4765,
1029.7584,4772,
1030.9344,4762,
1032.1101,4770,
1033.2857,4770,
1034.461,4758,
1035.6361,4772,
1036.811,4748,
1037.9857,4782,
1039.1602,4766,
1040.3344,4766,
1041.5084,4777,
1042.6822,4758,
1043.8558,4766,
1045.0291,4780,
1046.2023,4767,
1047.3752,4776,
1048.5479,4778,
1049.7203,4776,
1050.8926,4778,
1052.0646,4779,
1053.2365,4793,
1054.408,4782,
1055.5794,4792,
1056.7506,4774,
1057.9215,4763,
1059.0922,4775,
1060.2627,4767,
1061.433,4763,
1062.6031,4764,
1063.7729,4775,
1064.9425,4772,
1066.1119,4774,
1067.2811,4771,
1068.45,4778,
1069.6188,4779,
1070.7873,4783,
1071.9556,4759,
1073.1237,4777,
1074.2915,4768,
1075.4591,4777,
1076.6266,4765,
1077.7938,4777,
1078.9607,4770,
1080.1275,4768,
1081.294,4763,
1082.4603,4767,
1083.6264,4766,
1084.7923,4769,
1085.958,4769,
1087.1234,4775,
1088.2886,4759,
1089.4536,4757,
1090.6184,4764,
1091.7829,4767,
1092.9473,4772,
1094.1114,4779,
1095.2753,4762,
1096.439,4763,
1097.6024,4774,
1098.7657,4761,
1099.9287,4767,
1101.0915,4772,
1102.254,4761,
1103.4164,4762,
1104.5785,4762,
1105.7405,4788,
1106.9022,4765,
1108.0636,4775,
1109.2249,4783,
1110.3859,4765,
1111.5467,4759,
1112.7073,4768,
1113.8677,4764,
1115.0279,4765,
1116.1878,4763,
1117.3475,4779,
1118.507,4767,
1119.6663,4776,
1120.8254,4778,
1121.9842,4775,
1123.1428,4777,
1124.3012,4777,
1125.4594,4772,
1126.6173,4788,
1127.7751,4773,
1128.9326,4782,
1130.0899,4771,
1131.247,4780,
1132.4038,4782,
1133.5605,4780,
1134.7169,4764,
1135.8731,4768,
1137.029,4773,
1138.1848,4770,
1139.3403,4767,
1140.4957,4777,
1141.6508,4783,
1142.8056,4785,
1143.9603,4784,
1145.1147,4771,
1146.2689,4774,
1147.4229,4770,
1148.5767,4754,
1149.7303,4767,
1150.8836,4769,
1152.0367,4766,
1153.1896,4773,
1154.3423,4789,
1155.4948,4774,
1156.647,4771,
1157.799,4765,
1158.9508,4770,
1160.1024,4767,
1161.2538,4772,
1162.4049,4772,
1163.5558,4779,
1164.7065,4767,
1165.857,4769,
1167.0072,4778,
1168.1573,4782,
1169.3071,4789,
1170.4567,4765,
1171.6061,4780,
1172.7552,4773,
1173.9042,4780,
1175.0529,4767,
1176.2014,4786,
1177.3497,4776,
1178.4977,4785,
1179.6456,4781,
1180.7932,4792,
1181.9406,4778,
1183.0878,4786,
1184.2347,4786,
1185.3815,4795,
1186.528,4787,
1187.6743,4810,
1188.8203,4779,
1189.9662,4776,
1191.1118,4783,
1192.2573,4808,
1193.4025,4801,
1194.5474,4804,
1195.6922,4788,
1196.8367,4789,
1197.9811,4791,
1199.1252,4795,
1200.269,4775,
1201.4127,4791,
1202.5561,4797,
1203.6993,4803,
1204.8423,4779,
1205.9851,4782,
1207.1277,4785,
1208.27,4778,
1209.4121,4776,
1210.554,4769,
1211.6957,4772,
1212.8372,4777,
1213.9784,4765,
1215.1194,4770,
1216.2602,4763,
1217.4008,4783,
1218.5412,4779,
1219.6813,4785,
1220.8212,4757,
1221.9609,4777,
1223.1004,4767,
1224.2397,4773,
1225.3787,4788,
1226.5175,4777,
1227.6561,4774,
1228.7945,4773,
1229.9327,4777,
1231.0706,4774,
1232.2083,4772,
1233.3458,4761,
1234.4831,4780,
1235.6202,4781,
1236.757,4765,
1237.8936,4787,
1239.03,4772,
1240.1662,4786,
1241.3022,4772,
1242.4379,4783,
1243.5734,4785,
1244.7087,4785,
1245.8438,4781,
1246.9787,4780,
1248.1133,4770,
1249.2477,4784,
1250.3819,4782,
1251.5159,4786,
1252.6497,4787,
1253.7832,4769,
1254.9165,4788,
1256.0496,4790,
1257.1825,4787,
1258.3152,4791,
1259.4476,4789,
1260.5798,4779,
1261.7118,4799,
1262.8436,4798,
1263.9752,4822,
1265.1065,4890,
1266.2376,5079,
1267.3685,5532,
1268.4992,5833,
1269.6297,5511,
1270.7599,5006,
1271.8899,4848,
1273.0197,4798,
1274.1493,4793,
1275.2787,4788,
1276.4078,4801,
1277.5367,4802,
1278.6654,4798,
1279.7939,4777,
1280.9222,4787,
1282.0502,4778,
1283.178,4798,
1284.3056,4794,
1285.433,4788,
1286.5602,4787,
1287.6871,4790,
1288.8138,4790,
1289.9403,4802,
1291.0666,4791,
1292.1927,4796,
1293.3185,4778,
1294.4441,4801,
1295.5695,4793,
1296.6947,4804,
1297.8197,4791,
1298.9444,4808,
1300.0689,4820,
1301.1932,4813,
1302.3173,4831,
1303.4412,4813,
1304.5648,4817,
1305.6882,4804,
1306.8114,4835,
1307.9344,4834,
1309.0572,4833,
1310.1797,4829,
1311.302,4836,
1312.4241,4856,
1313.546,4853,
1314.6677,4876,
1315.7891,4885,
1316.9104,4894,
1318.0314,4897,
1319.1521,4936,
1320.2727,4956,
1321.393,4958,
1322.5132,4996,
1323.6331,5030,
1324.7527,5084,
1325.8722,5143,
1326.9914,5224,
1328.1105,5362,
1329.2293,5590,
1330.3479,6173,
1331.4662,7258,
1332.5844,9649,
1333.7023,13088,
1334.82,16377,
1335.9375,17974,
1337.0547,17663,
1338.1718,16679,
1339.2886,15226,
1340.4052,14186,
1341.5216,14181,
1342.6377,13916,
1343.7537,13685,
1344.8694,13204,
1345.9849,12483,
1347.1002,12225,
1348.2152,11884,
1349.3301,11329,
1350.4447,11017,
1351.5591,10697,
1352.6733,10174,
1353.7873,9690,
1354.901,9224,
1356.0145,8756,
1357.1278,8718,
1358.2409,8539,
1359.3538,8387,
1360.4664,8386,
1361.5788,8461,
1362.691,8357,
1363.803,8299,
1364.9148,8068,
1366.0263,7904,
1367.1376,7807,
1368.2488,7641,
1369.3596,7491,
1370.4703,7347,
1371.5807,7201,
1372.691,7280,
1373.801,7145,
1374.9107,7022,
1376.0203,6878,
1377.1297,6885,
1378.2388,6832,
1379.3477,6804,
1380.4564,6850,
1381.5648,6772,
1382.6731,6602,
1383.7811,6639,
1384.8889,6660,
1385.9965,6587,
1387.1038,6532,
1388.211,6416,
1389.3179,6383,
1390.4246,6354,
1391.5311,6476,
1392.6374,6490,
1393.7434,6471,
1394.8492,6488,
1395.9548,6451,
1397.0602,6366,
1398.1654,6335,
1399.2703,6225,
