6.000256231E+00  -4.367371276E-02
6.006831854E+00  1.735046655E-01
6.013407478E+00  -8.215160668E-02
6.019983101E+00  -3.333330154E-01
6.026558724E+00  9.937611222E-02
6.033134347E+00  3.807524145E-01
6.039709971E+00  2.445241213E-01
6.046285594E+00  1.305515617E-01
6.052861217E+00  -1.075412393E+00
6.059436840E+00  -3.801726997E-01
6.066012464E+00  1.416010261E+00
6.072588087E+00  1.516626596E+00
6.079163710E+00  4.209003747E-01
6.085739334E+00  -9.291318059E-02
6.092314957E+00  -3.575828373E-01
6.098890580E+00  -2.312062383E-01
6.105466203E+00  -2.634558976E-01
6.112041827E+00  -1.827107817E-01
6.118617450E+00  -1.248034388E-01
6.125193073E+00  5.083961487E-01
6.131768696E+00  9.033182263E-01
6.138344320E+00  1.335417390E+00
6.144919943E+00  2.808965683E+00
6.151495566E+00  3.013525486E+00
6.158071190E+00  2.168260336E+00
6.164646813E+00  5.854835510E-01
6.171222436E+00  -3.847289979E-01
6.177798059E+00  -6.872246861E-01
6.184373683E+00  -1.169153333E+00
6.190949306E+00  -2.599714398E-01
6.197524929E+00  4.288287163E-01
6.204100552E+00  1.763600349E+00
6.210676176E+00  3.447371006E+00
6.217251799E+00  4.288387299E+00
6.223827422E+00  3.319046021E+00
6.230403045E+00  3.125213146E+00
6.236978669E+00  2.804945469E+00
6.243554292E+00  2.969187737E+00
6.250129915E+00  3.158899546E+00
6.256705539E+00  2.268835068E+00
6.263281162E+00  1.007168531E+00
6.269856785E+00  7.609630227E-01
6.276432408E+00  -1.981334016E-02
6.283008032E+00  9.669156671E-01
6.289583655E+00  8.074699640E-01
6.296159278E+00  2.420599937E+00
6.302734901E+00  3.013226509E+00
6.309310525E+00  3.441793680E+00
6.315886148E+00  2.990982056E+00
6.322461771E+00  2.797842503E+00
6.329037394E+00  3.102050781E+00
6.335613018E+00  2.454639435E+00
6.342188641E+00  2.684556007E+00
6.348764264E+00  2.027364016E+00
6.355339888E+00  1.864831686E+00
6.361915511E+00  1.721413374E+00
6.368491134E+00  1.058150411E+00
6.375066757E+00  5.158417821E-01
6.381642381E+00  -2.216269523E-01
6.388218004E+00  5.029712915E-01
6.394793627E+00  8.154175282E-01
6.401369250E+00  2.266203165E+00
6.407944874E+00  3.385801315E+00
6.414520497E+00  3.914241076E+00
6.421096120E+00  3.937889338E+00
