# == pyFAI calibration ==
# Distance Sample to Detector: 0.400151958433 m
# PONI: 1.472e-01, 1.496e-01 m
# Rotations: -0.001085 0.000539 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.152 mm
# Center: x=1500.210, y=1474.586 pix
# Tilt: 0.069 deg  TiltPlanRot: 26.426 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 1.000e-04, 1.000e-04 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.12969e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
6.381642381E+00  5.276028633E+00
6.388218004E+00  5.296874523E+00
6.394793627E+00  5.342533588E+00
6.401369250E+00  4.985270500E+00
6.407944874E+00  4.845464230E+00
6.414520497E+00  5.091121197E+00
6.421096120E+00  5.449588776E+00
6.427671743E+00  5.726842880E+00
6.434247367E+00  5.908068180E+00
6.440822990E+00  6.124938011E+00
6.447398613E+00  6.189058304E+00
6.453974237E+00  7.919840813E+00
6.460549860E+00  8.376188278E+00
6.467125483E+00  9.487106323E+00
6.473701106E+00  8.972106934E+00
6.480276730E+00  7.905420780E+00
6.486852353E+00  7.059984207E+00
6.493427976E+00  6.857638836E+00
6.500003599E+00  7.150138855E+00
6.506579223E+00  7.398596764E+00
6.513154846E+00  7.661526203E+00
6.519730469E+00  7.155880928E+00
6.526306092E+00  5.525859356E+00
6.532881716E+00  4.707168102E+00
6.539457339E+00  4.666285038E+00
6.546032962E+00  4.930981636E+00
6.552608586E+00  6.628900528E+00
6.559184209E+00  7.554697514E+00
6.565759832E+00  6.777463436E+00
6.572335455E+00  5.964212894E+00
6.578911079E+00  6.098875046E+00
6.585486702E+00  8.223992348E+00
6.592062325E+00  9.679485321E+00
6.598637948E+00  9.224229813E+00
6.605213572E+00  8.680830956E+00
6.611789195E+00  8.315495491E+00
6.618364818E+00  7.324603081E+00
6.624940441E+00  5.730452538E+00
6.631516065E+00  5.657378674E+00
6.638091688E+00  5.891320229E+00
6.644667311E+00  6.571956158E+00
6.651242935E+00  5.567459583E+00
6.657818558E+00  5.015755653E+00
6.664394181E+00  4.377258778E+00
6.670969804E+00  3.703671455E+00
6.677545428E+00  3.451708078E+00
6.684121051E+00  4.344671249E+00
6.690696674E+00  4.474994183E+00
6.697272297E+00  3.708788157E+00
6.703847921E+00  3.135795355E+00
6.710423544E+00  2.968811512E+00
6.716999167E+00  3.695054770E+00
6.723574790E+00  3.504638195E+00
6.730150414E+00  3.347213507E+00
6.736726037E+00  4.147794247E+00
6.743301660E+00  5.397332668E+00
6.749877284E+00  6.561413765E+00
6.756452907E+00  7.236746788E+00
6.763028530E+00  7.930707455E+00
6.769604153E+00  8.574517250E+00
6.776179777E+00  8.192676544E+00
6.782755400E+00  7.299684525E+00
6.789331023E+00  7.131485939E+00
6.795906646E+00  6.622270107E+00
6.802482270E+00  6.852707863E+00
6.809057893E+00  7.726462841E+00
6.815633516E+00  7.687713623E+00
6.822209139E+00  6.539755821E+00
6.828784763E+00  6.083424568E+00
6.835360386E+00  5.452785969E+00
6.841936009E+00  5.526268482E+00
6.848511633E+00  5.205714226E+00
6.855087256E+00  5.749875069E+00
6.861662879E+00  5.924805641E+00
6.868238502E+00  6.842730045E+00
6.874814126E+00  6.942759991E+00
6.881389749E+00  6.574636936E+00
6.887965372E+00  6.446736336E+00
6.894540995E+00  7.138031483E+00
6.901116619E+00  7.616657257E+00
6.907692242E+00  8.350996017E+00
6.914267865E+00  7.600699902E+00
6.920843488E+00  6.506048679E+00
6.927419112E+00  5.465397835E+00
6.933994735E+00  5.889575481E+00
6.940570358E+00  6.958964825E+00
6.947145982E+00  7.422091007E+00
6.953721605E+00  7.297769547E+00
6.960297228E+00  7.816024780E+00
6.966872851E+00  7.207397461E+00
6.973448475E+00  7.063045979E+00
6.980024098E+00  4.932648659E+00
6.986599721E+00  4.772639275E+00
6.993175344E+00  5.294836521E+00
6.999750968E+00  6.666878223E+00
7.006326591E+00  7.172861099E+00
7.012902214E+00  7.654496193E+00
7.019477837E+00  7.454218864E+00
7.026053461E+00  8.470846176E+00
7.032629084E+00  9.930325508E+00
7.039204707E+00  1.145823479E+01
7.045780331E+00  1.192280102E+01
7.052355954E+00  1.027961731E+01
7.058931577E+00  9.546010017E+00
7.065507200E+00  8.611579895E+00
7.072082824E+00  7.164714336E+00
7.078658447E+00  4.220911503E+00
7.085234070E+00  3.086399794E+00
7.091809693E+00  3.649402380E+00
7.098385317E+00  4.722423553E+00
7.104960940E+00  5.512957096E+00
7.111536563E+00  5.338577271E+00
7.118112186E+00  6.397455215E+00
7.124687810E+00  6.639211178E+00
7.131263433E+00  6.136505604E+00
7.137839056E+00  5.544760704E+00
7.144414680E+00  6.153928280E+00
7.150990303E+00  5.988836288E+00
7.157565926E+00  6.333122253E+00
7.164141549E+00  6.805411339E+00
7.170717173E+00  5.444039345E+00
7.177292796E+00  3.646512270E+00
7.183868419E+00  1.504469395E+00
7.190444042E+00  -4.782930315E-01
7.197019666E+00  -4.734669626E-01
7.203595289E+00  8.018966317E-01
7.210170912E+00  2.175720215E+00
7.216746535E+00  1.699610710E+00
7.223322159E+00  2.864676952E+00
7.229897782E+00  2.692348719E+00
7.236473405E+00  3.291013002E+00
7.243049029E+00  2.536674500E+00
7.249624652E+00  2.195019007E+00
7.256200275E+00  2.281760216E+00
7.262775898E+00  3.282603741E+00
7.269351522E+00  2.977702141E+00
7.275927145E+00  3.339597940E+00
7.282502768E+00  1.956066847E+00
7.289078391E+00  1.303547978E+00
7.295654015E+00  1.176092267E+00
7.302229638E+00  3.032522440E+00
7.308805261E+00  3.319425583E+00
7.315380884E+00  4.260941505E+00
7.321956508E+00  4.567497253E+00
7.328532131E+00  4.698987961E+00
7.335107754E+00  4.462427616E+00
7.341683378E+00  4.507063866E+00
7.348259001E+00  5.276037693E+00
7.354834624E+00  5.331821442E+00
7.361410247E+00  4.994157791E+00
7.367985871E+00  4.279515743E+00
7.374561494E+00  3.714078665E+00
7.381137117E+00  4.458262444E+00
7.387712740E+00  4.477125645E+00
7.394288364E+00  4.092136383E+00
7.400863987E+00  3.178439379E+00
7.407439610E+00  4.209297180E+00
7.414015233E+00  3.914543867E+00
7.420590857E+00  4.458325386E+00
7.427166480E+00  1.889545679E+00
7.433742103E+00  1.501737714E+00
7.440317727E+00  5.979618430E-01
7.446893350E+00  2.192473173E+00
7.453468973E+00  2.795395374E+00
7.460044596E+00  3.301398993E+00
7.466620220E+00  1.449178934E+00
7.473195843E+00  1.909350395E+00
7.479771466E+00  2.993457019E-01
7.486347089E+00  1.043280721E+00
7.492922713E+00  9.998545051E-02
7.499498336E+00  -1.839670986E-01
7.506073959E+00  -9.458413124E-01
7.512649582E+00  -4.173344374E-01
7.519225206E+00  6.882160902E-01
7.525800829E+00  1.861378551E+00
7.532376452E+00  1.526605368E+00
7.538952076E+00  6.386665702E-01
7.545527699E+00  1.050095260E-01
7.552103322E+00  -1.053574234E-01
7.558678945E+00  4.932088256E-01
7.565254569E+00  4.903841615E-01
7.571830192E+00  1.721474051E+00
7.578405815E+00  2.073560953E+00
7.584981438E+00  3.515284538E+00
7.591557062E+00  3.596348524E+00
7.598132685E+00  5.281987190E+00
7.604708308E+00  5.827962399E+00
7.611283931E+00  6.847451687E+00
7.617859555E+00  7.018075943E+00
7.624435178E+00  8.859238625E+00
7.631010801E+00  8.922553062E+00
7.637586425E+00  8.740567207E+00
7.644162048E+00  8.882426262E+00
7.650737671E+00  9.210708618E+00
7.657313294E+00  1.079206371E+01
7.663888918E+00  1.106469440E+01
7.670464541E+00  1.105515385E+01
7.677040164E+00  1.046183872E+01
7.683615787E+00  9.375693321E+00
7.690191411E+00  7.885193825E+00
7.696767034E+00  8.562183380E+00
7.703342657E+00  7.736293793E+00
7.709918281E+00  8.506173134E+00
7.716493904E+00  8.196522713E+00
7.723069527E+00  7.823916435E+00
7.729645150E+00  7.785772324E+00
7.736220774E+00  7.341796398E+00
7.742796397E+00  6.915745735E+00
7.749372020E+00  6.162326336E+00
7.755947643E+00  6.509186268E+00
7.762523267E+00  6.628111362E+00
7.769098890E+00  7.537566185E+00
7.775674513E+00  6.922033310E+00
7.782250136E+00  6.810725689E+00
7.788825760E+00  6.204054356E+00
7.795401383E+00  5.498434544E+00
7.801977006E+00  5.734334946E+00
7.808552630E+00  6.115809441E+00
7.815128253E+00  8.303466797E+00
7.821703876E+00  9.579511642E+00
7.828279499E+00  1.031844711E+01
7.834855123E+00  1.110035515E+01
7.841430746E+00  1.150826263E+01
7.848006369E+00  1.111300278E+01
7.854581992E+00  1.086920834E+01
7.861157616E+00  9.684651375E+00
7.867733239E+00  1.116291332E+01
7.874308862E+00  1.402575016E+01
7.880884485E+00  1.609404564E+01
7.887460109E+00  1.765207291E+01
7.894035732E+00  1.885861778E+01
7.900611355E+00  1.931583023E+01
7.907186979E+00  1.960633087E+01
7.913762602E+00  2.043627739E+01
7.920338225E+00  2.363145256E+01
7.926913848E+00  2.769146729E+01
7.933489472E+00  3.108418846E+01
7.940065095E+00  3.463050461E+01
7.946640718E+00  3.786907578E+01
7.953216341E+00  4.207976151E+01
7.959791965E+00  4.582512665E+01
7.966367588E+00  4.929370499E+01
7.972943211E+00  5.397529984E+01
7.979518834E+00  5.884357452E+01
7.986094458E+00  6.436048126E+01
7.992670081E+00  7.133805084E+01
7.999245704E+00  8.022161102E+01
8.005821328E+00  9.183391571E+01
8.012396951E+00  1.038844299E+02
8.018972574E+00  1.175440445E+02
8.025548197E+00  1.310334473E+02
8.032123821E+00  1.474160767E+02
8.038699444E+00  1.674267731E+02
8.045275067E+00  1.929834747E+02
8.051850690E+00  2.260651550E+02
8.058426314E+00  2.635911865E+02
8.065001937E+00  3.104267883E+02
8.071577560E+00  3.587662659E+02
8.078153183E+00  4.105602112E+02
8.084728807E+00  4.607114563E+02
8.091304430E+00  5.121955566E+02
8.097880053E+00  5.629700317E+02
8.104455677E+00  6.094327393E+02
8.111031300E+00  6.557335815E+02
8.117606923E+00  6.960844727E+02
8.124182546E+00  7.421856079E+02
8.130758170E+00  7.689778442E+02
8.137333793E+00  7.877971802E+02
8.143909416E+00  7.769155884E+02
8.150485039E+00  7.509482422E+02
8.157060663E+00  6.898347168E+02
8.163636286E+00  6.321477661E+02
8.170211909E+00  5.627965698E+02
8.176787532E+00  5.070990295E+02
8.183363156E+00  4.506967773E+02
8.189938779E+00  4.057783508E+02
8.196514402E+00  3.682246704E+02
8.203090026E+00  3.326529236E+02
8.209665649E+00  3.020382690E+02
8.216241272E+00  2.721747131E+02
8.222816895E+00  2.471091614E+02
8.229392519E+00  2.223865814E+02
8.235968142E+00  2.017692108E+02
8.242543765E+00  1.800632629E+02
8.249119388E+00  1.621959991E+02
8.255695012E+00  1.468447266E+02
8.262270635E+00  1.349401093E+02
8.268846258E+00  1.239069824E+02
8.275421881E+00  1.136501617E+02
8.281997505E+00  1.052316742E+02
8.288573128E+00  9.743423462E+01
8.295148751E+00  9.182621765E+01
8.301724375E+00  8.605068970E+01
8.308299998E+00  8.063986969E+01
8.314875621E+00  7.655908966E+01
8.321451244E+00  7.349044800E+01
8.328026868E+00  7.037242126E+01
8.334602491E+00  6.651065063E+01
8.341178114E+00  6.312678528E+01
8.347753737E+00  5.979111862E+01
8.354329361E+00  5.764375305E+01
8.360904984E+00  5.537362289E+01
8.367480607E+00  5.381078339E+01
8.374056230E+00  5.368420029E+01
8.380631854E+00  5.295868683E+01
8.387207477E+00  5.098821640E+01
8.393783100E+00  4.956719208E+01
8.400358724E+00  4.934597778E+01
8.406934347E+00  4.905892181E+01
8.413509970E+00  5.000629425E+01
8.420085593E+00  5.086336899E+01
8.426661217E+00  4.934936142E+01
8.433236840E+00  4.517081070E+01
8.439812463E+00  3.823052597E+01
8.446388086E+00  3.287324142E+01
8.452963710E+00  2.952326012E+01
8.459539333E+00  2.580803108E+01
8.466114956E+00  2.422267532E+01
8.472690579E+00  2.154405785E+01
8.479266203E+00  2.031174469E+01
8.485841826E+00  1.909459877E+01
8.492417449E+00  1.749517822E+01
8.498993073E+00  1.679573441E+01
8.505568696E+00  1.858711433E+01
8.512144319E+00  1.756660843E+01
8.518719942E+00  1.685436630E+01
8.525295566E+00  1.533567238E+01
8.531871189E+00  1.357696438E+01
8.538446812E+00  1.172769070E+01
8.545022435E+00  1.237723827E+01
8.551598059E+00  1.265503502E+01
8.558173682E+00  1.313826180E+01
8.564749305E+00  1.445195103E+01
8.571324928E+00  1.564691257E+01
8.577900552E+00  1.603128052E+01
8.584476175E+00  1.753330421E+01
8.591051798E+00  1.855339813E+01
8.597627422E+00  1.925076294E+01
8.604203045E+00  2.002239418E+01
8.610778668E+00  2.145619583E+01
8.617354291E+00  2.178460312E+01
8.623929915E+00  2.268097115E+01
8.630505538E+00  2.200516891E+01
8.637081161E+00  2.248034859E+01
8.643656784E+00  2.194977570E+01
8.650232408E+00  2.149792290E+01
8.656808031E+00  2.107742691E+01
8.663383654E+00  2.041826820E+01
8.669959277E+00  1.981584930E+01
8.676534901E+00  1.946352577E+01
8.683110524E+00  1.843892860E+01
8.689686147E+00  1.601451302E+01
8.696261771E+00  1.416878605E+01
8.702837394E+00  1.464441776E+01
8.709413017E+00  1.435106754E+01
8.715988640E+00  1.412662315E+01
8.722564264E+00  1.296033669E+01
8.729139887E+00  1.217105198E+01
8.735715510E+00  1.017331982E+01
8.742291133E+00  8.833838463E+00
8.748866757E+00  8.345483780E+00
8.755442380E+00  7.257087708E+00
8.762018003E+00  6.376276493E+00
8.768593626E+00  6.139583588E+00
8.775169250E+00  5.939601898E+00
8.781744873E+00  5.401835442E+00
8.788320496E+00  5.589781284E+00
8.794896120E+00  5.090375900E+00
8.801471743E+00  5.321125507E+00
8.808047366E+00  5.848465443E+00
8.814622989E+00  5.556215286E+00
8.821198613E+00  5.139233589E+00
8.827774236E+00  5.018455505E+00
8.834349859E+00  6.294505596E+00
8.840925482E+00  6.989884853E+00
8.847501106E+00  7.811179161E+00
8.854076729E+00  9.059213638E+00
8.860652352E+00  1.051235294E+01
8.867227975E+00  1.124925613E+01
8.873803599E+00  1.246723557E+01
8.880379222E+00  1.293147469E+01
8.886954845E+00  1.473039913E+01
8.893530469E+00  1.570096779E+01
8.900106092E+00  1.571432209E+01
8.906681715E+00  1.555321980E+01
8.913257338E+00  1.616448212E+01
8.919832962E+00  1.688018417E+01
8.926408585E+00  1.631315613E+01
8.932984208E+00  1.521637058E+01
8.939559831E+00  1.452492046E+01
8.946135455E+00  1.462507153E+01
8.952711078E+00  1.495240498E+01
8.959286701E+00  1.762120819E+01
8.965862324E+00  1.972965240E+01
8.972437948E+00  2.181243515E+01
8.979013571E+00  2.231293869E+01
8.985589194E+00  2.343186951E+01
8.992164818E+00  2.416485214E+01
8.998740441E+00  2.546893692E+01
9.005316064E+00  2.739101601E+01
9.011891687E+00  3.030610275E+01
9.018467311E+00  3.115903664E+01
9.025042934E+00  3.247326660E+01
9.031618557E+00  3.364284897E+01
9.038194180E+00  3.373176193E+01
9.044769804E+00  3.600172806E+01
9.051345427E+00  3.828821182E+01
9.057921050E+00  4.143204498E+01
9.064496673E+00  4.347083282E+01
9.071072297E+00  4.673418045E+01
9.077647920E+00  4.793547440E+01
9.084223543E+00  4.805129242E+01
9.090799167E+00  4.679209518E+01
9.097374790E+00  4.840643692E+01
9.103950413E+00  5.258378601E+01
9.110526036E+00  5.580365372E+01
9.117101660E+00  5.929310608E+01
9.123677283E+00  6.161613464E+01
9.130252906E+00  6.470586395E+01
9.136828529E+00  6.662384796E+01
9.143404153E+00  6.998973846E+01
9.149979776E+00  7.194808960E+01
9.156555399E+00  7.288663483E+01
9.163131022E+00  7.259886932E+01
9.169706646E+00  7.396810913E+01
9.176282269E+00  7.367359924E+01
9.182857892E+00  7.457719421E+01
9.189433516E+00  7.467941284E+01
9.196009139E+00  7.312921906E+01
9.202584762E+00  7.071669769E+01
9.209160385E+00  6.840183258E+01
9.215736009E+00  6.644737244E+01
9.222311632E+00  6.431966400E+01
9.228887255E+00  6.194647217E+01
9.235462878E+00  6.210664749E+01
9.242038502E+00  6.028802109E+01
9.248614125E+00  5.974892807E+01
9.255189748E+00  5.910659027E+01
9.261765372E+00  5.827754974E+01
9.268340995E+00  5.842736435E+01
9.274916618E+00  6.127969742E+01
9.281492241E+00  6.522031403E+01
9.288067865E+00  6.945677185E+01
9.294643488E+00  7.708772278E+01
9.301219111E+00  8.725723267E+01
9.307794734E+00  9.959617615E+01
9.314370358E+00  1.145786972E+02
9.320945981E+00  1.351262054E+02
9.327521604E+00  1.614608612E+02
9.334097227E+00  1.929781952E+02
9.340672851E+00  2.325727539E+02
9.347248474E+00  2.767616272E+02
9.353824097E+00  3.216053772E+02
9.360399721E+00  3.629916687E+02
9.366975344E+00  3.948966064E+02
9.373550967E+00  4.281029053E+02
9.380126590E+00  4.605621948E+02
9.386702214E+00  5.003750916E+02
9.393277837E+00  5.231577759E+02
9.399853460E+00  5.659097900E+02
9.406429083E+00  5.587008667E+02
9.413004707E+00  5.875638428E+02
9.419580330E+00  5.420098267E+02
9.426155953E+00  4.683518066E+02
9.432731576E+00  4.012255859E+02
9.439307200E+00  3.376496887E+02
9.445882823E+00  2.798384094E+02
9.452458446E+00  2.435232391E+02
9.459034070E+00  2.094751434E+02
9.465609693E+00  1.873518524E+02
9.472185316E+00  1.677358551E+02
9.478760939E+00  1.513840027E+02
9.485336563E+00  1.365311432E+02
9.491912186E+00  1.246509094E+02
9.498487809E+00  1.160694733E+02
9.505063432E+00  1.116852722E+02
9.511639056E+00  1.086189194E+02
9.518214679E+00  1.091306610E+02
9.524790302E+00  1.095500946E+02
9.531365925E+00  1.130388412E+02
9.537941549E+00  1.167975922E+02
9.544517172E+00  1.231662064E+02
9.551092795E+00  1.305440979E+02
9.557668419E+00  1.387584076E+02
9.564244042E+00  1.441280212E+02
9.570819665E+00  1.505142517E+02
9.577395288E+00  1.557413330E+02
9.583970912E+00  1.606593781E+02
9.590546535E+00  1.647635040E+02
9.597122158E+00  1.677983398E+02
9.603697781E+00  1.699548187E+02
9.610273405E+00  1.704619598E+02
9.616849028E+00  1.688212128E+02
9.623424651E+00  1.668455811E+02
9.630000274E+00  1.641835175E+02
9.636575898E+00  1.591787567E+02
9.643151521E+00  1.540427246E+02
9.649727144E+00  1.488862610E+02
9.656302768E+00  1.451131592E+02
9.662878391E+00  1.413860474E+02
9.669454014E+00  1.356423798E+02
9.676029637E+00  1.280452423E+02
9.682605261E+00  1.165189514E+02
9.689180884E+00  1.065771561E+02
9.695756507E+00  9.857579803E+01
9.702332130E+00  9.076730347E+01
9.708907754E+00  8.340261841E+01
9.715483377E+00  7.487480164E+01
9.722059000E+00  6.849436951E+01
9.728634623E+00  6.345708847E+01
9.735210247E+00  5.793481827E+01
9.741785870E+00  5.162088394E+01
9.748361493E+00  4.646496201E+01
9.754937117E+00  4.230686188E+01
9.761512740E+00  3.863776779E+01
9.768088363E+00  3.563537216E+01
9.774663986E+00  3.306136322E+01
9.781239610E+00  3.299089813E+01
9.787815233E+00  3.246935654E+01
9.794390856E+00  3.046886444E+01
9.800966479E+00  2.744641685E+01
9.807542103E+00  2.550451851E+01
9.814117726E+00  2.290338707E+01
9.820693349E+00  2.151408005E+01
9.827268972E+00  2.026429749E+01
9.833844596E+00  2.027460861E+01
9.840420219E+00  2.183160400E+01
9.846995842E+00  2.213300133E+01
9.853571466E+00  2.166363335E+01
9.860147089E+00  2.213148117E+01
9.866722712E+00  2.378016281E+01
9.873298335E+00  2.577273750E+01
9.879873959E+00  2.826347923E+01
9.886449582E+00  3.038224030E+01
9.893025205E+00  3.396347046E+01
9.899600828E+00  3.638752365E+01
9.906176452E+00  3.785212326E+01
9.912752075E+00  3.958772278E+01
9.919327698E+00  4.272955704E+01
9.925903321E+00  4.700758743E+01
9.932478945E+00  5.072013474E+01
9.939054568E+00  5.500048447E+01
9.945630191E+00  5.916942215E+01
9.952205815E+00  6.419031525E+01
9.958781438E+00  6.909340668E+01
9.965357061E+00  7.602030182E+01
9.971932684E+00  8.072586060E+01
9.978508308E+00  8.638974762E+01
9.985083931E+00  9.115795898E+01
9.991659554E+00  9.752313995E+01
9.998235177E+00  1.035297165E+02
1.000481080E+01  1.085326538E+02
1.001138642E+01  1.139469681E+02
1.001796205E+01  1.184513474E+02
1.002453767E+01  1.228699951E+02
1.003111329E+01  1.267912674E+02
1.003768892E+01  1.309089813E+02
1.004426454E+01  1.349711761E+02
1.005084016E+01  1.391667633E+02
1.005741579E+01  1.414649811E+02
1.006399141E+01  1.435435028E+02
1.007056703E+01  1.458959808E+02
1.007714266E+01  1.482777252E+02
1.008371828E+01  1.474626465E+02
1.009029390E+01  1.462993317E+02
1.009686953E+01  1.430973053E+02
1.010344515E+01  1.381182404E+02
1.011002077E+01  1.278347702E+02
1.011659640E+01  1.161618729E+02
1.012317202E+01  1.042484283E+02
1.012974764E+01  9.636734009E+01
1.013632327E+01  8.790528107E+01
1.014289889E+01  8.169326019E+01
1.014947451E+01  7.472974396E+01
1.015605014E+01  6.860210419E+01
1.016262576E+01  6.340645981E+01
1.016920138E+01  5.900947189E+01
1.017577701E+01  5.433783722E+01
1.018235263E+01  5.105166245E+01
1.018892825E+01  4.851612473E+01
1.019550388E+01  4.686740494E+01
1.020207950E+01  4.336179352E+01
1.020865512E+01  4.003440094E+01
1.021523075E+01  3.785441208E+01
1.022180637E+01  3.622949219E+01
1.022838199E+01  3.486759949E+01
1.023495762E+01  3.278626251E+01
1.024153324E+01  3.284041595E+01
1.024810886E+01  3.204515457E+01
1.025468448E+01  3.213969040E+01
1.026126011E+01  3.158150101E+01
1.026783573E+01  3.077435875E+01
1.027441135E+01  3.137544823E+01
1.028098698E+01  3.104928589E+01
1.028756260E+01  3.117767334E+01
1.029413822E+01  2.973616219E+01
1.030071385E+01  2.951573944E+01
1.030728947E+01  2.782350349E+01
1.031386509E+01  2.758569717E+01
1.032044072E+01  2.697417068E+01
1.032701634E+01  2.616955948E+01
1.033359196E+01  2.635250664E+01
1.034016759E+01  2.748490524E+01
1.034674321E+01  2.908382225E+01
1.035331883E+01  3.047003937E+01
1.035989446E+01  3.206687927E+01
1.036647008E+01  3.194365120E+01
1.037304570E+01  3.148510933E+01
1.037962133E+01  2.933429718E+01
1.038619695E+01  2.815379524E+01
1.039277257E+01  2.621116257E+01
1.039934820E+01  2.458596802E+01
1.040592382E+01  2.354039955E+01
1.041249944E+01  2.163547134E+01
1.041907507E+01  2.080035591E+01
1.042565069E+01  2.075378418E+01
1.043222631E+01  2.012170410E+01
1.043880194E+01  1.914285851E+01
1.044537756E+01  1.917317581E+01
1.045195318E+01  1.877170563E+01
1.045852881E+01  1.781781197E+01
1.046510443E+01  1.553801823E+01
1.047168005E+01  1.464957333E+01
1.047825568E+01  1.412997627E+01
1.048483130E+01  1.451238728E+01
1.049140692E+01  1.506531429E+01
1.049798255E+01  1.480677700E+01
1.050455817E+01  1.425088310E+01
1.051113379E+01  1.346642971E+01
1.051770942E+01  1.253294849E+01
1.052428504E+01  1.211200428E+01
1.053086066E+01  1.199894619E+01
1.053743629E+01  1.138902378E+01
1.054401191E+01  1.185590267E+01
1.055058753E+01  1.175840378E+01
1.055716316E+01  1.139919090E+01
1.056373878E+01  1.072106743E+01
1.057031440E+01  1.066438961E+01
1.057689002E+01  8.465901375E+00
1.058346565E+01  8.316447258E+00
1.059004127E+01  7.992807388E+00
1.059661689E+01  6.787387848E+00
1.060319252E+01  6.368569374E+00
1.060976814E+01  6.377390862E+00
1.061634376E+01  6.553522110E+00
1.062291939E+01  6.085853577E+00
1.062949501E+01  7.101264477E+00
1.063607063E+01  7.710033894E+00
1.064264626E+01  9.129373550E+00
1.064922188E+01  9.370446205E+00
1.065579750E+01  9.212478638E+00
1.066237313E+01  8.236947060E+00
1.066894875E+01  8.228456497E+00
1.067552437E+01  8.465753555E+00
1.068210000E+01  7.827684879E+00
1.068867562E+01  7.388901234E+00
1.069525124E+01  8.164486885E+00
1.070182687E+01  7.956149578E+00
1.070840249E+01  7.632493973E+00
1.071497811E+01  7.945919037E+00
1.072155374E+01  6.832420349E+00
1.072812936E+01  5.612761497E+00
1.073470498E+01  5.534958363E+00
1.074128061E+01  5.753278255E+00
1.074785623E+01  5.219844341E+00
1.075443185E+01  3.634832144E+00
1.076100748E+01  1.390312910E+00
1.076758310E+01  -4.194882512E-01
1.077415872E+01  -7.583138347E-02
1.078073435E+01  2.694216073E-01
1.078730997E+01  1.211482763E+00
1.079388559E+01  1.000840783E+00
1.080046122E+01  6.501948237E-01
1.080703684E+01  1.151739478E+00
1.081361246E+01  1.950308919E+00
1.082018809E+01  2.783220530E+00
1.082676371E+01  2.947853565E+00
1.083333933E+01  3.131725550E+00
1.083991496E+01  3.351947069E+00
1.084649058E+01  2.976704597E+00
1.085306620E+01  2.811198235E+00
