# == pyFAI calibration ==
# Distance Sample to Detector: 0.400151958433 m
# PONI: 1.472e-01, 1.496e-01 m
# Rotations: -0.001085 0.000539 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.152 mm
# Center: x=1500.210, y=1474.586 pix
# Tilt: 0.069 deg  TiltPlanRot: 26.426 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 1.000e-04, 1.000e-04 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.12969e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
6.243554292E+00  2.953758478E+00
6.250129915E+00  4.587409973E+00
6.256705539E+00  3.180452824E+00
6.263281162E+00  1.513351917E+00
6.269856785E+00  -2.890086770E-01
6.276432408E+00  6.987217665E-01
6.283008032E+00  2.914218903E+00
6.289583655E+00  3.173546076E+00
6.296159278E+00  2.591298580E+00
6.302734901E+00  1.731096148E+00
6.309310525E+00  1.950784922E+00
6.315886148E+00  2.713853359E+00
6.322461771E+00  3.342188835E+00
6.329037394E+00  4.685299397E+00
6.335613018E+00  4.005347252E+00
6.342188641E+00  2.593154430E+00
6.348764264E+00  2.455045223E+00
6.355339888E+00  4.197491169E+00
6.361915511E+00  5.898139477E+00
6.368491134E+00  6.271816730E+00
6.375066757E+00  5.875157833E+00
6.381642381E+00  4.450437069E+00
6.388218004E+00  4.420793056E+00
6.394793627E+00  4.651096821E+00
6.401369250E+00  5.034996033E+00
6.407944874E+00  4.300697803E+00
6.414520497E+00  4.193203449E+00
6.421096120E+00  3.855734825E+00
6.427671743E+00  5.039745331E+00
6.434247367E+00  6.403769493E+00
6.440822990E+00  6.112535477E+00
6.447398613E+00  4.959977627E+00
6.453974237E+00  5.980511189E+00
6.460549860E+00  6.488023758E+00
6.467125483E+00  6.591912746E+00
6.473701106E+00  5.571515560E+00
6.480276730E+00  3.970761538E+00
6.486852353E+00  3.090292454E+00
6.493427976E+00  2.826277971E+00
6.500003599E+00  3.458462000E+00
6.506579223E+00  3.863034964E+00
6.513154846E+00  4.406184673E+00
6.519730469E+00  6.095964909E+00
6.526306092E+00  6.915331841E+00
6.532881716E+00  7.306555271E+00
6.539457339E+00  6.447634220E+00
6.546032962E+00  5.854400158E+00
6.552608586E+00  6.212107658E+00
6.559184209E+00  6.396484375E+00
6.565759832E+00  5.118792057E+00
6.572335455E+00  4.711510181E+00
6.578911079E+00  3.947695971E+00
6.585486702E+00  2.488269091E+00
6.592062325E+00  1.482115149E+00
6.598637948E+00  1.932779670E+00
6.605213572E+00  1.760954738E+00
6.611789195E+00  2.324964285E+00
6.618364818E+00  2.121907949E+00
6.624940441E+00  3.683135033E+00
6.631516065E+00  4.086415768E+00
6.638091688E+00  5.253758907E+00
6.644667311E+00  5.232624531E+00
6.651242935E+00  5.179294109E+00
6.657818558E+00  3.825640440E+00
6.664394181E+00  3.355571985E+00
6.670969804E+00  4.031973362E+00
6.677545428E+00  4.717695713E+00
6.684121051E+00  4.410711288E+00
6.690696674E+00  2.805647850E+00
6.697272297E+00  2.466651201E+00
6.703847921E+00  2.359630346E+00
6.710423544E+00  3.013414145E+00
6.716999167E+00  2.840575933E+00
6.723574790E+00  3.429452419E+00
6.730150414E+00  2.885967255E+00
6.736726037E+00  2.703284502E+00
6.743301660E+00  2.221793175E+00
6.749877284E+00  3.488013506E+00
6.756452907E+00  3.980197430E+00
6.763028530E+00  5.070254326E+00
6.769604153E+00  5.136061192E+00
6.776179777E+00  5.027284622E+00
6.782755400E+00  5.079535007E+00
6.789331023E+00  5.398051262E+00
6.795906646E+00  5.581808567E+00
6.802482270E+00  6.774770737E+00
6.809057893E+00  7.503275871E+00
6.815633516E+00  7.650623798E+00
6.822209139E+00  6.531761646E+00
6.828784763E+00  5.864454269E+00
6.835360386E+00  4.463600159E+00
6.841936009E+00  4.512207031E+00
6.848511633E+00  2.491064548E+00
6.855087256E+00  1.766619325E+00
6.861662879E+00  1.612449765E+00
6.868238502E+00  1.375274897E+00
6.874814126E+00  1.221044302E+00
6.881389749E+00  2.350271225E+00
6.887965372E+00  3.275867939E+00
6.894540995E+00  2.838291645E+00
6.901116619E+00  3.459947824E+00
6.907692242E+00  3.642274380E+00
6.914267865E+00  4.066343307E+00
6.920843488E+00  2.938580036E+00
6.927419112E+00  2.057186365E+00
6.933994735E+00  9.513195753E-01
6.940570358E+00  -7.261444698E-04
6.947145982E+00  4.851369858E-01
6.953721605E+00  1.779469967E+00
6.960297228E+00  2.450160503E+00
6.966872851E+00  2.940168381E+00
6.973448475E+00  2.534331322E+00
6.980024098E+00  2.016110182E+00
6.986599721E+00  3.560681939E-01
6.993175344E+00  -3.320726156E-01
6.999750968E+00  -4.891873896E-01
7.006326591E+00  3.907124400E-01
7.012902214E+00  5.011955500E-01
7.019477837E+00  1.428357959E-01
7.026053461E+00  -2.567777932E-01
7.032629084E+00  2.895647883E-01
7.039204707E+00  2.722725630E+00
7.045780331E+00  4.104198456E+00
7.052355954E+00  5.228400707E+00
7.058931577E+00  4.206645966E+00
7.065507200E+00  3.222014904E+00
7.072082824E+00  3.280320883E+00
7.078658447E+00  4.069963932E+00
7.085234070E+00  5.141609192E+00
7.091809693E+00  6.235818863E+00
7.098385317E+00  7.046717167E+00
7.104960940E+00  6.253237247E+00
7.111536563E+00  5.282305241E+00
7.118112186E+00  4.754639149E+00
7.124687810E+00  4.174203873E+00
7.131263433E+00  3.478019476E+00
7.137839056E+00  4.272494316E+00
7.144414680E+00  4.712336063E+00
7.150990303E+00  4.692940712E+00
7.157565926E+00  4.891903877E+00
7.164141549E+00  4.199203491E+00
7.170717173E+00  4.147384167E+00
7.177292796E+00  4.367128849E+00
7.183868419E+00  4.577503204E+00
7.190444042E+00  6.657737732E+00
7.197019666E+00  8.790299416E+00
7.203595289E+00  1.118209076E+01
7.210170912E+00  1.228417969E+01
7.216746535E+00  1.153105831E+01
7.223322159E+00  9.262034416E+00
7.229897782E+00  7.666545391E+00
7.236473405E+00  7.499488831E+00
7.243049029E+00  7.942550182E+00
7.249624652E+00  8.858106613E+00
7.256200275E+00  8.518230438E+00
7.262775898E+00  8.710639000E+00
7.269351522E+00  8.013107300E+00
7.275927145E+00  9.125495911E+00
7.282502768E+00  9.936635017E+00
7.289078391E+00  1.019913197E+01
7.295654015E+00  8.352111816E+00
7.302229638E+00  7.998269558E+00
7.308805261E+00  8.664604187E+00
7.315380884E+00  8.609056473E+00
7.321956508E+00  8.686715126E+00
7.328532131E+00  8.084185600E+00
7.335107754E+00  8.320082664E+00
7.341683378E+00  7.548733711E+00
7.348259001E+00  7.768673420E+00
7.354834624E+00  8.443739891E+00
7.361410247E+00  9.927878380E+00
7.367985871E+00  1.037627220E+01
7.374561494E+00  1.111009502E+01
7.381137117E+00  1.066582680E+01
7.387712740E+00  1.072201252E+01
7.394288364E+00  9.956692696E+00
7.400863987E+00  1.078324032E+01
7.407439610E+00  1.019997787E+01
7.414015233E+00  8.876608849E+00
7.420590857E+00  7.631755352E+00
7.427166480E+00  7.320662498E+00
7.433742103E+00  6.936763763E+00
7.440317727E+00  6.884145260E+00
7.446893350E+00  6.158213139E+00
7.453468973E+00  4.141108513E+00
7.460044596E+00  2.715967417E+00
7.466620220E+00  2.740067720E+00
7.473195843E+00  2.725984573E+00
7.479771466E+00  1.841102362E+00
7.486347089E+00  1.248925567E+00
7.492922713E+00  1.608366668E-01
7.499498336E+00  -6.253294349E-01
7.506073959E+00  3.425853550E-01
7.512649582E+00  1.373698562E-01
7.519225206E+00  2.332044095E-01
7.525800829E+00  5.979442000E-01
7.532376452E+00  2.015383005E+00
7.538952076E+00  2.482223749E+00
7.545527699E+00  2.902411699E+00
7.552103322E+00  1.658909678E+00
7.558678945E+00  -3.181261197E-02
7.565254569E+00  -2.843321860E-01
7.571830192E+00  7.525997758E-01
7.578405815E+00  1.451719284E+00
7.584981438E+00  2.389864206E+00
7.591557062E+00  3.091624737E+00
7.598132685E+00  2.716352463E+00
7.604708308E+00  2.238334179E+00
7.611283931E+00  3.232923746E+00
7.617859555E+00  3.297439098E+00
7.624435178E+00  2.310437918E+00
7.631010801E+00  2.370193958E+00
7.637586425E+00  3.266864061E+00
7.644162048E+00  4.648015976E+00
7.650737671E+00  5.898510456E+00
7.657313294E+00  5.802124023E+00
7.663888918E+00  5.647991657E+00
7.670464541E+00  5.369772434E+00
7.677040164E+00  4.996817112E+00
7.683615787E+00  6.182981491E+00
7.690191411E+00  6.181235313E+00
7.696767034E+00  6.654697895E+00
7.703342657E+00  5.912969589E+00
7.709918281E+00  7.873556137E+00
7.716493904E+00  9.639507294E+00
7.723069527E+00  1.264541721E+01
7.729645150E+00  1.308759499E+01
7.736220774E+00  1.318969536E+01
7.742796397E+00  1.345808887E+01
7.749372020E+00  1.395725536E+01
7.755947643E+00  1.509933090E+01
7.762523267E+00  1.432428837E+01
7.769098890E+00  1.452424908E+01
7.775674513E+00  1.381155777E+01
7.782250136E+00  1.273410416E+01
7.788825760E+00  1.189788818E+01
7.795401383E+00  1.062424660E+01
7.801977006E+00  1.074379253E+01
7.808552630E+00  1.172337532E+01
7.815128253E+00  1.163091755E+01
7.821703876E+00  1.033219433E+01
7.828279499E+00  7.990834713E+00
7.834855123E+00  6.494098663E+00
7.841430746E+00  6.011960506E+00
7.848006369E+00  6.520058632E+00
7.854581992E+00  7.041391373E+00
7.861157616E+00  7.057452679E+00
7.867733239E+00  6.121020794E+00
7.874308862E+00  4.056357384E+00
7.880884485E+00  3.886938095E+00
7.887460109E+00  5.288580418E+00
7.894035732E+00  5.731530666E+00
7.900611355E+00  4.645016670E+00
7.907186979E+00  3.839123249E+00
7.913762602E+00  2.342192173E+00
7.920338225E+00  4.304145336E+00
7.926913848E+00  5.895410061E+00
7.933489472E+00  7.645785809E+00
7.940065095E+00  8.147083282E+00
7.946640718E+00  9.367574692E+00
7.953216341E+00  1.007533932E+01
7.959791965E+00  1.037683201E+01
7.966367588E+00  1.038974094E+01
7.972943211E+00  1.078204727E+01
7.979518834E+00  1.291753387E+01
7.986094458E+00  1.380256462E+01
7.992670081E+00  1.625112152E+01
7.999245704E+00  1.898051071E+01
8.005821328E+00  2.326565933E+01
8.012396951E+00  2.330239296E+01
8.018972574E+00  2.389591789E+01
8.025548197E+00  2.537292862E+01
8.032123821E+00  2.829400826E+01
8.038699444E+00  3.243849564E+01
8.045275067E+00  3.683035660E+01
8.051850690E+00  4.213516998E+01
8.058426314E+00  4.543013000E+01
8.065001937E+00  5.034272766E+01
8.071577560E+00  5.560641861E+01
8.078153183E+00  6.080231476E+01
8.084728807E+00  6.623759460E+01
8.091304430E+00  7.389620972E+01
8.097880053E+00  8.117029572E+01
8.104455677E+00  8.924448395E+01
8.111031300E+00  9.961981201E+01
8.117606923E+00  1.104579468E+02
8.124182546E+00  1.246065903E+02
8.130758170E+00  1.410052643E+02
8.137333793E+00  1.590167847E+02
8.143909416E+00  1.800606384E+02
8.150485039E+00  2.029718170E+02
8.157060663E+00  2.301278229E+02
8.163636286E+00  2.616556091E+02
8.170211909E+00  2.997095032E+02
8.176787532E+00  3.451831055E+02
8.183363156E+00  3.974123230E+02
8.189938779E+00  4.597810364E+02
8.196514402E+00  5.304927979E+02
8.203090026E+00  6.117278442E+02
8.209665649E+00  7.138732910E+02
8.216241272E+00  8.150703735E+02
8.222816895E+00  9.156974487E+02
8.229392519E+00  1.008464478E+03
8.235968142E+00  1.079640503E+03
8.242543765E+00  1.145516113E+03
8.249119388E+00  1.171331299E+03
8.255695012E+00  1.175450684E+03
8.262270635E+00  1.148223999E+03
8.268846258E+00  1.123161255E+03
8.275421881E+00  1.079083496E+03
8.281997505E+00  1.029780518E+03
8.288573128E+00  9.666877441E+02
8.295148751E+00  8.859697876E+02
8.301724375E+00  7.930811157E+02
8.308299998E+00  6.885975952E+02
8.314875621E+00  5.885073242E+02
8.321451244E+00  5.059393921E+02
8.328026868E+00  4.220895386E+02
8.334602491E+00  3.700417480E+02
8.341178114E+00  3.176506042E+02
8.347753737E+00  2.806001282E+02
8.354329361E+00  2.450334930E+02
8.360904984E+00  2.188242188E+02
8.367480607E+00  1.940827179E+02
8.374056230E+00  1.758763885E+02
8.380631854E+00  1.580602570E+02
8.387207477E+00  1.441636505E+02
8.393783100E+00  1.306231384E+02
8.400358724E+00  1.202165909E+02
8.406934347E+00  1.100373077E+02
8.413509970E+00  1.024168777E+02
8.420085593E+00  9.654526520E+01
8.426661217E+00  9.033461761E+01
8.433236840E+00  8.508282471E+01
8.439812463E+00  7.958045197E+01
8.446388086E+00  7.515661621E+01
8.452963710E+00  7.117462921E+01
8.459539333E+00  6.927661133E+01
8.466114956E+00  6.885856628E+01
8.472690579E+00  6.991661072E+01
8.479266203E+00  7.094343567E+01
8.485841826E+00  7.198592377E+01
8.492417449E+00  7.198108673E+01
8.498993073E+00  7.153343201E+01
8.505568696E+00  6.909020996E+01
8.512144319E+00  6.654010010E+01
8.518719942E+00  6.192507935E+01
8.525295566E+00  5.800100708E+01
8.531871189E+00  5.305009460E+01
8.538446812E+00  4.996783829E+01
8.545022435E+00  4.706232452E+01
8.551598059E+00  4.415874100E+01
8.558173682E+00  4.053490067E+01
8.564749305E+00  3.685436249E+01
8.571324928E+00  3.233536911E+01
8.577900552E+00  2.903211212E+01
8.584476175E+00  2.690697479E+01
8.591051798E+00  2.491209412E+01
8.597627422E+00  2.507724571E+01
8.604203045E+00  2.696638489E+01
8.610778668E+00  2.932657814E+01
8.617354291E+00  2.935948181E+01
8.623929915E+00  2.738784981E+01
8.630505538E+00  2.457330704E+01
8.637081161E+00  2.461800766E+01
8.643656784E+00  2.387987137E+01
8.650232408E+00  2.289211464E+01
8.656808031E+00  2.247653008E+01
8.663383654E+00  2.160286522E+01
8.669959277E+00  2.212954140E+01
8.676534901E+00  2.444281578E+01
8.683110524E+00  2.644164085E+01
8.689686147E+00  2.677887917E+01
8.696261771E+00  2.816501427E+01
8.702837394E+00  2.950144958E+01
8.709413017E+00  2.900403976E+01
8.715988640E+00  2.955807877E+01
8.722564264E+00  3.192434692E+01
8.729139887E+00  3.315854645E+01
8.735715510E+00  3.436765289E+01
8.742291133E+00  3.464105988E+01
8.748866757E+00  3.504472733E+01
8.755442380E+00  3.444245529E+01
8.762018003E+00  3.415508652E+01
8.768593626E+00  3.599466705E+01
8.775169250E+00  3.672050476E+01
8.781744873E+00  3.593664169E+01
8.788320496E+00  3.279788589E+01
8.794896120E+00  2.997272110E+01
8.801471743E+00  2.827562714E+01
8.808047366E+00  2.654793549E+01
8.814622989E+00  2.599327469E+01
8.821198613E+00  2.417367554E+01
8.827774236E+00  2.276981544E+01
8.834349859E+00  2.089059258E+01
8.840925482E+00  1.776697350E+01
8.847501106E+00  1.587357426E+01
8.854076729E+00  1.343842888E+01
8.860652352E+00  1.335509491E+01
8.867227975E+00  1.290043068E+01
8.873803599E+00  1.256760216E+01
8.880379222E+00  1.023209572E+01
8.886954845E+00  9.326531410E+00
8.893530469E+00  9.527177811E+00
8.900106092E+00  9.088917732E+00
8.906681715E+00  9.468295097E+00
8.913257338E+00  1.001101494E+01
8.919832962E+00  1.043534184E+01
8.926408585E+00  9.748604774E+00
8.932984208E+00  8.368778229E+00
8.939559831E+00  8.245089531E+00
8.946135455E+00  9.682236671E+00
8.952711078E+00  1.111919785E+01
8.959286701E+00  1.281770802E+01
8.965862324E+00  1.288423061E+01
8.972437948E+00  1.397406006E+01
8.979013571E+00  1.240265083E+01
8.985589194E+00  1.333604622E+01
8.992164818E+00  1.430747890E+01
8.998740441E+00  1.800594711E+01
9.005316064E+00  2.103549194E+01
9.011891687E+00  2.532583618E+01
9.018467311E+00  2.735895729E+01
9.025042934E+00  2.861146164E+01
9.031618557E+00  2.975575447E+01
9.038194180E+00  2.903651237E+01
9.044769804E+00  3.012370872E+01
9.051345427E+00  2.879717445E+01
9.057921050E+00  2.941682625E+01
9.064496673E+00  3.056620979E+01
9.071072297E+00  3.357643127E+01
9.077647920E+00  3.575516129E+01
9.084223543E+00  3.750088501E+01
9.090799167E+00  3.872332001E+01
9.097374790E+00  4.102945328E+01
9.103950413E+00  4.333534622E+01
9.110526036E+00  4.620403290E+01
9.117101660E+00  4.969463730E+01
9.123677283E+00  5.157332230E+01
9.130252906E+00  5.163260269E+01
9.136828529E+00  5.212984085E+01
9.143404153E+00  5.461829758E+01
9.149979776E+00  5.605356979E+01
9.156555399E+00  5.736098099E+01
9.163131022E+00  5.737308121E+01
9.169706646E+00  5.798198318E+01
9.176282269E+00  5.888546371E+01
9.182857892E+00  6.125541687E+01
9.189433516E+00  6.332623291E+01
9.196009139E+00  6.504519653E+01
9.202584762E+00  6.773751831E+01
9.209160385E+00  6.978650665E+01
9.215736009E+00  7.201345825E+01
9.222311632E+00  7.422942352E+01
9.228887255E+00  7.746468353E+01
9.235462878E+00  8.018651581E+01
9.242038502E+00  8.198918152E+01
9.248614125E+00  8.306652069E+01
9.255189748E+00  8.407382202E+01
9.261765372E+00  8.403305054E+01
9.268340995E+00  8.469227600E+01
9.274916618E+00  8.497043610E+01
9.281492241E+00  8.350378418E+01
9.288067865E+00  8.207209015E+01
9.294643488E+00  8.083994293E+01
9.301219111E+00  7.910615540E+01
9.307794734E+00  7.626382446E+01
9.314370358E+00  7.331589508E+01
9.320945981E+00  6.971257019E+01
9.327521604E+00  6.707252502E+01
9.334097227E+00  6.550515747E+01
9.340672851E+00  6.333079529E+01
9.347248474E+00  6.176138687E+01
9.353824097E+00  6.155378723E+01
9.360399721E+00  6.117092133E+01
9.366975344E+00  6.101369095E+01
9.373550967E+00  6.172813034E+01
9.380126590E+00  6.291973495E+01
9.386702214E+00  6.400114441E+01
9.393277837E+00  6.604415894E+01
9.399853460E+00  6.947021484E+01
9.406429083E+00  7.369974518E+01
9.413004707E+00  7.902429962E+01
9.419580330E+00  8.691461182E+01
9.426155953E+00  9.797228241E+01
9.432731576E+00  1.103575058E+02
9.439307200E+00  1.249472580E+02
9.445882823E+00  1.434188232E+02
9.452458446E+00  1.645285950E+02
9.459034070E+00  1.905446472E+02
9.465609693E+00  2.231686859E+02
9.472185316E+00  2.620623474E+02
9.478760939E+00  3.103238220E+02
9.485336563E+00  3.731376648E+02
9.491912186E+00  4.554960938E+02
9.498487809E+00  5.567307129E+02
9.505063432E+00  6.659771729E+02
9.511639056E+00  7.723420410E+02
9.518214679E+00  8.630811157E+02
9.524790302E+00  9.293702393E+02
9.531365925E+00  9.522040405E+02
9.537941549E+00  9.502489014E+02
9.544517172E+00  9.111778564E+02
9.551092795E+00  8.693691406E+02
9.557668419E+00  8.075738525E+02
9.564244042E+00  7.397538452E+02
9.570819665E+00  6.622650757E+02
9.577395288E+00  5.911714478E+02
9.583970912E+00  5.174241943E+02
9.590546535E+00  4.568098755E+02
9.597122158E+00  4.031194763E+02
9.603697781E+00  3.608202820E+02
9.610273405E+00  3.245167847E+02
9.616849028E+00  2.924423218E+02
9.623424651E+00  2.627028198E+02
9.630000274E+00  2.368774109E+02
9.636575898E+00  2.151911316E+02
9.643151521E+00  1.965258179E+02
9.649727144E+00  1.805372009E+02
9.656302768E+00  1.664113007E+02
9.662878391E+00  1.546534576E+02
9.669454014E+00  1.480957031E+02
9.676029637E+00  1.424655609E+02
9.682605261E+00  1.386321564E+02
9.689180884E+00  1.360583496E+02
9.695756507E+00  1.343808594E+02
9.702332130E+00  1.333936157E+02
9.708907754E+00  1.320561066E+02
9.715483377E+00  1.322491455E+02
9.722059000E+00  1.356041107E+02
9.728634623E+00  1.401659088E+02
9.735210247E+00  1.428949738E+02
9.741785870E+00  1.454724579E+02
9.748361493E+00  1.445917358E+02
9.754937117E+00  1.419774017E+02
9.761512740E+00  1.376490021E+02
9.768088363E+00  1.340796661E+02
9.774663986E+00  1.310882568E+02
9.781239610E+00  1.271777115E+02
9.787815233E+00  1.215877533E+02
9.794390856E+00  1.140518036E+02
9.800966479E+00  1.053970108E+02
9.807542103E+00  9.676496124E+01
9.814117726E+00  9.049795532E+01
9.820693349E+00  8.641727448E+01
9.827268972E+00  8.253804779E+01
9.833844596E+00  7.749894714E+01
9.840420219E+00  7.091519928E+01
9.846995842E+00  6.263835526E+01
9.853571466E+00  5.393793869E+01
9.860147089E+00  4.741598892E+01
9.866722712E+00  4.246457672E+01
9.873298335E+00  3.882245636E+01
9.879873959E+00  3.566490173E+01
9.886449582E+00  3.346063614E+01
9.893025205E+00  3.160563660E+01
9.899600828E+00  2.914235115E+01
9.906176452E+00  2.845551872E+01
9.912752075E+00  2.762274170E+01
9.919327698E+00  2.827435875E+01
9.925903321E+00  2.894060516E+01
9.932478945E+00  2.952134705E+01
9.939054568E+00  2.894427681E+01
9.945630191E+00  2.895593643E+01
9.952205815E+00  2.938049889E+01
9.958781438E+00  2.997915077E+01
9.965357061E+00  3.094081116E+01
9.971932684E+00  3.396709442E+01
9.978508308E+00  3.629085922E+01
9.985083931E+00  3.913373947E+01
9.991659554E+00  4.077791595E+01
9.998235177E+00  4.357636642E+01
1.000481080E+01  4.611937332E+01
1.001138642E+01  4.979311752E+01
1.001796205E+01  5.374306488E+01
1.002453767E+01  5.877531815E+01
1.003111329E+01  6.402703857E+01
1.003768892E+01  6.933460999E+01
1.004426454E+01  7.613597870E+01
1.005084016E+01  8.163372803E+01
1.005741579E+01  8.717597961E+01
1.006399141E+01  9.196630096E+01
1.007056703E+01  9.797876740E+01
1.007714266E+01  1.050649261E+02
1.008371828E+01  1.116588058E+02
1.009029390E+01  1.199791336E+02
1.009686953E+01  1.277202072E+02
1.010344515E+01  1.332501831E+02
1.011002077E+01  1.364469299E+02
1.011659640E+01  1.414320374E+02
1.012317202E+01  1.483504944E+02
1.012974764E+01  1.567784271E+02
1.013632327E+01  1.631865387E+02
1.014289889E+01  1.689190369E+02
1.014947451E+01  1.722605743E+02
1.015605014E+01  1.758273468E+02
1.016262576E+01  1.784152222E+02
1.016920138E+01  1.804299469E+02
1.017577701E+01  1.801063690E+02
1.018235263E+01  1.799703369E+02
1.018892825E+01  1.799862061E+02
1.019550388E+01  1.766768951E+02
1.020207950E+01  1.705892639E+02
1.020865512E+01  1.641754150E+02
1.021523075E+01  1.578777466E+02
1.022180637E+01  1.488788147E+02
1.022838199E+01  1.384662170E+02
1.023495762E+01  1.287722473E+02
1.024153324E+01  1.206186447E+02
1.024810886E+01  1.117456207E+02
1.025468448E+01  1.028391724E+02
1.026126011E+01  9.388658142E+01
1.026783573E+01  8.655673981E+01
1.027441135E+01  8.223829651E+01
1.028098698E+01  7.895464325E+01
1.028756260E+01  7.420866394E+01
1.029413822E+01  6.974788666E+01
1.030071385E+01  6.461912537E+01
1.030728947E+01  5.854451752E+01
1.031386509E+01  5.454109192E+01
1.032044072E+01  5.225431061E+01
1.032701634E+01  5.060599518E+01
1.033359196E+01  5.063955307E+01
1.034016759E+01  5.118110657E+01
1.034674321E+01  5.102063370E+01
1.035331883E+01  5.089636230E+01
1.035989446E+01  5.004261398E+01
1.036647008E+01  5.071519470E+01
1.037304570E+01  5.125486374E+01
1.037962133E+01  5.206342697E+01
1.038619695E+01  5.391474915E+01
1.039277257E+01  5.424969864E+01
1.039934820E+01  5.436362839E+01
1.040592382E+01  5.286928558E+01
1.041249944E+01  5.221680450E+01
1.041907507E+01  5.162244797E+01
1.042565069E+01  5.195335388E+01
1.043222631E+01  5.185888672E+01
1.043880194E+01  5.008265686E+01
1.044537756E+01  4.835557556E+01
1.045195318E+01  4.649449539E+01
1.045852881E+01  4.463657761E+01
1.046510443E+01  4.245122147E+01
1.047168005E+01  4.110489655E+01
1.047825568E+01  3.991738510E+01
1.048483130E+01  3.778856277E+01
1.049140692E+01  3.567982101E+01
1.049798255E+01  3.348419952E+01
1.050455817E+01  3.061768150E+01
1.051113379E+01  2.931608391E+01
1.051770942E+01  3.040262413E+01
1.052428504E+01  3.049495316E+01
1.053086066E+01  3.069070625E+01
1.053743629E+01  2.870568275E+01
1.054401191E+01  2.765705109E+01
1.055058753E+01  2.504674149E+01
1.055716316E+01  2.209495544E+01
1.056373878E+01  1.904141617E+01
1.057031440E+01  1.851599121E+01
1.057689002E+01  1.568907070E+01
1.058346565E+01  1.394491482E+01
1.059004127E+01  1.201250839E+01
1.059661689E+01  1.134691048E+01
1.060319252E+01  1.165855026E+01
1.060976814E+01  1.196498585E+01
1.061634376E+01  1.022615623E+01
1.062291939E+01  1.040248775E+01
1.062949501E+01  1.063360596E+01
1.063607063E+01  1.139604568E+01
1.064264626E+01  1.258187199E+01
1.064922188E+01  1.266371250E+01
1.065579750E+01  1.276263142E+01
1.066237313E+01  1.414275646E+01
1.066894875E+01  1.555063725E+01
1.067552437E+01  1.591690350E+01
1.068210000E+01  1.505939007E+01
1.068867562E+01  1.575784397E+01
1.069525124E+01  1.731349564E+01
1.070182687E+01  1.800071907E+01
1.070840249E+01  1.751234436E+01
1.071497811E+01  1.760272026E+01
1.072155374E+01  1.925666809E+01
1.072812936E+01  1.905617332E+01
1.073470498E+01  1.877658081E+01
1.074128061E+01  1.988463974E+01
1.074785623E+01  1.994231606E+01
1.075443185E+01  1.954624176E+01
1.076100748E+01  1.952205467E+01
1.076758310E+01  1.894978142E+01
1.077415872E+01  1.759256363E+01
1.078073435E+01  1.760269547E+01
1.078730997E+01  1.830386162E+01
1.079388559E+01  1.803293037E+01
1.080046122E+01  1.585333729E+01
1.080703684E+01  1.378505421E+01
1.081361246E+01  1.160782814E+01
1.082018809E+01  1.051790619E+01
1.082676371E+01  8.353139877E+00
1.083333933E+01  6.776577950E+00
1.083991496E+01  7.096291065E+00
1.084649058E+01  6.476796150E+00
1.085306620E+01  5.261811256E+00
