6.000256231E+00  -1.130245533E-02
6.006831854E+00  4.152446985E-02
6.013407478E+00  -2.001864137E-03
6.019983101E+00  -1.478496045E-01
6.026558724E+00  1.463085860E-01
6.033134347E+00  1.186036319E-02
6.039709971E+00  6.455174834E-02
6.046285594E+00  -1.826671958E-01
6.052861217E+00  1.499391198E-01
6.059436840E+00  -1.977085322E-01
6.066012464E+00  9.479491971E-03
6.072588087E+00  1.181148052E+00
6.079163710E+00  2.037611008E+00
6.085739334E+00  3.250680685E+00
6.092314957E+00  2.510474443E+00
6.098890580E+00  1.947047830E+00
6.105466203E+00  2.665835321E-01
6.112041827E+00  2.596631348E-01
6.118617450E+00  -1.090419851E-02
6.125193073E+00  -3.857443482E-02
6.131768696E+00  -6.393938065E-01
6.138344320E+00  -3.417609036E-01
6.144919943E+00  8.393242359E-01
6.151495566E+00  8.065446019E-01
6.158071190E+00  5.786164403E-01
6.164646813E+00  -5.444390699E-02
6.171222436E+00  -6.050524116E-01
6.177798059E+00  -7.417200208E-01
6.184373683E+00  -1.583438218E-01
6.190949306E+00  7.669269443E-01
6.197524929E+00  1.877813101E+00
6.204100552E+00  1.301013827E+00
6.210676176E+00  1.121751189E+00
6.217251799E+00  -3.562557399E-01
6.223827422E+00  -2.489996105E-01
6.230403045E+00  -7.149409056E-01
6.236978669E+00  -4.445694089E-01
6.243554292E+00  4.735185802E-01
6.250129915E+00  3.128433228E+00
6.256705539E+00  3.962440968E+00
6.263281162E+00  3.701591730E+00
6.269856785E+00  3.201687813E+00
6.276432408E+00  3.771857500E+00
6.283008032E+00  4.544085503E+00
6.289583655E+00  3.136256695E+00
6.296159278E+00  2.428528547E+00
6.302734901E+00  2.034074306E+00
6.309310525E+00  1.301352262E+00
6.315886148E+00  1.847643137E+00
6.322461771E+00  1.715648174E+00
6.329037394E+00  1.610169530E+00
6.335613018E+00  1.061548948E+00
6.342188641E+00  2.236316919E+00
6.348764264E+00  3.321073055E+00
6.355339888E+00  3.127299547E+00
6.361915511E+00  2.276970148E+00
6.368491134E+00  1.756790519E+00
6.375066757E+00  1.310067892E+00
6.381642381E+00  3.410125375E-01
6.388218004E+00  6.820582151E-01
6.394793627E+00  1.690269589E+00
6.401369250E+00  1.770738363E+00
6.407944874E+00  1.548408151E+00
6.414520497E+00  5.562508106E-01
6.421096120E+00  9.122110009E-01
6.427671743E+00  1.674131036E+00
6.434247367E+00  3.577493906E+00
6.440822990E+00  3.831035614E+00
6.447398613E+00  4.161147594E+00
6.453974237E+00  3.970061302E+00
6.460549860E+00  4.172753334E+00
6.467125483E+00  4.872003078E+00
6.473701106E+00  6.572519779E+00
6.480276730E+00  6.442199230E+00
6.486852353E+00  5.161771297E+00
6.493427976E+00  1.961947560E+00
6.500003599E+00  3.282993138E-01
6.506579223E+00  5.452552810E-03
6.513154846E+00  7.905853391E-01
6.519730469E+00  6.484548450E-01
6.526306092E+00  9.619154930E-01
6.532881716E+00  4.958080351E-01
6.539457339E+00  -3.632816970E-01
6.546032962E+00  2.713989019E-01
6.552608586E+00  8.353474736E-01
6.559184209E+00  3.093065977E+00
6.565759832E+00  3.659767866E+00
6.572335455E+00  4.697150707E+00
6.578911079E+00  5.829625607E+00
6.585486702E+00  7.433342934E+00
6.592062325E+00  8.235038757E+00
6.598637948E+00  7.135725975E+00
6.605213572E+00  5.248023033E+00
6.611789195E+00  3.191046000E+00
6.618364818E+00  3.811091900E+00
6.624940441E+00  4.144515038E+00
6.631516065E+00  4.952630997E+00
6.638091688E+00  4.233922482E+00
6.644667311E+00  2.352953196E+00
6.651242935E+00  6.871052980E-01
6.657818558E+00  3.546260595E-01
6.664394181E+00  7.017090321E-01
6.670969804E+00  7.724890709E-01
6.677545428E+00  7.507193685E-01
6.684121051E+00  9.532059431E-01
6.690696674E+00  3.247072697E-01
6.697272297E+00  7.746281624E-01
6.703847921E+00  1.087197304E+00
6.710423544E+00  1.401465774E+00
6.716999167E+00  2.484290153E-01
6.723574790E+00  -4.399308264E-01
6.730150414E+00  1.040452242E+00
6.736726037E+00  3.113236427E+00
6.743301660E+00  2.665319204E+00
6.749877284E+00  3.813915968E+00
6.756452907E+00  4.213920593E+00
6.763028530E+00  3.989285231E+00
6.769604153E+00  3.301848650E+00
6.776179777E+00  3.318603039E+00
6.782755400E+00  2.496096849E+00
6.789331023E+00  1.997408390E+00
6.795906646E+00  2.015857458E+00
6.802482270E+00  1.707607031E+00
6.809057893E+00  2.970946550E+00
6.815633516E+00  3.698235035E+00
6.822209139E+00  3.348402739E+00
6.828784763E+00  3.231128216E+00
6.835360386E+00  2.434327841E+00
6.841936009E+00  2.211122036E+00
6.848511633E+00  3.263777018E+00
6.855087256E+00  4.231262684E+00
6.861662879E+00  5.002984524E+00
6.868238502E+00  4.661910534E+00
6.874814126E+00  5.618131638E+00
6.881389749E+00  6.249745369E+00
6.887965372E+00  5.763952255E+00
6.894540995E+00  5.900196075E+00
6.901116619E+00  6.344237804E+00
6.907692242E+00  8.220845222E+00
6.914267865E+00  8.627243042E+00
6.920843488E+00  6.368234158E+00
6.927419112E+00  4.393943310E+00
6.933994735E+00  4.820083141E+00
6.940570358E+00  5.141333580E+00
6.947145982E+00  5.745497227E+00
6.953721605E+00  5.235759735E+00
6.960297228E+00  5.370137215E+00
6.966872851E+00  6.351015568E+00
6.973448475E+00  5.896430492E+00
6.980024098E+00  4.867009163E+00
6.986599721E+00  3.346281767E+00
6.993175344E+00  3.416304350E+00
6.999750968E+00  2.173271894E+00
7.006326591E+00  2.061983109E+00
7.012902214E+00  2.425878525E+00
7.019477837E+00  3.471389532E+00
7.026053461E+00  3.443225861E+00
7.032629084E+00  2.739605904E+00
7.039204707E+00  1.861962318E+00
7.045780331E+00  5.648447871E-01
7.052355954E+00  3.644676208E-01
7.058931577E+00  5.528737903E-01
7.065507200E+00  2.351750135E+00
7.072082824E+00  3.593098164E+00
7.078658447E+00  3.154790878E+00
7.085234070E+00  2.337046385E+00
7.091809693E+00  1.023815155E+00
7.098385317E+00  2.824007869E-01
7.104960940E+00  -2.451731414E-01
7.111536563E+00  3.377793133E-01
7.118112186E+00  6.857892275E-01
7.124687810E+00  2.099424839E+00
7.131263433E+00  2.675444603E+00
7.137839056E+00  3.627116203E+00
7.144414680E+00  3.065224409E+00
7.150990303E+00  2.103788376E+00
7.157565926E+00  2.097852707E+00
7.164141549E+00  2.973566055E+00
7.170717173E+00  3.697658777E+00
7.177292796E+00  4.312594891E+00
7.183868419E+00  4.861859798E+00
7.190444042E+00  4.835263252E+00
7.197019666E+00  5.564196587E+00
7.203595289E+00  6.088808537E+00
7.210170912E+00  5.384072304E+00
7.216746535E+00  5.823640347E+00
7.223322159E+00  6.912013531E+00
7.229897782E+00  7.233262062E+00
