# == pyFAI calibration ==
# Distance Sample to Detector: 0.400151958433 m
# PONI: 1.472e-01, 1.496e-01 m
# Rotations: -0.001085 0.000539 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.152 mm
# Center: x=1500.210, y=1474.586 pix
# Tilt: 0.069 deg  TiltPlanRot: 26.426 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 1.000e-04, 1.000e-04 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.12969e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
7.058931577E+00  3.534966469E+00
7.065507200E+00  4.608965874E+00
7.072082824E+00  4.390366077E+00
7.078658447E+00  4.102848530E+00
7.085234070E+00  4.694946766E+00
7.091809693E+00  4.973594189E+00
7.098385317E+00  5.585082054E+00
7.104960940E+00  6.466720104E+00
7.111536563E+00  7.427161217E+00
7.118112186E+00  7.393960953E+00
7.124687810E+00  7.332280636E+00
7.131263433E+00  7.087416649E+00
7.137839056E+00  7.615757465E+00
7.144414680E+00  7.358077526E+00
7.150990303E+00  6.609406948E+00
7.157565926E+00  5.224597931E+00
7.164141549E+00  5.256265640E+00
7.170717173E+00  6.188669682E+00
7.177292796E+00  7.548555374E+00
7.183868419E+00  7.821165562E+00
7.190444042E+00  7.567669392E+00
7.197019666E+00  7.331411362E+00
7.203595289E+00  6.412321091E+00
7.210170912E+00  7.046354771E+00
7.216746535E+00  7.851292133E+00
7.223322159E+00  8.795241356E+00
7.229897782E+00  8.730325699E+00
7.236473405E+00  7.443465233E+00
7.243049029E+00  5.450073242E+00
7.249624652E+00  4.289710999E+00
7.256200275E+00  5.098596096E+00
7.262775898E+00  5.816144943E+00
7.269351522E+00  6.781407356E+00
7.275927145E+00  6.411534309E+00
7.282502768E+00  6.886837959E+00
7.289078391E+00  6.215978146E+00
7.295654015E+00  5.815555096E+00
7.302229638E+00  5.066750526E+00
7.308805261E+00  4.622461319E+00
7.315380884E+00  3.888013124E+00
7.321956508E+00  3.827807665E+00
7.328532131E+00  3.606192589E+00
7.335107754E+00  3.226626158E+00
7.341683378E+00  2.195011139E+00
7.348259001E+00  2.555830956E+00
7.354834624E+00  2.960513115E+00
7.361410247E+00  3.474804878E+00
7.367985871E+00  2.919108629E+00
7.374561494E+00  2.388015985E+00
7.381137117E+00  1.894841433E+00
7.387712740E+00  1.287883520E+00
7.394288364E+00  3.895871341E-01
7.400863987E+00  -3.059461415E-01
7.407439610E+00  5.186541677E-01
7.414015233E+00  6.468494534E-01
7.420590857E+00  4.339046776E-01
7.427166480E+00  6.958284974E-02
7.433742103E+00  -3.527647257E-01
7.440317727E+00  -4.664913192E-02
7.446893350E+00  6.770266294E-01
7.453468973E+00  1.885063052E+00
7.460044596E+00  2.195301294E+00
7.466620220E+00  2.355233669E+00
7.473195843E+00  2.749325037E+00
7.479771466E+00  3.276451349E+00
7.486347089E+00  3.272015333E+00
7.492922713E+00  2.956918716E+00
7.499498336E+00  5.016904831E+00
7.506073959E+00  6.425310612E+00
7.512649582E+00  8.292428017E+00
7.519225206E+00  7.568627357E+00
7.525800829E+00  6.688887596E+00
7.532376452E+00  5.050576687E+00
7.538952076E+00  5.715844154E+00
7.545527699E+00  6.017332077E+00
7.552103322E+00  6.739814281E+00
7.558678945E+00  7.210530758E+00
7.565254569E+00  7.786001205E+00
7.571830192E+00  9.144021034E+00
7.578405815E+00  1.059151840E+01
7.584981438E+00  1.174742222E+01
7.591557062E+00  1.139007092E+01
7.598132685E+00  1.295404243E+01
7.604708308E+00  1.417273235E+01
7.611283931E+00  1.360960865E+01
7.617859555E+00  1.224463367E+01
7.624435178E+00  1.059048176E+01
7.631010801E+00  1.017203140E+01
7.637586425E+00  9.028807640E+00
7.644162048E+00  8.947896004E+00
7.650737671E+00  8.530835152E+00
7.657313294E+00  8.620378494E+00
7.663888918E+00  7.598348618E+00
7.670464541E+00  6.534070492E+00
7.677040164E+00  5.084280491E+00
7.683615787E+00  4.763141155E+00
7.690191411E+00  3.855333328E+00
7.696767034E+00  3.332066059E+00
7.703342657E+00  2.151862860E+00
7.709918281E+00  2.412413359E+00
7.716493904E+00  2.949208021E+00
7.723069527E+00  2.504969835E+00
7.729645150E+00  3.672037363E+00
7.736220774E+00  3.868925571E+00
7.742796397E+00  4.604974270E+00
7.749372020E+00  4.448607922E+00
7.755947643E+00  6.051748753E+00
7.762523267E+00  6.780676365E+00
7.769098890E+00  7.564657211E+00
7.775674513E+00  8.766063690E+00
7.782250136E+00  9.459666252E+00
7.788825760E+00  9.345722198E+00
7.795401383E+00  9.738741875E+00
7.801977006E+00  1.084727383E+01
7.808552630E+00  1.357224464E+01
7.815128253E+00  1.677893066E+01
7.821703876E+00  1.937117386E+01
7.828279499E+00  2.064295197E+01
7.834855123E+00  2.190776253E+01
7.841430746E+00  2.360019302E+01
7.848006369E+00  2.507328033E+01
7.854581992E+00  2.663757706E+01
7.861157616E+00  2.980528831E+01
7.867733239E+00  3.248119736E+01
7.874308862E+00  3.588550568E+01
7.880884485E+00  4.056410599E+01
7.887460109E+00  4.565369415E+01
7.894035732E+00  5.189302826E+01
7.900611355E+00  5.710630417E+01
7.907186979E+00  6.373442841E+01
7.913762602E+00  7.001663971E+01
7.920338225E+00  8.000662994E+01
7.926913848E+00  8.991581726E+01
7.933489472E+00  1.018682098E+02
7.940065095E+00  1.142842102E+02
7.946640718E+00  1.286916504E+02
7.953216341E+00  1.460924835E+02
7.959791965E+00  1.657142487E+02
7.966367588E+00  1.883743591E+02
7.972943211E+00  2.136167450E+02
7.979518834E+00  2.433481903E+02
7.986094458E+00  2.756287537E+02
7.992670081E+00  3.126166992E+02
7.999245704E+00  3.523833008E+02
8.005821328E+00  3.951063843E+02
8.012396951E+00  4.369915161E+02
8.018972574E+00  4.763703003E+02
8.025548197E+00  5.107285767E+02
8.032123821E+00  5.391675415E+02
8.038699444E+00  5.624200439E+02
8.045275067E+00  5.806073608E+02
8.051850690E+00  5.908510132E+02
8.058426314E+00  5.921588135E+02
8.065001937E+00  5.819933472E+02
8.071577560E+00  5.660894165E+02
8.078153183E+00  5.379426270E+02
8.084728807E+00  5.085111084E+02
8.091304430E+00  4.703007202E+02
8.097880053E+00  4.353793030E+02
8.104455677E+00  3.981609497E+02
8.111031300E+00  3.697374878E+02
8.117606923E+00  3.396460266E+02
8.124182546E+00  3.155672302E+02
8.130758170E+00  2.905064697E+02
8.137333793E+00  2.705208130E+02
8.143909416E+00  2.498217316E+02
8.150485039E+00  2.305576172E+02
8.157060663E+00  2.118568726E+02
8.163636286E+00  1.946657410E+02
8.170211909E+00  1.786966095E+02
8.176787532E+00  1.635871429E+02
8.183363156E+00  1.514335022E+02
8.189938779E+00  1.412512817E+02
8.196514402E+00  1.322757874E+02
8.203090026E+00  1.238712540E+02
8.209665649E+00  1.172627411E+02
8.216241272E+00  1.102021790E+02
8.222816895E+00  1.023052521E+02
8.229392519E+00  9.474382019E+01
8.235968142E+00  8.944412231E+01
8.242543765E+00  8.496376801E+01
8.249119388E+00  8.054785156E+01
8.255695012E+00  7.558112335E+01
8.262270635E+00  7.257432556E+01
8.268846258E+00  6.984581757E+01
8.275421881E+00  6.624911499E+01
8.281997505E+00  6.403274536E+01
8.288573128E+00  6.225875092E+01
8.295148751E+00  5.915320206E+01
8.301724375E+00  5.625469971E+01
8.308299998E+00  5.455105209E+01
8.314875621E+00  5.175566101E+01
8.321451244E+00  4.918300629E+01
8.328026868E+00  4.752305222E+01
8.334602491E+00  4.667768478E+01
8.341178114E+00  4.470991898E+01
8.347753737E+00  4.179165649E+01
8.354329361E+00  3.911042786E+01
8.360904984E+00  3.561693954E+01
8.367480607E+00  3.338495255E+01
8.374056230E+00  3.123822021E+01
8.380631854E+00  2.893359947E+01
8.387207477E+00  2.743839264E+01
8.393783100E+00  2.551140594E+01
8.400358724E+00  2.454181290E+01
8.406934347E+00  2.224788475E+01
8.413509970E+00  2.148704720E+01
8.420085593E+00  1.923782158E+01
8.426661217E+00  1.838154984E+01
8.433236840E+00  1.634205818E+01
8.439812463E+00  1.597285366E+01
8.446388086E+00  1.457616997E+01
8.452963710E+00  1.265248108E+01
8.459539333E+00  1.102696514E+01
8.466114956E+00  1.111073494E+01
8.472690579E+00  1.219674015E+01
8.479266203E+00  1.380009174E+01
8.485841826E+00  1.539098358E+01
8.492417449E+00  1.576968288E+01
8.498993073E+00  1.593958378E+01
8.505568696E+00  1.491335869E+01
8.512144319E+00  1.210309410E+01
8.518719942E+00  9.457011223E+00
8.525295566E+00  9.713860512E+00
8.531871189E+00  1.032968044E+01
8.538446812E+00  1.140260220E+01
8.545022435E+00  1.263720608E+01
8.551598059E+00  1.424491024E+01
8.558173682E+00  1.560559559E+01
8.564749305E+00  1.613430214E+01
8.571324928E+00  1.630369186E+01
8.577900552E+00  1.617773819E+01
8.584476175E+00  1.659093094E+01
8.591051798E+00  1.653108215E+01
8.597627422E+00  1.780973625E+01
8.604203045E+00  1.898307419E+01
8.610778668E+00  1.845395851E+01
8.617354291E+00  1.627076530E+01
8.623929915E+00  1.456976414E+01
8.630505538E+00  1.336662102E+01
8.637081161E+00  1.388061810E+01
8.643656784E+00  1.336082649E+01
8.650232408E+00  1.261881924E+01
8.656808031E+00  1.304771137E+01
8.663383654E+00  1.343466377E+01
8.669959277E+00  1.294525623E+01
8.676534901E+00  1.076020432E+01
8.683110524E+00  8.344892502E+00
8.689686147E+00  5.855132103E+00
8.696261771E+00  5.656207085E+00
8.702837394E+00  4.144161701E+00
8.709413017E+00  2.479686975E+00
8.715988640E+00  2.446517467E+00
8.722564264E+00  4.006608963E+00
8.729139887E+00  4.201992035E+00
8.735715510E+00  4.209460735E+00
8.742291133E+00  5.126704216E+00
8.748866757E+00  7.892717361E+00
8.755442380E+00  1.007881546E+01
8.762018003E+00  1.126314831E+01
8.768593626E+00  1.217376423E+01
8.775169250E+00  1.254798698E+01
8.781744873E+00  1.362850761E+01
8.788320496E+00  1.445196247E+01
8.794896120E+00  1.623613548E+01
8.801471743E+00  1.760701561E+01
8.808047366E+00  1.707974815E+01
8.814622989E+00  1.595121670E+01
8.821198613E+00  1.426635075E+01
8.827774236E+00  1.281422138E+01
8.834349859E+00  1.352696514E+01
8.840925482E+00  1.364384937E+01
8.847501106E+00  1.470931721E+01
8.854076729E+00  1.460082340E+01
8.860652352E+00  1.489650536E+01
8.867227975E+00  1.416864491E+01
8.873803599E+00  1.378151798E+01
8.880379222E+00  1.432645512E+01
8.886954845E+00  1.575318623E+01
8.893530469E+00  1.748263931E+01
8.900106092E+00  1.843574142E+01
8.906681715E+00  1.989914894E+01
8.913257338E+00  2.043832779E+01
8.919832962E+00  2.165292931E+01
8.926408585E+00  2.056350708E+01
8.932984208E+00  2.152703857E+01
8.939559831E+00  2.242053223E+01
8.946135455E+00  2.399452782E+01
8.952711078E+00  2.508404160E+01
8.959286701E+00  2.625114441E+01
8.965862324E+00  2.803984451E+01
8.972437948E+00  3.115430450E+01
8.979013571E+00  3.485386658E+01
8.985589194E+00  3.784952927E+01
8.992164818E+00  4.036402130E+01
8.998740441E+00  4.261810303E+01
9.005316064E+00  4.540578842E+01
9.011891687E+00  4.711874771E+01
9.018467311E+00  4.831807327E+01
9.025042934E+00  5.008781433E+01
9.031618557E+00  5.262090302E+01
9.038194180E+00  5.356290054E+01
9.044769804E+00  5.346660233E+01
9.051345427E+00  5.279836273E+01
9.057921050E+00  5.181751633E+01
9.064496673E+00  5.267937469E+01
9.071072297E+00  5.463398743E+01
9.077647920E+00  5.625511932E+01
9.084223543E+00  5.625374222E+01
9.090799167E+00  5.740577316E+01
9.097374790E+00  5.938701248E+01
9.103950413E+00  6.153099060E+01
9.110526036E+00  6.199006271E+01
9.117101660E+00  6.257382584E+01
9.123677283E+00  6.104888916E+01
9.130252906E+00  6.107933044E+01
9.136828529E+00  6.226622772E+01
9.143404153E+00  6.371115875E+01
9.149979776E+00  6.299615479E+01
9.156555399E+00  6.184045410E+01
9.163131022E+00  6.100724411E+01
9.169706646E+00  6.311029816E+01
9.176282269E+00  6.447724915E+01
9.182857892E+00  6.685712433E+01
9.189433516E+00  7.007023621E+01
9.196009139E+00  7.558923340E+01
9.202584762E+00  8.233307648E+01
9.209160385E+00  9.105419159E+01
9.215736009E+00  1.018019180E+02
9.222311632E+00  1.155318146E+02
9.228887255E+00  1.327023926E+02
9.235462878E+00  1.535128784E+02
9.242038502E+00  1.801947327E+02
9.248614125E+00  2.159310608E+02
9.255189748E+00  2.603151550E+02
9.261765372E+00  3.117459717E+02
9.268340995E+00  3.653455811E+02
9.274916618E+00  4.165383606E+02
9.281492241E+00  4.589170532E+02
9.288067865E+00  4.948928833E+02
9.294643488E+00  5.214008789E+02
9.301219111E+00  5.344982910E+02
9.307794734E+00  5.353154297E+02
9.314370358E+00  5.344959106E+02
9.320945981E+00  5.240905762E+02
9.327521604E+00  5.188699951E+02
9.334097227E+00  4.856803284E+02
9.340672851E+00  4.495578308E+02
9.347248474E+00  4.028672180E+02
9.353824097E+00  3.413951721E+02
9.360399721E+00  2.934542542E+02
9.366975344E+00  2.416704254E+02
9.373550967E+00  2.031555786E+02
9.380126590E+00  1.766211548E+02
9.386702214E+00  1.571580048E+02
9.393277837E+00  1.435049133E+02
9.399853460E+00  1.328533173E+02
9.406429083E+00  1.240352783E+02
9.413004707E+00  1.156811676E+02
9.419580330E+00  1.107123947E+02
9.426155953E+00  1.072666473E+02
9.432731576E+00  1.052042999E+02
9.439307200E+00  1.044115753E+02
9.445882823E+00  1.047688370E+02
9.452458446E+00  1.074967880E+02
9.459034070E+00  1.106437607E+02
9.465609693E+00  1.162424393E+02
9.472185316E+00  1.221619644E+02
9.478760939E+00  1.299008331E+02
9.485336563E+00  1.357436981E+02
9.491912186E+00  1.443072357E+02
9.498487809E+00  1.512784271E+02
9.505063432E+00  1.573984375E+02
9.511639056E+00  1.605774078E+02
9.518214679E+00  1.616497650E+02
9.524790302E+00  1.621687012E+02
9.531365925E+00  1.617547913E+02
9.537941549E+00  1.613737946E+02
9.544517172E+00  1.592996216E+02
9.551092795E+00  1.568032379E+02
9.557668419E+00  1.525291138E+02
9.564244042E+00  1.477624054E+02
9.570819665E+00  1.417745361E+02
9.577395288E+00  1.366885376E+02
9.583970912E+00  1.310400085E+02
9.590546535E+00  1.245398788E+02
9.597122158E+00  1.175352859E+02
9.603697781E+00  1.109046249E+02
9.610273405E+00  1.045145798E+02
9.616849028E+00  9.850722504E+01
9.623424651E+00  9.243820190E+01
9.630000274E+00  8.653212738E+01
9.636575898E+00  7.864541626E+01
9.643151521E+00  7.318628693E+01
9.649727144E+00  6.674066925E+01
9.656302768E+00  6.160299683E+01
9.662878391E+00  5.522248459E+01
9.669454014E+00  4.926076508E+01
9.676029637E+00  4.421735382E+01
9.682605261E+00  4.134274673E+01
9.689180884E+00  3.885472107E+01
9.695756507E+00  3.634654999E+01
9.702332130E+00  3.403357697E+01
9.708907754E+00  3.159598160E+01
9.715483377E+00  3.044100189E+01
9.722059000E+00  2.822538376E+01
9.728634623E+00  2.656143570E+01
9.735210247E+00  2.530512047E+01
9.741785870E+00  2.405018997E+01
9.748361493E+00  2.387574387E+01
9.754937117E+00  2.331987000E+01
9.761512740E+00  2.298167992E+01
9.768088363E+00  2.293050194E+01
9.774663986E+00  2.281476212E+01
9.781239610E+00  2.573307800E+01
9.787815233E+00  2.710681534E+01
9.794390856E+00  2.835294342E+01
9.800966479E+00  2.947045708E+01
9.807542103E+00  3.148471832E+01
9.814117726E+00  3.318817139E+01
9.820693349E+00  3.527560425E+01
9.827268972E+00  3.821572113E+01
9.833844596E+00  4.173503876E+01
9.840420219E+00  4.484132385E+01
9.846995842E+00  4.834701920E+01
9.853571466E+00  5.260802841E+01
9.860147089E+00  5.648855209E+01
9.866722712E+00  6.176343536E+01
9.873298335E+00  6.684520721E+01
9.879873959E+00  7.339788055E+01
9.886449582E+00  7.912351990E+01
9.893025205E+00  8.516075134E+01
9.899600828E+00  9.157297516E+01
9.906176452E+00  9.854665375E+01
9.912752075E+00  1.030294800E+02
9.919327698E+00  1.083763733E+02
9.925903321E+00  1.144686050E+02
9.932478945E+00  1.199321136E+02
9.939054568E+00  1.251828384E+02
9.945630191E+00  1.293271790E+02
9.952205815E+00  1.329691010E+02
9.958781438E+00  1.349947662E+02
9.965357061E+00  1.358079376E+02
9.971932684E+00  1.356195221E+02
9.978508308E+00  1.348025208E+02
9.985083931E+00  1.323642273E+02
9.991659554E+00  1.293109589E+02
9.998235177E+00  1.257886887E+02
1.000481080E+01  1.226372375E+02
1.001138642E+01  1.188585281E+02
1.001796205E+01  1.148822479E+02
1.002453767E+01  1.110975266E+02
1.003111329E+01  1.072431412E+02
1.003768892E+01  1.029157639E+02
1.004426454E+01  9.752553558E+01
1.005084016E+01  9.184883118E+01
1.005741579E+01  8.550137329E+01
1.006399141E+01  7.963111115E+01
1.007056703E+01  7.314966583E+01
1.007714266E+01  6.696769714E+01
1.008371828E+01  6.095335770E+01
1.009029390E+01  5.665402222E+01
1.009686953E+01  5.361803055E+01
1.010344515E+01  5.052360916E+01
1.011002077E+01  4.715249252E+01
1.011659640E+01  4.460526276E+01
1.012317202E+01  4.245222855E+01
1.012974764E+01  4.010744476E+01
1.013632327E+01  3.696543121E+01
1.014289889E+01  3.494462585E+01
1.014947451E+01  3.422225952E+01
1.015605014E+01  3.363570404E+01
1.016262576E+01  3.231726074E+01
1.016920138E+01  3.245390320E+01
1.017577701E+01  3.235858917E+01
1.018235263E+01  3.328078079E+01
1.018892825E+01  3.332541275E+01
1.019550388E+01  3.261011124E+01
1.020207950E+01  3.139458084E+01
1.020865512E+01  2.889995575E+01
1.021523075E+01  2.798700905E+01
1.022180637E+01  2.889834595E+01
1.022838199E+01  2.981358147E+01
1.023495762E+01  3.000412560E+01
1.024153324E+01  3.007585335E+01
1.024810886E+01  3.092663383E+01
1.025468448E+01  3.093236160E+01
1.026126011E+01  3.088298798E+01
1.026783573E+01  3.112901497E+01
1.027441135E+01  3.120356178E+01
1.028098698E+01  3.043075752E+01
1.028756260E+01  2.943161583E+01
1.029413822E+01  2.836230087E+01
1.030071385E+01  2.810066032E+01
1.030728947E+01  2.576673508E+01
1.031386509E+01  2.392588043E+01
1.032044072E+01  2.230263138E+01
1.032701634E+01  2.098676682E+01
1.033359196E+01  1.984687424E+01
1.034016759E+01  1.868807411E+01
1.034674321E+01  1.873247910E+01
1.035331883E+01  1.909283638E+01
1.035989446E+01  1.831940079E+01
1.036647008E+01  1.806887436E+01
1.037304570E+01  1.655411911E+01
1.037962133E+01  1.584688950E+01
1.038619695E+01  1.420156670E+01
1.039277257E+01  1.434128571E+01
1.039934820E+01  1.342766285E+01
1.040592382E+01  1.204078102E+01
1.041249944E+01  1.161277676E+01
1.041907507E+01  1.031895542E+01
1.042565069E+01  9.508946419E+00
1.043222631E+01  9.575350761E+00
1.043880194E+01  9.329229355E+00
1.044537756E+01  9.354107857E+00
1.045195318E+01  1.033703136E+01
1.045852881E+01  1.036445904E+01
1.046510443E+01  9.287502289E+00
1.047168005E+01  9.558342934E+00
1.047825568E+01  9.485124588E+00
1.048483130E+01  8.034676552E+00
1.049140692E+01  8.072753906E+00
1.049798255E+01  9.579366684E+00
1.050455817E+01  9.223485947E+00
1.051113379E+01  7.756597996E+00
1.051770942E+01  7.488288403E+00
1.052428504E+01  7.983997345E+00
1.053086066E+01  8.324294090E+00
1.053743629E+01  8.520404816E+00
1.054401191E+01  8.582571030E+00
1.055058753E+01  7.858427048E+00
1.055716316E+01  7.536419868E+00
1.056373878E+01  8.338677406E+00
1.057031440E+01  8.971692085E+00
1.057689002E+01  8.256204605E+00
1.058346565E+01  7.520268440E+00
1.059004127E+01  6.576302528E+00
1.059661689E+01  7.053120136E+00
1.060319252E+01  7.334895134E+00
1.060976814E+01  7.262822151E+00
1.061634376E+01  6.953964710E+00
1.062291939E+01  6.412582397E+00
1.062949501E+01  6.679547310E+00
1.063607063E+01  6.783026218E+00
1.064264626E+01  7.103227615E+00
1.064922188E+01  7.202970028E+00
1.065579750E+01  7.731002331E+00
1.066237313E+01  6.167609215E+00
1.066894875E+01  4.872952461E+00
1.067552437E+01  2.437170267E+00
1.068210000E+01  2.944049120E+00
1.068867562E+01  4.002274990E+00
1.069525124E+01  4.204419613E+00
1.070182687E+01  3.507310629E+00
1.070840249E+01  3.166605949E+00
1.071497811E+01  3.428686857E+00
1.072155374E+01  4.731343746E+00
1.072812936E+01  4.497234821E+00
1.073470498E+01  5.176366806E+00
1.074128061E+01  5.045900822E+00
1.074785623E+01  5.407907486E+00
1.075443185E+01  5.565443039E+00
1.076100748E+01  4.413857460E+00
1.076758310E+01  3.411987543E+00
1.077415872E+01  2.581181526E+00
1.078073435E+01  3.360767841E+00
1.078730997E+01  4.551904202E+00
1.079388559E+01  3.508007765E+00
1.080046122E+01  2.078114510E+00
1.080703684E+01  3.383263350E-01
1.081361246E+01  -1.835809201E-01
1.082018809E+01  -2.991713583E-01
1.082676371E+01  -1.276048660E+00
1.083333933E+01  -5.946919918E-01
1.083991496E+01  1.474395871E+00
1.084649058E+01  2.929769993E+00
1.085306620E+01  4.216778278E+00
