# == pyFAI calibration ==
# Distance Sample to Detector: 0.400151958433 m
# PONI: 1.472e-01, 1.496e-01 m
# Rotations: -0.001085 0.000539 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.152 mm
# Center: x=1500.210, y=1474.586 pix
# Tilt: 0.069 deg  TiltPlanRot: 26.426 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 1.000e-04, 1.000e-04 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.12969e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
6.276432408E+00  1.518359661E+00
6.283008032E+00  2.456236124E+00
6.289583655E+00  3.265443802E+00
6.296159278E+00  3.953407764E+00
6.302734901E+00  3.773205519E+00
6.309310525E+00  4.060159683E+00
6.315886148E+00  3.972021103E+00
6.322461771E+00  4.425471783E+00
6.329037394E+00  4.624207973E+00
6.335613018E+00  5.393937588E+00
6.342188641E+00  5.659000397E+00
6.348764264E+00  4.932918549E+00
6.355339888E+00  4.130491257E+00
6.361915511E+00  4.126469135E+00
6.368491134E+00  5.325212002E+00
6.375066757E+00  6.710802555E+00
6.381642381E+00  6.993338585E+00
6.388218004E+00  7.188308716E+00
6.394793627E+00  7.892000198E+00
6.401369250E+00  8.819822311E+00
6.407944874E+00  1.029627895E+01
6.414520497E+00  1.080546951E+01
6.421096120E+00  1.095711136E+01
6.427671743E+00  1.025553608E+01
6.434247367E+00  9.732446671E+00
6.440822990E+00  7.927093506E+00
6.447398613E+00  7.031497002E+00
6.453974237E+00  6.782006264E+00
6.460549860E+00  7.813280106E+00
6.467125483E+00  8.270572662E+00
6.473701106E+00  9.216462135E+00
6.480276730E+00  9.644533157E+00
6.486852353E+00  9.941052437E+00
6.493427976E+00  7.651350975E+00
6.500003599E+00  6.595571995E+00
6.506579223E+00  5.652882099E+00
6.513154846E+00  6.298611641E+00
6.519730469E+00  6.106728554E+00
6.526306092E+00  6.351429462E+00
6.532881716E+00  6.925135612E+00
6.539457339E+00  9.549938202E+00
6.546032962E+00  1.191579819E+01
6.552608586E+00  1.262464428E+01
6.559184209E+00  1.232416725E+01
6.565759832E+00  1.155131912E+01
6.572335455E+00  1.165491295E+01
6.578911079E+00  1.172554016E+01
6.585486702E+00  1.147177410E+01
6.592062325E+00  1.112273788E+01
6.598637948E+00  9.567240715E+00
6.605213572E+00  8.357913971E+00
6.611789195E+00  6.438722610E+00
6.618364818E+00  5.491143703E+00
6.624940441E+00  5.869452477E+00
6.631516065E+00  6.249879837E+00
6.638091688E+00  7.207510948E+00
6.644667311E+00  8.537567139E+00
6.651242935E+00  9.884560585E+00
6.657818558E+00  9.465927124E+00
6.664394181E+00  9.638929367E+00
6.670969804E+00  9.132113457E+00
6.677545428E+00  9.328766823E+00
6.684121051E+00  1.046297646E+01
6.690696674E+00  1.106617928E+01
6.697272297E+00  1.172523022E+01
6.703847921E+00  1.259193802E+01
6.710423544E+00  1.189235783E+01
6.716999167E+00  1.112357903E+01
6.723574790E+00  9.887960434E+00
6.730150414E+00  9.958567619E+00
6.736726037E+00  1.025134754E+01
6.743301660E+00  9.569998741E+00
6.749877284E+00  9.560807228E+00
6.756452907E+00  9.882075310E+00
6.763028530E+00  9.786390305E+00
6.769604153E+00  9.866956711E+00
6.776179777E+00  9.659637451E+00
6.782755400E+00  1.076501274E+01
6.789331023E+00  1.130174065E+01
6.795906646E+00  1.103105831E+01
6.802482270E+00  1.017390728E+01
6.809057893E+00  9.962441444E+00
6.815633516E+00  1.013952923E+01
6.822209139E+00  1.039478016E+01
6.828784763E+00  1.168143559E+01
6.835360386E+00  1.117705727E+01
6.841936009E+00  1.188801861E+01
6.848511633E+00  1.159750080E+01
6.855087256E+00  1.087502098E+01
6.861662879E+00  9.499766350E+00
6.868238502E+00  8.904456139E+00
6.874814126E+00  9.630908012E+00
6.881389749E+00  1.106661892E+01
6.887965372E+00  1.137226295E+01
6.894540995E+00  1.014478779E+01
6.901116619E+00  9.988704681E+00
6.907692242E+00  1.082860565E+01
6.914267865E+00  1.078294277E+01
6.920843488E+00  1.119992733E+01
6.927419112E+00  1.108502579E+01
6.933994735E+00  1.106580544E+01
6.940570358E+00  9.140964508E+00
6.947145982E+00  8.111973763E+00
6.953721605E+00  8.287911415E+00
6.960297228E+00  8.451526642E+00
6.966872851E+00  8.165391922E+00
6.973448475E+00  6.251144409E+00
6.980024098E+00  5.487729073E+00
6.986599721E+00  5.783754349E+00
6.993175344E+00  6.642330647E+00
6.999750968E+00  6.080742359E+00
7.006326591E+00  6.056709766E+00
7.012902214E+00  4.842897415E+00
7.019477837E+00  4.200732708E+00
7.026053461E+00  4.340604782E+00
7.032629084E+00  4.758042812E+00
7.039204707E+00  4.768377304E+00
7.045780331E+00  4.433248997E+00
7.052355954E+00  3.587216616E+00
7.058931577E+00  3.185167789E+00
7.065507200E+00  3.204414845E+00
7.072082824E+00  3.520184278E+00
7.078658447E+00  3.313574076E+00
7.085234070E+00  3.699974537E+00
7.091809693E+00  3.078922749E+00
7.098385317E+00  2.104808569E+00
7.104960940E+00  1.948109627E+00
7.111536563E+00  1.963118911E+00
7.118112186E+00  1.998985291E+00
7.124687810E+00  2.083067417E+00
7.131263433E+00  2.992228746E+00
7.137839056E+00  3.857089996E+00
7.144414680E+00  4.311204433E+00
7.150990303E+00  3.059910297E+00
7.157565926E+00  1.445033193E+00
7.164141549E+00  1.242252946E+00
7.170717173E+00  2.234105587E+00
7.177292796E+00  3.546655893E+00
7.183868419E+00  3.896571398E+00
7.190444042E+00  3.536679029E+00
7.197019666E+00  3.188340902E+00
7.203595289E+00  3.664744854E+00
7.210170912E+00  3.975640297E+00
7.216746535E+00  4.075140953E+00
7.223322159E+00  3.021391153E+00
7.229897782E+00  2.089599609E+00
7.236473405E+00  4.527032673E-01
7.243049029E+00  -5.390965939E-01
7.249624652E+00  -1.188343912E-01
7.256200275E+00  1.647704124E+00
7.262775898E+00  3.242838144E+00
7.269351522E+00  4.310757160E+00
7.275927145E+00  3.801804543E+00
7.282502768E+00  3.912661314E+00
7.289078391E+00  3.668859720E+00
7.295654015E+00  2.714577198E+00
7.302229638E+00  2.707164288E+00
7.308805261E+00  2.397952557E+00
7.315380884E+00  2.529226303E+00
7.321956508E+00  1.622061253E+00
7.328532131E+00  2.467292070E+00
7.335107754E+00  2.759543419E+00
7.341683378E+00  2.914857626E+00
7.348259001E+00  3.712052345E+00
7.354834624E+00  4.332270622E+00
7.361410247E+00  4.643651485E+00
7.367985871E+00  4.435949326E+00
7.374561494E+00  5.224247456E+00
7.381137117E+00  4.827083588E+00
7.387712740E+00  5.344967365E+00
7.394288364E+00  3.341780901E+00
7.400863987E+00  2.448050976E+00
7.407439610E+00  1.196156383E+00
7.414015233E+00  7.639827728E-01
7.420590857E+00  1.261057854E+00
7.427166480E+00  2.189002514E+00
7.433742103E+00  2.852910042E+00
7.440317727E+00  1.655048013E+00
7.446893350E+00  3.321424246E+00
7.453468973E+00  4.178641796E+00
7.460044596E+00  2.883637667E+00
7.466620220E+00  3.594745100E-01
7.473195843E+00  4.757603705E-01
7.479771466E+00  1.642374136E-02
7.486347089E+00  -2.507069409E-01
7.492922713E+00  4.881086051E-01
7.499498336E+00  -3.457102776E-01
7.506073959E+00  2.974422276E-01
7.512649582E+00  3.087365627E-01
7.519225206E+00  -3.165185452E-03
7.525800829E+00  1.752919704E-01
7.532376452E+00  7.248108387E-01
7.538952076E+00  1.350809336E+00
7.545527699E+00  1.123946190E+00
7.552103322E+00  9.771906734E-01
7.558678945E+00  8.269147277E-01
7.565254569E+00  1.883702278E-01
7.571830192E+00  6.017133594E-01
7.578405815E+00  1.228438973E+00
7.584981438E+00  1.896301270E+00
7.591557062E+00  3.491158962E+00
7.598132685E+00  3.647891760E+00
7.604708308E+00  4.400790691E+00
7.611283931E+00  3.901330471E+00
7.617859555E+00  3.603228092E+00
7.624435178E+00  4.236074924E+00
7.631010801E+00  5.502601147E+00
7.637586425E+00  4.631900311E+00
7.644162048E+00  4.215852737E+00
7.650737671E+00  4.589008808E+00
7.657313294E+00  6.188942432E+00
7.663888918E+00  6.167087555E+00
7.670464541E+00  6.874094009E+00
7.677040164E+00  5.964804173E+00
7.683615787E+00  5.668764114E+00
7.690191411E+00  5.490906239E+00
7.696767034E+00  5.836060524E+00
7.703342657E+00  5.669601440E+00
7.709918281E+00  5.034048080E+00
7.716493904E+00  4.457268238E+00
7.723069527E+00  5.100427628E+00
7.729645150E+00  6.891292572E+00
7.736220774E+00  1.087090778E+01
7.742796397E+00  1.423217106E+01
7.749372020E+00  1.438965988E+01
7.755947643E+00  9.644668579E+00
7.762523267E+00  5.848294735E+00
7.769098890E+00  3.597729921E+00
7.775674513E+00  4.200125217E+00
7.782250136E+00  4.741927624E+00
7.788825760E+00  5.584975243E+00
7.795401383E+00  4.986124039E+00
7.801977006E+00  5.139242172E+00
7.808552630E+00  5.933021545E+00
7.815128253E+00  6.603809357E+00
7.821703876E+00  6.859632969E+00
7.828279499E+00  7.267894268E+00
7.834855123E+00  7.537107944E+00
7.841430746E+00  6.966609001E+00
7.848006369E+00  8.132099152E+00
7.854581992E+00  8.351957321E+00
7.861157616E+00  8.618387222E+00
7.867733239E+00  9.930920601E+00
7.874308862E+00  1.100588322E+01
7.880884485E+00  1.325198555E+01
7.887460109E+00  1.565069199E+01
7.894035732E+00  1.792955971E+01
7.900611355E+00  1.931565857E+01
7.907186979E+00  2.035002518E+01
7.913762602E+00  2.117965317E+01
7.920338225E+00  2.213561821E+01
7.926913848E+00  2.260563469E+01
7.933489472E+00  2.420301056E+01
7.940065095E+00  2.609768867E+01
7.946640718E+00  2.834975052E+01
7.953216341E+00  2.947338486E+01
7.959791965E+00  3.109556961E+01
7.966367588E+00  3.267824554E+01
7.972943211E+00  3.652466202E+01
7.979518834E+00  4.073201370E+01
7.986094458E+00  4.592045212E+01
7.992670081E+00  5.139371490E+01
7.999245704E+00  5.724997330E+01
8.005821328E+00  6.224511719E+01
8.012396951E+00  6.761355591E+01
8.018972574E+00  7.362680054E+01
8.025548197E+00  8.087130737E+01
8.032123821E+00  9.003069305E+01
8.038699444E+00  1.022270660E+02
8.045275067E+00  1.157075195E+02
8.051850690E+00  1.306502991E+02
8.058426314E+00  1.481872559E+02
8.065001937E+00  1.713775177E+02
8.071577560E+00  1.999837952E+02
8.078153183E+00  2.345080414E+02
8.084728807E+00  2.772237244E+02
8.091304430E+00  3.302041016E+02
8.097880053E+00  3.853564148E+02
8.104455677E+00  4.455424805E+02
8.111031300E+00  5.019493408E+02
8.117606923E+00  5.571755981E+02
8.124182546E+00  6.167764282E+02
8.130758170E+00  6.637738647E+02
8.137333793E+00  7.201981201E+02
8.143909416E+00  7.510057983E+02
8.150485039E+00  8.008833008E+02
8.157060663E+00  8.213156128E+02
8.163636286E+00  8.287083740E+02
8.170211909E+00  8.143512573E+02
8.176787532E+00  8.027758179E+02
8.183363156E+00  7.437693481E+02
8.189938779E+00  6.916270752E+02
8.196514402E+00  6.174559937E+02
8.203090026E+00  5.561965332E+02
8.209665649E+00  4.904414062E+02
8.216241272E+00  4.295104370E+02
8.222816895E+00  3.816292419E+02
8.229392519E+00  3.358500061E+02
8.235968142E+00  2.995950928E+02
8.242543765E+00  2.665593567E+02
8.249119388E+00  2.382402802E+02
8.255695012E+00  2.138903198E+02
8.262270635E+00  1.925231628E+02
8.268846258E+00  1.745802002E+02
8.275421881E+00  1.567767639E+02
8.281997505E+00  1.423818817E+02
8.288573128E+00  1.281694946E+02
8.295148751E+00  1.166327515E+02
8.301724375E+00  1.052482300E+02
8.308299998E+00  9.596759796E+01
8.314875621E+00  8.833089447E+01
8.321451244E+00  8.359447479E+01
8.328026868E+00  7.876957703E+01
8.334602491E+00  7.434790802E+01
8.341178114E+00  6.996717072E+01
8.347753737E+00  6.613665771E+01
8.354329361E+00  6.403507996E+01
8.360904984E+00  6.194370270E+01
8.367480607E+00  5.887376022E+01
8.374056230E+00  5.651129532E+01
8.380631854E+00  5.449059677E+01
8.387207477E+00  5.309535217E+01
8.393783100E+00  5.244569016E+01
8.400358724E+00  5.175401306E+01
8.406934347E+00  5.057744980E+01
8.413509970E+00  4.819432068E+01
8.420085593E+00  4.459339142E+01
8.426661217E+00  4.393920898E+01
8.433236840E+00  4.211653519E+01
8.439812463E+00  4.141783524E+01
8.446388086E+00  3.904720688E+01
8.452963710E+00  3.689770126E+01
8.459539333E+00  3.393512344E+01
8.466114956E+00  3.167264748E+01
8.472690579E+00  2.860927391E+01
8.479266203E+00  2.589391327E+01
8.485841826E+00  2.405340195E+01
8.492417449E+00  2.295978928E+01
8.498993073E+00  2.154225349E+01
8.505568696E+00  2.045360947E+01
8.512144319E+00  1.854783440E+01
8.518719942E+00  1.668575287E+01
8.525295566E+00  1.448355198E+01
8.531871189E+00  1.376689720E+01
8.538446812E+00  1.402502632E+01
8.545022435E+00  1.433507156E+01
8.551598059E+00  1.667162514E+01
8.558173682E+00  1.917725182E+01
8.564749305E+00  1.986463356E+01
8.571324928E+00  1.947008896E+01
8.577900552E+00  1.820649910E+01
8.584476175E+00  1.802356529E+01
8.591051798E+00  1.827138329E+01
8.597627422E+00  1.796166611E+01
8.604203045E+00  1.667303276E+01
8.610778668E+00  1.686349297E+01
8.617354291E+00  1.724740982E+01
8.623929915E+00  1.756014252E+01
8.630505538E+00  1.826849937E+01
8.637081161E+00  1.924847031E+01
8.643656784E+00  1.944001389E+01
8.650232408E+00  1.995496178E+01
8.656808031E+00  2.130066109E+01
8.663383654E+00  2.310798836E+01
8.669959277E+00  2.235646057E+01
8.676534901E+00  2.169893456E+01
8.683110524E+00  2.111834335E+01
8.689686147E+00  2.007418442E+01
8.696261771E+00  1.947517967E+01
8.702837394E+00  1.816461372E+01
8.709413017E+00  1.616741753E+01
8.715988640E+00  1.399972820E+01
8.722564264E+00  1.286030579E+01
8.729139887E+00  1.253530693E+01
8.735715510E+00  1.174887753E+01
8.742291133E+00  1.040485191E+01
8.748866757E+00  1.040071297E+01
8.755442380E+00  8.749667168E+00
8.762018003E+00  6.600660324E+00
8.768593626E+00  5.298440456E+00
8.775169250E+00  4.277595520E+00
8.781744873E+00  4.710506439E+00
8.788320496E+00  5.514181614E+00
8.794896120E+00  6.056311607E+00
8.801471743E+00  4.769039154E+00
8.808047366E+00  3.166538000E+00
8.814622989E+00  2.441690445E+00
8.821198613E+00  2.674586058E+00
8.827774236E+00  3.345216274E+00
8.834349859E+00  3.671364546E+00
8.840925482E+00  4.116419792E+00
8.847501106E+00  4.394747257E+00
8.854076729E+00  4.844736099E+00
8.860652352E+00  5.750576496E+00
8.867227975E+00  8.291967392E+00
8.873803599E+00  1.185124397E+01
8.880379222E+00  1.345771599E+01
8.886954845E+00  1.404255009E+01
8.893530469E+00  1.348711014E+01
8.900106092E+00  1.335781765E+01
8.906681715E+00  1.382705498E+01
8.913257338E+00  1.407452965E+01
8.919832962E+00  1.445524597E+01
8.926408585E+00  1.530174541E+01
8.932984208E+00  1.678690720E+01
8.939559831E+00  1.689757538E+01
8.946135455E+00  1.732958412E+01
8.952711078E+00  1.650141907E+01
8.959286701E+00  1.582132149E+01
8.965862324E+00  1.645241356E+01
8.972437948E+00  1.859444046E+01
8.979013571E+00  2.149549103E+01
8.985589194E+00  2.305209160E+01
8.992164818E+00  2.542346764E+01
8.998740441E+00  2.478935051E+01
9.005316064E+00  2.509070778E+01
9.011891687E+00  2.430317116E+01
9.018467311E+00  2.665970039E+01
9.025042934E+00  2.833173370E+01
9.031618557E+00  3.044578552E+01
9.038194180E+00  3.054682732E+01
9.044769804E+00  2.982045746E+01
9.051345427E+00  3.015784073E+01
9.057921050E+00  3.217621231E+01
9.064496673E+00  3.381165695E+01
9.071072297E+00  3.607984924E+01
9.077647920E+00  3.887194824E+01
9.084223543E+00  4.205519104E+01
9.090799167E+00  4.343576813E+01
9.097374790E+00  4.474029160E+01
9.103950413E+00  4.586772919E+01
9.110526036E+00  4.671020508E+01
9.117101660E+00  4.990447617E+01
9.123677283E+00  5.274648285E+01
9.130252906E+00  5.690959549E+01
9.136828529E+00  6.071562576E+01
9.143404153E+00  6.452787781E+01
9.149979776E+00  6.540986633E+01
9.156555399E+00  6.689042664E+01
9.163131022E+00  6.862386322E+01
9.169706646E+00  6.992028046E+01
9.176282269E+00  6.861806488E+01
9.182857892E+00  6.699311829E+01
9.189433516E+00  6.481694794E+01
9.196009139E+00  6.445577240E+01
9.202584762E+00  6.388276291E+01
9.209160385E+00  6.372830200E+01
9.215736009E+00  6.338986588E+01
9.222311632E+00  6.321122360E+01
9.228887255E+00  6.115625000E+01
9.235462878E+00  5.781822586E+01
9.242038502E+00  5.548036957E+01
9.248614125E+00  5.336974335E+01
9.255189748E+00  5.054349518E+01
9.261765372E+00  4.799236298E+01
9.268340995E+00  4.673686981E+01
9.274916618E+00  4.769549179E+01
9.281492241E+00  4.897224808E+01
9.288067865E+00  5.040749741E+01
9.294643488E+00  5.169705582E+01
9.301219111E+00  5.453186798E+01
9.307794734E+00  5.858919907E+01
9.314370358E+00  6.378069687E+01
9.320945981E+00  7.137933350E+01
9.327521604E+00  8.118689728E+01
9.334097227E+00  9.287822723E+01
9.340672851E+00  1.093693466E+02
9.347248474E+00  1.284581604E+02
9.353824097E+00  1.559645081E+02
9.360399721E+00  1.898752441E+02
9.366975344E+00  2.288349457E+02
9.373550967E+00  2.676287842E+02
9.380126590E+00  3.019559937E+02
9.386702214E+00  3.303781433E+02
9.393277837E+00  3.510300598E+02
9.399853460E+00  3.645372314E+02
9.406429083E+00  3.740979614E+02
9.413004707E+00  3.830794373E+02
9.419580330E+00  3.964357910E+02
9.426155953E+00  4.060142212E+02
9.432731576E+00  4.205384216E+02
9.439307200E+00  4.263204041E+02
9.445882823E+00  4.196043091E+02
9.452458446E+00  3.984077759E+02
9.459034070E+00  3.663343506E+02
9.465609693E+00  3.251750183E+02
9.472185316E+00  2.853780518E+02
9.478760939E+00  2.489981842E+02
9.485336563E+00  2.181237793E+02
9.491912186E+00  1.927831879E+02
9.498487809E+00  1.716839142E+02
9.505063432E+00  1.538005676E+02
9.511639056E+00  1.389002686E+02
9.518214679E+00  1.280772400E+02
9.524790302E+00  1.217015991E+02
9.531365925E+00  1.172972717E+02
9.537941549E+00  1.142333832E+02
9.544517172E+00  1.125797577E+02
9.551092795E+00  1.145590363E+02
9.557668419E+00  1.182376175E+02
9.564244042E+00  1.246008377E+02
9.570819665E+00  1.296979980E+02
9.577395288E+00  1.343157196E+02
9.583970912E+00  1.397562103E+02
9.590546535E+00  1.456400757E+02
9.597122158E+00  1.514536133E+02
9.603697781E+00  1.570122375E+02
9.610273405E+00  1.619140778E+02
9.616849028E+00  1.654808960E+02
9.623424651E+00  1.667702942E+02
9.630000274E+00  1.671782379E+02
9.636575898E+00  1.648639069E+02
9.643151521E+00  1.621978760E+02
9.649727144E+00  1.575009308E+02
9.656302768E+00  1.540782318E+02
9.662878391E+00  1.489551697E+02
9.669454014E+00  1.426102295E+02
9.676029637E+00  1.354159698E+02
9.682605261E+00  1.291672821E+02
9.689180884E+00  1.226322556E+02
9.695756507E+00  1.153347855E+02
9.702332130E+00  1.080131454E+02
9.708907754E+00  1.009451752E+02
9.715483377E+00  9.285350800E+01
9.722059000E+00  8.534947968E+01
9.728634623E+00  7.872214508E+01
9.735210247E+00  7.233039093E+01
9.741785870E+00  6.612538147E+01
9.748361493E+00  6.108319855E+01
9.754937117E+00  5.592210007E+01
9.761512740E+00  5.282421112E+01
9.768088363E+00  5.006101608E+01
9.774663986E+00  4.627948761E+01
9.781239610E+00  4.317249680E+01
9.787815233E+00  3.921269989E+01
9.794390856E+00  3.458710480E+01
9.800966479E+00  3.110918617E+01
9.807542103E+00  2.943274689E+01
9.814117726E+00  2.690837097E+01
9.820693349E+00  2.559317970E+01
9.827268972E+00  2.447251701E+01
9.833844596E+00  2.429344559E+01
9.840420219E+00  2.446269226E+01
9.846995842E+00  2.465993118E+01
9.853571466E+00  2.403749275E+01
9.860147089E+00  2.417153168E+01
9.866722712E+00  2.388576126E+01
9.873298335E+00  2.336863518E+01
9.879873959E+00  2.303419685E+01
9.886449582E+00  2.438046646E+01
9.893025205E+00  2.634003448E+01
9.899600828E+00  2.900076485E+01
9.906176452E+00  3.177619743E+01
9.912752075E+00  3.422684860E+01
9.919327698E+00  3.803969574E+01
9.925903321E+00  4.067319870E+01
9.932478945E+00  4.418981934E+01
9.939054568E+00  4.758024216E+01
9.945630191E+00  5.067401123E+01
9.952205815E+00  5.394814301E+01
9.958781438E+00  5.698462296E+01
9.965357061E+00  6.237764740E+01
9.971932684E+00  6.877560425E+01
9.978508308E+00  7.636595154E+01
9.985083931E+00  8.346554565E+01
9.991659554E+00  9.061193085E+01
9.998235177E+00  9.712977600E+01
1.000481080E+01  1.032309418E+02
1.001138642E+01  1.097166595E+02
1.001796205E+01  1.168022232E+02
1.002453767E+01  1.234094543E+02
1.003111329E+01  1.308210297E+02
1.003768892E+01  1.381355438E+02
1.004426454E+01  1.462846069E+02
1.005084016E+01  1.523443451E+02
1.005741579E+01  1.587761383E+02
1.006399141E+01  1.640521240E+02
1.007056703E+01  1.687079315E+02
1.007714266E+01  1.745013275E+02
1.008371828E+01  1.766095276E+02
1.009029390E+01  1.756179504E+02
1.009686953E+01  1.716378937E+02
1.010344515E+01  1.651405487E+02
1.011002077E+01  1.560379791E+02
1.011659640E+01  1.440455017E+02
1.012317202E+01  1.337006836E+02
1.012974764E+01  1.252676849E+02
1.013632327E+01  1.186175690E+02
1.014289889E+01  1.109212112E+02
1.014947451E+01  1.023241196E+02
1.015605014E+01  9.281454468E+01
1.016262576E+01  8.447451782E+01
1.016920138E+01  7.752519989E+01
1.017577701E+01  7.289578247E+01
1.018235263E+01  6.998322296E+01
1.018892825E+01  6.491152954E+01
1.019550388E+01  5.934133911E+01
1.020207950E+01  5.410807419E+01
1.020865512E+01  5.065605927E+01
1.021523075E+01  4.676164627E+01
1.022180637E+01  4.391846466E+01
1.022838199E+01  4.146194458E+01
1.023495762E+01  3.962839890E+01
1.024153324E+01  3.915607452E+01
1.024810886E+01  3.764456940E+01
1.025468448E+01  3.683506012E+01
1.026126011E+01  3.618796921E+01
1.026783573E+01  3.616322708E+01
1.027441135E+01  3.565338135E+01
1.028098698E+01  3.585029221E+01
1.028756260E+01  3.728810501E+01
1.029413822E+01  3.784031296E+01
1.030071385E+01  3.792192078E+01
1.030728947E+01  3.744743347E+01
1.031386509E+01  3.851885605E+01
1.032044072E+01  3.777872467E+01
1.032701634E+01  3.762298584E+01
1.033359196E+01  3.825471497E+01
1.034016759E+01  3.852689362E+01
1.034674321E+01  3.874513245E+01
1.035331883E+01  3.769306564E+01
1.035989446E+01  3.596878815E+01
1.036647008E+01  3.355320358E+01
1.037304570E+01  3.156637001E+01
1.037962133E+01  3.028801918E+01
1.038619695E+01  3.043245316E+01
1.039277257E+01  3.137559319E+01
1.039934820E+01  3.092695236E+01
1.040592382E+01  3.211577225E+01
1.041249944E+01  3.105674934E+01
1.041907507E+01  3.040412521E+01
1.042565069E+01  2.963148117E+01
1.043222631E+01  3.032958794E+01
1.043880194E+01  2.980698967E+01
1.044537756E+01  2.882829094E+01
1.045195318E+01  2.705164719E+01
1.045852881E+01  2.606295204E+01
1.046510443E+01  2.499253845E+01
1.047168005E+01  2.372806168E+01
1.047825568E+01  2.212593079E+01
1.048483130E+01  1.961189461E+01
1.049140692E+01  1.741101837E+01
1.049798255E+01  1.521370220E+01
1.050455817E+01  1.324453068E+01
1.051113379E+01  1.155963230E+01
1.051770942E+01  9.439746857E+00
1.052428504E+01  9.216397285E+00
1.053086066E+01  8.613201141E+00
1.053743629E+01  7.310808182E+00
1.054401191E+01  8.109497070E+00
1.055058753E+01  9.318341255E+00
1.055716316E+01  9.100416183E+00
1.056373878E+01  1.071743488E+01
1.057031440E+01  1.293110847E+01
1.057689002E+01  1.307395267E+01
1.058346565E+01  1.214010429E+01
1.059004127E+01  1.179313278E+01
1.059661689E+01  1.168342781E+01
1.060319252E+01  1.218500900E+01
1.060976814E+01  1.168264008E+01
1.061634376E+01  9.572800636E+00
1.062291939E+01  8.536151886E+00
1.062949501E+01  8.412532806E+00
1.063607063E+01  7.648226261E+00
1.064264626E+01  6.439025879E+00
1.064922188E+01  7.231698990E+00
1.065579750E+01  7.301137447E+00
1.066237313E+01  8.627797127E+00
1.066894875E+01  9.775626183E+00
1.067552437E+01  9.912575722E+00
1.068210000E+01  8.508839607E+00
1.068867562E+01  8.276308060E+00
1.069525124E+01  9.263292313E+00
1.070182687E+01  7.649940014E+00
1.070840249E+01  6.880551338E+00
1.071497811E+01  6.395520210E+00
1.072155374E+01  6.938945770E+00
1.072812936E+01  7.225140095E+00
1.073470498E+01  6.436671734E+00
1.074128061E+01  4.711673260E+00
1.074785623E+01  4.373821259E+00
1.075443185E+01  3.576376915E+00
1.076100748E+01  3.045353889E+00
1.076758310E+01  3.442308187E+00
1.077415872E+01  3.528402805E+00
1.078073435E+01  2.960305452E+00
1.078730997E+01  3.334134340E+00
1.079388559E+01  4.416903973E+00
1.080046122E+01  3.272500992E+00
1.080703684E+01  3.650845766E+00
1.081361246E+01  3.770118475E+00
1.082018809E+01  3.619493484E+00
1.082676371E+01  2.992344141E+00
1.083333933E+01  3.560948849E+00
1.083991496E+01  4.455593109E+00
1.084649058E+01  4.253339291E+00
1.085306620E+01  5.187989712E+00
