# == pyFAI calibration ==
# Distance Sample to Detector: 0.400151958433 m
# PONI: 1.472e-01, 1.496e-01 m
# Rotations: -0.001085 0.000539 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.152 mm
# Center: x=1500.210, y=1474.586 pix
# Tilt: 0.069 deg  TiltPlanRot: 26.426 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 1.000e-04, 1.000e-04 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.12969e-11 m
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
#
# 2th_deg	 I
6.789331023E+00  3.783198118E+00
6.795906646E+00  3.469760180E+00
6.802482270E+00  2.025470734E+00
6.809057893E+00  1.695189118E+00
6.815633516E+00  1.393716574E+00
6.822209139E+00  2.845687866E+00
6.828784763E+00  2.745237112E+00
6.835360386E+00  3.325576544E+00
6.841936009E+00  2.176864147E+00
6.848511633E+00  2.908309460E+00
6.855087256E+00  2.504127264E+00
6.861662879E+00  2.045457602E+00
6.868238502E+00  2.660558462E+00
6.874814126E+00  3.526265383E+00
6.881389749E+00  3.660226583E+00
6.887965372E+00  2.956787348E+00
6.894540995E+00  2.706764936E+00
6.901116619E+00  1.360141277E+00
6.907692242E+00  1.206726313E+00
6.914267865E+00  1.931089759E+00
6.920843488E+00  3.332043886E+00
6.927419112E+00  3.927868366E+00
6.933994735E+00  4.761977673E+00
6.940570358E+00  5.480801582E+00
6.947145982E+00  5.669238091E+00
6.953721605E+00  5.196115494E+00
6.960297228E+00  3.540610075E+00
6.966872851E+00  3.300305843E+00
6.973448475E+00  3.596959591E+00
6.980024098E+00  4.147547245E+00
6.986599721E+00  5.077256203E+00
6.993175344E+00  6.419730186E+00
6.999750968E+00  5.025762081E+00
7.006326591E+00  5.448061466E+00
7.012902214E+00  4.567232132E+00
7.019477837E+00  4.021459103E+00
7.026053461E+00  3.899379492E+00
7.032629084E+00  3.733734369E+00
7.039204707E+00  3.921045542E+00
7.045780331E+00  2.561701059E+00
7.052355954E+00  3.522210360E+00
7.058931577E+00  4.216207027E+00
7.065507200E+00  5.005570889E+00
7.072082824E+00  5.364730358E+00
7.078658447E+00  6.103074074E+00
7.085234070E+00  6.296100616E+00
7.091809693E+00  6.818129539E+00
7.098385317E+00  6.555925369E+00
7.104960940E+00  7.642092705E+00
7.111536563E+00  8.026607513E+00
7.118112186E+00  7.851574898E+00
7.124687810E+00  6.949272156E+00
7.131263433E+00  7.822131157E+00
7.137839056E+00  7.657142639E+00
7.144414680E+00  7.635183334E+00
7.150990303E+00  7.074326515E+00
7.157565926E+00  8.163243294E+00
7.164141549E+00  9.746602058E+00
7.170717173E+00  1.054895306E+01
7.177292796E+00  1.084024906E+01
7.183868419E+00  1.021075916E+01
7.190444042E+00  8.918231964E+00
7.197019666E+00  8.037314415E+00
7.203595289E+00  6.181722164E+00
7.210170912E+00  4.391936302E+00
7.216746535E+00  4.365185261E+00
7.223322159E+00  4.886110306E+00
7.229897782E+00  4.862899780E+00
7.236473405E+00  4.250628471E+00
7.243049029E+00  3.603993416E+00
7.249624652E+00  4.313642025E+00
7.256200275E+00  5.362518787E+00
7.262775898E+00  6.333676815E+00
7.269351522E+00  6.867795944E+00
7.275927145E+00  6.670507908E+00
7.282502768E+00  6.697448730E+00
7.289078391E+00  6.101037979E+00
7.295654015E+00  5.907232761E+00
7.302229638E+00  4.956932068E+00
7.308805261E+00  3.999234915E+00
7.315380884E+00  4.509799004E+00
7.321956508E+00  5.724040985E+00
7.328532131E+00  5.335863113E+00
7.335107754E+00  5.887790680E+00
7.341683378E+00  7.480928421E+00
7.348259001E+00  8.922422409E+00
7.354834624E+00  9.753775597E+00
7.361410247E+00  9.925655365E+00
7.367985871E+00  8.851112366E+00
7.374561494E+00  8.036931992E+00
7.381137117E+00  7.210094452E+00
7.387712740E+00  6.952055931E+00
7.394288364E+00  5.791033745E+00
7.400863987E+00  6.203472614E+00
7.407439610E+00  6.337191105E+00
7.414015233E+00  6.586090088E+00
7.420590857E+00  6.697089195E+00
7.427166480E+00  5.648057938E+00
7.433742103E+00  4.724478722E+00
7.440317727E+00  4.495037079E+00
7.446893350E+00  4.083594799E+00
7.453468973E+00  3.973393440E+00
7.460044596E+00  4.225317001E+00
7.466620220E+00  4.250358582E+00
7.473195843E+00  4.820850372E+00
7.479771466E+00  3.387361288E+00
7.486347089E+00  2.228602171E+00
7.492922713E+00  1.681895614E+00
7.499498336E+00  6.783336997E-01
7.506073959E+00  -3.456466645E-02
7.512649582E+00  -7.087706923E-01
7.519225206E+00  5.575748682E-01
7.525800829E+00  1.389009356E+00
7.532376452E+00  1.953060627E+00
7.538952076E+00  2.134074211E+00
7.545527699E+00  1.788583994E+00
7.552103322E+00  1.762888312E+00
7.558678945E+00  1.257794976E+00
7.565254569E+00  1.029791355E+00
7.571830192E+00  1.336842895E+00
7.578405815E+00  2.926184177E+00
7.584981438E+00  5.804824352E+00
7.591557062E+00  7.666302681E+00
7.598132685E+00  6.324767113E+00
7.604708308E+00  4.803352356E+00
7.611283931E+00  3.577829361E+00
7.617859555E+00  3.407168627E+00
7.624435178E+00  3.784222364E+00
7.631010801E+00  3.338066339E+00
7.637586425E+00  2.286633730E+00
7.644162048E+00  2.457711220E+00
7.650737671E+00  2.622432709E+00
7.657313294E+00  1.656898856E+00
7.663888918E+00  2.425966501E+00
7.670464541E+00  3.541059494E+00
7.677040164E+00  4.193177223E+00
7.683615787E+00  4.871643066E+00
7.690191411E+00  5.792817593E+00
7.696767034E+00  6.613475800E+00
7.703342657E+00  7.074363708E+00
7.709918281E+00  7.625199318E+00
7.716493904E+00  8.580434799E+00
7.723069527E+00  9.151971817E+00
7.729645150E+00  1.008588600E+01
7.736220774E+00  9.021306992E+00
7.742796397E+00  8.391795158E+00
7.749372020E+00  8.717820168E+00
7.755947643E+00  8.603831291E+00
7.762523267E+00  7.924786568E+00
7.769098890E+00  7.531716824E+00
7.775674513E+00  7.264423847E+00
7.782250136E+00  7.755193710E+00
7.788825760E+00  8.520105362E+00
7.795401383E+00  9.055222511E+00
7.801977006E+00  8.093920708E+00
7.808552630E+00  7.361769676E+00
7.815128253E+00  5.335810661E+00
7.821703876E+00  3.005789518E+00
7.828279499E+00  1.886849761E+00
7.834855123E+00  2.562502861E+00
7.841430746E+00  3.136287928E+00
7.848006369E+00  2.358724594E+00
7.854581992E+00  1.996942043E+00
7.861157616E+00  2.735068083E+00
7.867733239E+00  4.854893208E+00
7.874308862E+00  5.898467064E+00
7.880884485E+00  5.600227833E+00
7.887460109E+00  4.929480076E+00
7.894035732E+00  4.553772926E+00
7.900611355E+00  4.293490410E+00
7.907186979E+00  5.913840771E+00
7.913762602E+00  6.814311028E+00
7.920338225E+00  8.009619713E+00
7.926913848E+00  8.771807671E+00
7.933489472E+00  8.876821518E+00
7.940065095E+00  8.917496681E+00
7.946640718E+00  8.366060257E+00
7.953216341E+00  8.089753151E+00
7.959791965E+00  7.657470703E+00
7.966367588E+00  9.916913033E+00
7.972943211E+00  1.148628235E+01
7.979518834E+00  1.306970978E+01
7.986094458E+00  1.449729919E+01
7.992670081E+00  1.595071125E+01
7.999245704E+00  1.685476494E+01
8.005821328E+00  1.818114662E+01
8.012396951E+00  1.938884735E+01
8.018972574E+00  2.014143753E+01
8.025548197E+00  2.074409103E+01
8.032123821E+00  2.213381004E+01
8.038699444E+00  2.549808502E+01
8.045275067E+00  2.878416824E+01
8.051850690E+00  3.338364792E+01
8.058426314E+00  3.683850098E+01
8.065001937E+00  4.011941528E+01
8.071577560E+00  4.330792236E+01
8.078153183E+00  4.768770218E+01
8.084728807E+00  5.212251282E+01
8.091304430E+00  5.824174118E+01
8.097880053E+00  6.630368042E+01
8.104455677E+00  7.555296326E+01
8.111031300E+00  8.445492554E+01
8.117606923E+00  9.300663757E+01
8.124182546E+00  1.039908218E+02
8.130758170E+00  1.170906067E+02
8.137333793E+00  1.317244720E+02
8.143909416E+00  1.480882263E+02
8.150485039E+00  1.678664703E+02
8.157060663E+00  1.914947815E+02
8.163636286E+00  2.195645142E+02
8.170211909E+00  2.521298981E+02
8.176787532E+00  2.886191711E+02
8.183363156E+00  3.302858276E+02
8.189938779E+00  3.798579407E+02
8.196514402E+00  4.342710571E+02
8.203090026E+00  4.930579834E+02
8.209665649E+00  5.538739624E+02
8.216241272E+00  6.126459351E+02
8.222816895E+00  6.554353027E+02
8.229392519E+00  6.810386353E+02
8.235968142E+00  6.848328247E+02
8.242543765E+00  6.684996338E+02
8.249119388E+00  6.277103882E+02
8.255695012E+00  5.725589600E+02
8.262270635E+00  5.094608459E+02
8.268846258E+00  4.443467712E+02
8.275421881E+00  3.873329163E+02
8.281997505E+00  3.355155334E+02
8.288573128E+00  2.895338135E+02
8.295148751E+00  2.522231598E+02
8.301724375E+00  2.206934814E+02
8.308299998E+00  1.944638062E+02
8.314875621E+00  1.713207550E+02
8.321451244E+00  1.530631561E+02
8.328026868E+00  1.374556427E+02
8.334602491E+00  1.255714722E+02
8.341178114E+00  1.151327744E+02
8.347753737E+00  1.064373932E+02
8.354329361E+00  9.684225464E+01
8.360904984E+00  8.895768738E+01
8.367480607E+00  8.067333221E+01
8.374056230E+00  7.401553345E+01
8.380631854E+00  7.039199829E+01
8.387207477E+00  6.819773102E+01
8.393783100E+00  6.501229858E+01
8.400358724E+00  6.197778702E+01
8.406934347E+00  5.887983322E+01
8.413509970E+00  5.603824997E+01
8.420085593E+00  5.205704117E+01
8.426661217E+00  4.836540222E+01
8.433236840E+00  4.739839172E+01
8.439812463E+00  4.828686905E+01
8.446388086E+00  4.881649399E+01
8.452963710E+00  4.929049301E+01
8.459539333E+00  5.018348694E+01
8.466114956E+00  5.053895187E+01
8.472690579E+00  4.932369995E+01
8.479266203E+00  4.888443375E+01
8.485841826E+00  4.958933640E+01
8.492417449E+00  4.962349319E+01
8.498993073E+00  4.950402069E+01
8.505568696E+00  4.893114090E+01
8.512144319E+00  4.747568130E+01
8.518719942E+00  4.272849274E+01
8.525295566E+00  3.806118393E+01
8.531871189E+00  3.234683990E+01
8.538446812E+00  2.894338989E+01
8.545022435E+00  2.760965538E+01
8.551598059E+00  2.670601654E+01
8.558173682E+00  2.557478523E+01
8.564749305E+00  2.352750778E+01
8.571324928E+00  2.210278130E+01
8.577900552E+00  2.172152519E+01
8.584476175E+00  2.122213745E+01
8.591051798E+00  2.166664886E+01
8.597627422E+00  2.138661194E+01
8.604203045E+00  2.096211815E+01
8.610778668E+00  2.196886063E+01
8.617354291E+00  2.143223763E+01
8.623929915E+00  2.140498734E+01
8.630505538E+00  2.082656479E+01
8.637081161E+00  2.092743683E+01
8.643656784E+00  2.195955849E+01
8.650232408E+00  2.426179123E+01
8.656808031E+00  2.530922699E+01
8.663383654E+00  2.500908661E+01
8.669959277E+00  2.372562027E+01
8.676534901E+00  2.389876175E+01
8.683110524E+00  2.425066948E+01
8.689686147E+00  2.367196274E+01
8.696261771E+00  2.146780396E+01
8.702837394E+00  2.116455841E+01
8.709413017E+00  2.257715607E+01
8.715988640E+00  2.419387245E+01
8.722564264E+00  2.474810410E+01
8.729139887E+00  2.470517731E+01
8.735715510E+00  2.442544365E+01
8.742291133E+00  2.347531128E+01
8.748866757E+00  2.281083679E+01
8.755442380E+00  2.085682869E+01
8.762018003E+00  2.003565979E+01
8.768593626E+00  1.868962669E+01
8.775169250E+00  1.671668816E+01
8.781744873E+00  1.627945709E+01
8.788320496E+00  1.585207558E+01
8.794896120E+00  1.416454220E+01
8.801471743E+00  1.305574608E+01
8.808047366E+00  1.300569248E+01
8.814622989E+00  1.305249500E+01
8.821198613E+00  1.294813442E+01
8.827774236E+00  1.301783657E+01
8.834349859E+00  1.402774525E+01
8.840925482E+00  1.411851978E+01
8.847501106E+00  1.279165840E+01
8.854076729E+00  1.147395229E+01
8.860652352E+00  1.050967503E+01
8.867227975E+00  1.008148003E+01
8.873803599E+00  9.656684875E+00
8.880379222E+00  8.541967392E+00
8.886954845E+00  6.665583611E+00
8.893530469E+00  6.309304237E+00
8.900106092E+00  6.491716385E+00
8.906681715E+00  8.236777306E+00
8.913257338E+00  9.600669861E+00
8.919832962E+00  1.084904575E+01
8.926408585E+00  1.166650200E+01
8.932984208E+00  1.122640419E+01
8.939559831E+00  1.151022053E+01
8.946135455E+00  1.313467121E+01
8.952711078E+00  1.359587002E+01
8.959286701E+00  1.437332630E+01
8.965862324E+00  1.363746643E+01
8.972437948E+00  1.449475002E+01
8.979013571E+00  1.470934963E+01
8.985589194E+00  1.472903156E+01
8.992164818E+00  1.424179173E+01
8.998740441E+00  1.447225094E+01
9.005316064E+00  1.534522057E+01
9.011891687E+00  1.665416527E+01
9.018467311E+00  1.757194328E+01
9.025042934E+00  1.856242561E+01
9.031618557E+00  1.914319992E+01
9.038194180E+00  2.083282661E+01
9.044769804E+00  2.246090126E+01
9.051345427E+00  2.450350380E+01
9.057921050E+00  2.677656174E+01
9.064496673E+00  2.811260414E+01
9.071072297E+00  2.886954880E+01
9.077647920E+00  3.117143059E+01
9.084223543E+00  3.331709290E+01
9.090799167E+00  3.444228745E+01
9.097374790E+00  3.548990250E+01
9.103950413E+00  3.682860947E+01
9.110526036E+00  3.684465408E+01
9.117101660E+00  3.875241852E+01
9.123677283E+00  3.976529694E+01
9.130252906E+00  3.996632767E+01
9.136828529E+00  3.962311172E+01
9.143404153E+00  4.081331635E+01
9.149979776E+00  4.218198776E+01
9.156555399E+00  4.335464478E+01
9.163131022E+00  4.361843109E+01
9.169706646E+00  4.625804520E+01
9.176282269E+00  4.707137299E+01
9.182857892E+00  4.775327682E+01
9.189433516E+00  4.944490433E+01
9.196009139E+00  5.345488739E+01
9.202584762E+00  5.810552597E+01
9.209160385E+00  6.076160049E+01
9.215736009E+00  6.158672714E+01
9.222311632E+00  6.360828400E+01
9.228887255E+00  6.608802032E+01
9.235462878E+00  7.613584137E+01
9.242038502E+00  8.235675812E+01
9.248614125E+00  9.206623077E+01
9.255189748E+00  9.251282501E+01
9.261765372E+00  9.071220398E+01
9.268340995E+00  7.382942963E+01
9.274916618E+00  6.631227875E+01
9.281492241E+00  5.859584427E+01
9.288067865E+00  5.467770004E+01
9.294643488E+00  5.176538849E+01
9.301219111E+00  4.852152634E+01
9.307794734E+00  4.553256226E+01
9.314370358E+00  4.235758591E+01
9.320945981E+00  3.947220230E+01
9.327521604E+00  3.835591507E+01
9.334097227E+00  3.915961075E+01
9.340672851E+00  3.960692978E+01
9.347248474E+00  3.907581711E+01
9.353824097E+00  4.021568298E+01
9.360399721E+00  4.179948425E+01
9.366975344E+00  4.379158401E+01
9.373550967E+00  4.648836517E+01
9.380126590E+00  4.933514404E+01
9.386702214E+00  5.371766663E+01
9.393277837E+00  5.919647980E+01
9.399853460E+00  6.275058365E+01
9.406429083E+00  6.785654449E+01
9.413004707E+00  7.511934662E+01
9.419580330E+00  8.395402527E+01
9.426155953E+00  9.424485016E+01
9.432731576E+00  1.049918442E+02
9.439307200E+00  1.185992889E+02
9.445882823E+00  1.361335907E+02
9.452458446E+00  1.582754364E+02
9.459034070E+00  1.845301971E+02
9.465609693E+00  2.155287170E+02
9.472185316E+00  2.513237610E+02
9.478760939E+00  2.923865051E+02
9.485336563E+00  3.360378113E+02
9.491912186E+00  3.816091614E+02
9.498487809E+00  4.274121094E+02
9.505063432E+00  4.581913452E+02
9.511639056E+00  4.784927368E+02
9.518214679E+00  4.786805420E+02
9.524790302E+00  4.627196655E+02
9.531365925E+00  4.303210144E+02
9.537941549E+00  3.753498535E+02
9.544517172E+00  3.278594360E+02
9.551092795E+00  2.895758362E+02
9.557668419E+00  2.586900024E+02
9.564244042E+00  2.358200989E+02
9.570819665E+00  2.157879333E+02
9.577395288E+00  1.964582520E+02
9.583970912E+00  1.788618317E+02
9.590546535E+00  1.657076721E+02
9.597122158E+00  1.513556671E+02
9.603697781E+00  1.389083405E+02
9.610273405E+00  1.277060547E+02
9.616849028E+00  1.183503647E+02
9.623424651E+00  1.091298676E+02
9.630000274E+00  1.027677078E+02
9.636575898E+00  9.796212769E+01
9.643151521E+00  9.331079102E+01
9.649727144E+00  9.048117828E+01
9.656302768E+00  8.890248108E+01
9.662878391E+00  8.897558594E+01
9.669454014E+00  8.931327820E+01
9.676029637E+00  9.055373383E+01
9.682605261E+00  9.161051178E+01
9.689180884E+00  9.398703003E+01
9.695756507E+00  9.639908600E+01
9.702332130E+00  9.992577362E+01
9.708907754E+00  1.030216675E+02
9.715483377E+00  1.055173187E+02
9.722059000E+00  1.058096771E+02
9.728634623E+00  1.042209930E+02
9.735210247E+00  1.016521225E+02
9.741785870E+00  9.839258575E+01
9.748361493E+00  9.459130096E+01
9.754937117E+00  8.973114777E+01
9.761512740E+00  8.550253296E+01
9.768088363E+00  8.006948853E+01
9.774663986E+00  7.510631561E+01
9.781239610E+00  7.061640167E+01
9.787815233E+00  6.812706757E+01
9.794390856E+00  6.500547791E+01
9.800966479E+00  6.228578568E+01
9.807542103E+00  5.925116730E+01
9.814117726E+00  5.608909988E+01
9.820693349E+00  5.212134552E+01
9.827268972E+00  4.720919800E+01
9.833844596E+00  4.368467712E+01
9.840420219E+00  4.089004135E+01
9.846995842E+00  3.761384964E+01
9.853571466E+00  3.574328613E+01
9.860147089E+00  3.379737473E+01
9.866722712E+00  3.269407272E+01
9.873298335E+00  3.067066002E+01
9.879873959E+00  2.979304504E+01
9.886449582E+00  2.780876923E+01
9.893025205E+00  2.742338562E+01
9.899600828E+00  2.894156456E+01
9.906176452E+00  3.080274963E+01
9.912752075E+00  3.164608765E+01
9.919327698E+00  3.023719025E+01
9.925903321E+00  2.900719643E+01
9.932478945E+00  2.634037399E+01
9.939054568E+00  2.475770378E+01
9.945630191E+00  2.498671341E+01
9.952205815E+00  2.738481331E+01
9.958781438E+00  2.962483978E+01
9.965357061E+00  3.098119354E+01
9.971932684E+00  3.307837296E+01
9.978508308E+00  3.599058151E+01
9.985083931E+00  3.872171021E+01
9.991659554E+00  4.048316193E+01
9.998235177E+00  4.356203461E+01
1.000481080E+01  4.662529755E+01
1.001138642E+01  5.110457230E+01
1.001796205E+01  5.549104309E+01
1.002453767E+01  6.126613998E+01
1.003111329E+01  6.767298889E+01
1.003768892E+01  7.441958618E+01
1.004426454E+01  8.010599518E+01
1.005084016E+01  8.663354492E+01
1.005741579E+01  9.523610687E+01
1.006399141E+01  1.010435181E+02
1.007056703E+01  1.067925720E+02
1.007714266E+01  1.104724808E+02
1.008371828E+01  1.145338974E+02
1.009029390E+01  1.170671158E+02
1.009686953E+01  1.207195587E+02
1.010344515E+01  1.248754654E+02
1.011002077E+01  1.296002197E+02
1.011659640E+01  1.346657562E+02
1.012317202E+01  1.394690094E+02
1.012974764E+01  1.433688202E+02
1.013632327E+01  1.463377991E+02
1.014289889E+01  1.501547089E+02
1.014947451E+01  1.534357300E+02
1.015605014E+01  1.550304108E+02
1.016262576E+01  1.549353027E+02
1.016920138E+01  1.539384613E+02
1.017577701E+01  1.485686188E+02
1.018235263E+01  1.408487091E+02
1.018892825E+01  1.314798584E+02
1.019550388E+01  1.217188492E+02
1.020207950E+01  1.097922134E+02
1.020865512E+01  9.848751831E+01
1.021523075E+01  8.908547211E+01
1.022180637E+01  8.059728241E+01
1.022838199E+01  7.306000519E+01
1.023495762E+01  6.652587128E+01
1.024153324E+01  6.175508499E+01
1.024810886E+01  5.628766251E+01
1.025468448E+01  5.252737427E+01
1.026126011E+01  4.854108810E+01
1.026783573E+01  4.557877731E+01
1.027441135E+01  4.176393890E+01
1.028098698E+01  4.089879990E+01
1.028756260E+01  3.948723984E+01
1.029413822E+01  3.880266571E+01
1.030071385E+01  3.692024994E+01
1.030728947E+01  3.509094238E+01
1.031386509E+01  3.343532944E+01
1.032044072E+01  3.299146652E+01
1.032701634E+01  3.206597900E+01
1.033359196E+01  3.221010590E+01
1.034016759E+01  3.256005859E+01
1.034674321E+01  3.373935318E+01
1.035331883E+01  3.429092789E+01
1.035989446E+01  3.501798630E+01
1.036647008E+01  3.533261108E+01
1.037304570E+01  3.436857224E+01
1.037962133E+01  3.448081970E+01
1.038619695E+01  3.468495941E+01
1.039277257E+01  3.508838654E+01
1.039934820E+01  3.523941040E+01
1.040592382E+01  3.649738312E+01
1.041249944E+01  3.650924301E+01
1.041907507E+01  3.789997101E+01
1.042565069E+01  3.828671646E+01
1.043222631E+01  3.956105423E+01
1.043880194E+01  3.811016083E+01
1.044537756E+01  3.674308014E+01
1.045195318E+01  3.563556671E+01
1.045852881E+01  3.421531296E+01
1.046510443E+01  3.153063202E+01
1.047168005E+01  2.832757759E+01
1.047825568E+01  2.636539268E+01
1.048483130E+01  2.569433022E+01
1.049140692E+01  2.535732460E+01
1.049798255E+01  2.571615219E+01
1.050455817E+01  2.531130219E+01
1.051113379E+01  2.576969147E+01
1.051770942E+01  2.421969795E+01
1.052428504E+01  2.175454330E+01
1.053086066E+01  2.042399788E+01
1.053743629E+01  2.089550018E+01
1.054401191E+01  2.034381866E+01
1.055058753E+01  1.730114174E+01
1.055716316E+01  1.409165382E+01
1.056373878E+01  1.099851990E+01
1.057031440E+01  9.349341393E+00
1.057689002E+01  8.618694305E+00
1.058346565E+01  7.420313835E+00
1.059004127E+01  6.948504448E+00
1.059661689E+01  5.578722954E+00
1.060319252E+01  6.917872906E+00
1.060976814E+01  6.265242100E+00
1.061634376E+01  5.487990379E+00
1.062291939E+01  4.359529495E+00
1.062949501E+01  5.419873238E+00
1.063607063E+01  6.075249195E+00
1.064264626E+01  7.302685738E+00
1.064922188E+01  7.108998299E+00
1.065579750E+01  7.581081867E+00
1.066237313E+01  8.290695190E+00
1.066894875E+01  9.534209251E+00
1.067552437E+01  9.916588783E+00
1.068210000E+01  8.256177902E+00
1.068867562E+01  4.530503750E+00
1.069525124E+01  3.285940647E+00
1.070182687E+01  4.431656361E+00
1.070840249E+01  6.555531979E+00
1.071497811E+01  7.243006229E+00
1.072155374E+01  7.578543186E+00
1.072812936E+01  7.840942860E+00
1.073470498E+01  7.329024792E+00
1.074128061E+01  6.685848236E+00
1.074785623E+01  6.594022751E+00
1.075443185E+01  6.997876167E+00
1.076100748E+01  6.908143997E+00
1.076758310E+01  5.378529549E+00
1.077415872E+01  4.038419724E+00
1.078073435E+01  3.894153833E+00
1.078730997E+01  2.814864635E+00
1.079388559E+01  2.341559172E+00
1.080046122E+01  1.675399899E+00
1.080703684E+01  1.724580646E+00
1.081361246E+01  1.826493263E+00
1.082018809E+01  2.515795231E+00
1.082676371E+01  3.145502090E+00
1.083333933E+01  4.375758171E+00
1.083991496E+01  3.529304981E+00
1.084649058E+01  3.932788849E+00
1.085306620E+01  4.296645164E+00
